repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
2416,sil,0.5510761589403974,0.48,0.3394996574057531
1978,ш,0.10052578361981798,0.09999999999999964,0.034181555828622145
6093,ӑ,0.05906778270146069,0.04999999999999982,0.03568905090908763
8445,н,0.07097454114860864,0.06999999999999984,0.032354020701868005
3675,к,0.07385850340136053,0.07,0.027110689820107812
6825,р,0.057446153846153834,0.050000000000000044,0.026758960599892287
11568,а,0.07723374827109268,0.07000000000000006,0.03669983090667316
2532,в,0.06594391785150079,0.06000000000000005,0.03212365054446471
6016,л,0.058191489361702126,0.050000000000000044,0.027556528591144564
3530,м,0.07907648725212464,0.07999999999999985,0.030043355585820802
6655,т,0.07139894815927875,0.06999999999999984,0.03129481199971071
3992,п,0.07353206412825651,0.07000000000000006,0.026943484865571833
5250,ӗ,0.06491238095238094,0.050000000000000044,0.0367436672748823
2943,х,0.08972816853550798,0.08000000000000007,0.04126352385864414
3983,у,0.06965101682149134,0.06000000000000005,0.035527709685629474
3452,sp,0.3865092699884125,0.3200000000000003,0.32108721227457404
2424,,0.020332136963696387,0.020000000000000462,0.002197930575842766
504,я,0.12716269841269842,0.12,0.054245229816067095
152,э,0.10664473684210526,0.09999999999999992,0.061225898361672915
7839,е,0.07727005995662713,0.06999999999999995,0.03880860510856105
4372,с,0.0905032021957914,0.08999999999999986,0.032627023061332965
1260,о,0.06438888888888888,0.06000000000000005,0.03143687861192123
175,ф,0.10514285714285714,0.10000000000000009,0.03800537018982064
268,ц,0.11947761194029854,0.1200000000000001,0.030230881813018515
4285,и,0.07041306884480747,0.06000000000000005,0.043596668613012014
3268,ҫ,0.11337209302325581,0.10999999999999988,0.0467428691728254
1650,ч,0.08872727272727272,0.08000000000000007,0.031010528737220582
343,ӳ,0.08399416909620992,0.06999999999999984,0.04852422641414225
1255,й,0.06343426294820716,0.050000000000000266,0.03578708982526987
217,б,0.0704147465437788,0.06999999999999984,0.024236039053258256
237,г,0.06713080168776371,0.06000000000000005,0.02684923881780811
417,д,0.06788968824940049,0.06000000000000005,0.028408755264569204
536,ь,0.06382462686567163,0.040000000000000036,0.05125040070694046
1078,ы,0.06205936920222635,0.05999999999999961,0.029727085785301848
198,ю,0.1265151515151515,0.1200000000000001,0.05321461476866147
26,щ,0.12192307692307695,0.1150000000000001,0.043147263998225195
99,ж,0.09202020202020204,0.08000000000000007,0.07606456319270202
134,з,0.08813432835820897,0.08999999999999986,0.03225754361496367
87,spn,0.534367816091954,0.5000000000000002,0.26974104716823216
1,ъ,0.31999999999999995,0.31999999999999995,0.0
