repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
6311,,0.4965466645539534,0.39,0.5163733714319705
24,ral,0.33416666666666667,0.31,0.07675266915373186
24,chung,0.3216666666666666,0.31000000000000005,0.059976847384821966
51,thil,0.3294117647058823,0.31999999999999995,0.09790775499950281
1,hrawhmi,0.9199999999999999,0.9199999999999999,0.0
1,rulhnak,0.7600000000000002,0.7600000000000002,0.0
169,kha,0.3131360946745562,0.30000000000000004,0.10269267847304095
36,hmuh,0.315,0.29000000000000004,0.09056918779462347
14,ṭhan,0.37071428571428566,0.33499999999999974,0.09284890073311022
1827,a,0.0808264915161467,0.07999999999999985,0.0361036942240433
328,si,0.3679268292682927,0.3700000000000001,0.1316475135229516
301,lai,0.3280066445182724,0.3200000000000003,0.10233168640371915
8,phaisa,0.47,0.465,0.06800735254367722
576,na,0.14690972222222223,0.14000000000000012,0.04734439618289413
2,hmuhnak,0.49499999999999994,0.49499999999999994,0.00500000000000006
26,ca,0.2246153846153846,0.22999999999999998,0.0760177494066489
55,rak,0.18872727272727272,0.18999999999999995,0.053395762360102426
600,ka,0.12501666666666666,0.12000000000000005,0.03261389870728258
4,kua,0.2849999999999999,0.28,0.016583123951776982
48,te,0.239375,0.20999999999999996,0.07792641427440804
7,thawh,0.29714285714285715,0.28000000000000025,0.04199125273342588
19,hlan,0.3021052631578947,0.29000000000000004,0.05662238234855087
449,ah,0.23091314031180402,0.2200000000000002,0.07953267755067081
488,an,0.16956967213114754,0.16000000000000014,0.05081325564331449
29,va,0.1817241379310345,0.1499999999999999,0.0809456593165308
7,poh,0.29571428571428565,0.26,0.08925999629607596
1,phorhnak,0.62,0.62,0.0
4,cawleng,0.6325000000000001,0.595,0.12833062767710604
4,nakin,0.41750000000000015,0.4700000000000002,0.14376630342329874
16,mawtaw,0.5393749999999999,0.5499999999999999,0.08135329971795857
60,ṭha,0.28766666666666674,0.27,0.08571982786315481
37,deuh,0.2645945945945945,0.2400000000000002,0.07077160044990546
1,pawvuah,0.47,0.47,0.0
237,in,0.23122362869198318,0.21999999999999997,0.0906876018507967
1,mitthli,0.42999999999999994,0.42999999999999994,0.0
110,aa,0.1735454545454545,0.17999999999999983,0.05364167924353336
2,hnawt,0.28499999999999986,0.28499999999999986,0.024999999999999967
3,cuai,0.36999999999999983,0.31000000000000005,0.10677078252031295
306,lo,0.2923856209150327,0.30000000000000004,0.08893999035723574
40,ding,0.2739999999999999,0.25,0.07248448109768048
140,hi,0.28321428571428564,0.26,0.12530686822552783
88,duh,0.24636363636363637,0.23000000000000043,0.0711142138039835
124,tuk,0.22411290322580651,0.21999999999999997,0.05981169505844846
1,zuu,0.4,0.4,0.0
5,ri,0.3899999999999999,0.41999999999999993,0.08197560612767679
17,ke,0.29,0.28,0.09184385726681482
2,rek,0.27500000000000013,0.27500000000000013,0.025000000000000133
16,fak,0.34875000000000006,0.3450000000000002,0.055663610195530754
2,hmunkhat,0.5900000000000001,0.5900000000000001,0.04999999999999999
91,kal,0.2775824175824176,0.27,0.06091501302419395
5,thli,0.32199999999999995,0.31000000000000005,0.036551333764994115
10,hrang,0.4469999999999999,0.415,0.0924175308044962
48,lung,0.33687500000000004,0.30999999999999994,0.1006469955256158
