repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
9103,sil,0.8390849170603097,0.82,0.3106621330826522
6622,п,0.0827906976744186,0.08000000000000007,0.037010834339399196
20757,р,0.05566941272823626,0.050000000000000044,0.02701139090682764
15088,о,0.07463016967126193,0.06999999999999984,0.037911874172330134
23955,к,0.08573742433729911,0.08000000000000007,0.03946175561863893
15490,у,0.0666655907036798,0.05999999999999961,0.04034044738568574
8102,ө,0.07978647247593187,0.07000000000000006,0.04081635875010533
9395,ү,0.06387653006918574,0.050000000000000266,0.038726146188376914
16075,д,0.05874401244167962,0.050000000000000266,0.02296842326455095
13281,б,0.06958512160228898,0.06000000000000005,0.030080601033630177
19852,л,0.07003677211364095,0.0600000000000005,0.034985873459823444
9872,г,0.06217078606158833,0.06000000000000005,0.02664137705722593
27354,н,0.07506507274987205,0.06999999999999984,0.038198508573867994
14820,sp,0.4918049932523616,0.4300000000000004,0.4075157131195127
6205,ж,0.08621434327155521,0.08000000000000007,0.02758029789801488
49539,а,0.07853448797916793,0.06999999999999984,0.04147008971109796
8571,с,0.11442888811107223,0.10999999999999988,0.04612644555965443
1458,в,0.09010288065843619,0.07999999999999985,0.06261606270418346
6318,й,0.06628046850269072,0.06000000000000005,0.034271671755752374
21749,т,0.08145615890385764,0.07000000000000028,0.03974352430168999
9179,,0.020549079420416182,0.020000000000000462,0.001668476910248667
18088,и,0.06399325519681556,0.050000000000000266,0.03697458632788773
564,ц,0.1178723404255319,0.1200000000000001,0.041676881198541016
1799,я,0.09456364647026126,0.08999999999999986,0.052231113288678216
4074,э,0.09054000981836034,0.08000000000000007,0.05030445348917213
6107,ч,0.10477484853446864,0.10000000000000009,0.02913682458172512
11353,м,0.08074870078393376,0.07999999999999985,0.035200519136257664
21585,е,0.07069539031735002,0.0699999999999994,0.03300603421665474
19630,ы,0.05600101884870096,0.04999999999999982,0.03422043549968693
6999,ш,0.10632376053721959,0.10000000000000053,0.030294808923713987
1050,ң,0.09246666666666667,0.08999999999999986,0.04739611530528368
5957,з,0.09647809299983214,0.08000000000000007,0.056355532218282905
406,ф,0.10655172413793107,0.10000000000000009,0.06017569542338041
253,х,0.10498023715415021,0.10999999999999988,0.03461390095141248
750,ю,0.09567999999999999,0.08999999999999986,0.041860135371655616
173,ь,0.05329479768786127,0.03000000000000025,0.08767458109091678
28,ё,0.0978571428571428,0.08000000000000007,0.0553144997044267
14,ъ,0.04500000000000002,0.040000000000000036,0.02026608708444443
2,spn,0.12499999999999978,0.12499999999999978,0.09499999999999997
3,⅛,0.0566666666666667,0.06999999999999984,0.018856180831641114
9,щ,0.12333333333333332,0.1200000000000001,0.009428090415820711
4,ӊ,0.07499999999999996,0.08499999999999996,0.02061552812808824
