frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
1207,la,0.14021541010770505,0.1299999999999999,0.04979013996387123,2
13,uniun,0.46846153846153843,0.45999999999999996,NA,5
1559,da,0.13464400256574727,0.1299999999999999,0.0458536029344403,2
8,teater,0.6,0.5899999999999999,NA,6
6,vuorz,0.6016666666666667,0.5899999999999996,NA,5
45,fa,0.23533333333333334,0.22000000000000064,0.060737886933041316,2
17,l’emprema,0.5558823529411764,0.54,NA,9
19,gada,0.4521052631578949,0.43000000000000016,NA,4
1,quell’experientscha,1.08,1.08,NA,19
277,che,0.1590974729241877,0.1499999999999999,0.05021238834058894,3
399,quei,0.26433583959899754,0.24,0.09329801763277376,4
63,seigi,0.40888888888888886,0.4,0.08830137380860763,5
16,pusseivel,0.72,0.7199999999999998,NA,9
2,confirma,0.7349999999999999,0.7349999999999999,NA,8
2,jürg,0.345,0.345,NA,4
1,rageth,0.6499999999999999,0.6499999999999999,NA,6
12,omisdus,0.6999999999999998,0.6799999999999998,NA,7
177,ein,0.20022598870056496,0.19999999999999996,0.05698838400638293,3
3,curdai,0.5366666666666667,0.5899999999999999,NA,6
28,ora,0.2689285714285714,0.25,0.09596833141677845,3
51,suenter,0.5054901960784314,0.48,0.10521052657391647,7
4,runda,0.45499999999999996,0.44999999999999996,NA,5
3,tonaton,0.6566666666666666,0.66,NA,7
459,ha,0.1555337690631808,0.1499999999999999,0.059048943998106604,2
821,ei,0.15233861144945188,0.14000000000000012,0.0633679716939572,2
2,tunschiu,0.46499999999999997,0.46499999999999997,NA,8
496,per,0.18901209677419356,0.18000000000000016,0.05104198959540353,3
1,batter,0.3999999999999999,0.3999999999999999,NA,6
7,vella,0.40857142857142864,0.40000000000000013,NA,5
745,e,0.1159463087248322,0.10999999999999943,0.057741520025694514,1
1,recaltgar,0.77,0.77,NA,9
331,en,0.16126888217522659,0.1599999999999997,0.04743311301785771,2
91,tut,0.30945054945054945,0.30000000000000004,0.0789424915487025,3
10,diesch,0.37899999999999995,0.3600000000000001,NA,6
5,puncts,0.5099999999999999,0.53,NA,6
181,sco,0.2975138121546961,0.28000000000000025,0.09281945484139305,3
8,schanza,0.55375,0.5899999999999999,NA,7
8,persuenter,0.725,0.7249999999999998,NA,10
2,vesan,0.385,0.385,NA,5
368,ils,0.2376630434782609,0.22999999999999998,0.06367471442572016,3
13,responsabels,0.9599999999999999,0.9000000000000004,NA,12
13,emprema,0.47076923076923066,0.4700000000000002,NA,7
1,linga,0.5300000000000002,0.5300000000000002,NA,5
806,il,0.15260545905707196,0.1499999999999999,0.05722928208466058,2
2,commerci,0.5949999999999999,0.5949999999999999,NA,8
1,d’electricitad,1.0200000000000005,1.0200000000000005,NA,14
1,internaziunal,0.9799999999999995,0.9799999999999995,NA,13
343,cun,0.21588921282798837,0.20999999999999996,0.05464140917607241,3
338,ina,0.21837278106508867,0.20999999999999996,0.05793696128077863,3
11,scolaziun,0.8009090909090908,0.79,NA,9
1,qualitativamein,1.0899999999999999,1.0899999999999999,NA,15
36,buna,0.3497222222222222,0.33000000000000007,0.06134148496554176,4
1,contonsch’ins,0.9299999999999997,0.9299999999999997,NA,13
563,in,0.16664298401420957,0.16000000000000014,0.05456973793736896,2
5,ault,0.4119999999999999,0.3899999999999997,NA,4
1,standard,0.9699999999999998,0.9699999999999998,NA,8
8,laax,0.55875,0.5399999999999998,NA,4
9,dabia,0.48000000000000004,0.4500000000000002,NA,5
15,giuvenils,0.6953333333333332,0.6900000000000002,NA,9
3,giogan,0.38000000000000006,0.3999999999999999,NA,6
4,ballapei,0.6050000000000001,0.5900000000000003,NA,8
1,silvan,0.63,0.63,NA,6
44,sa,0.255,0.245,0.08222204762883902,2
1,senudar,0.75,0.75,NA,7
499,el,0.2130260521042084,0.1900000000000004,0.08994343002724298,2
274,buca,0.2560948905109489,0.2450000000000001,0.08659030588177058,4
24,tema,0.4370833333333333,0.425,0.10411027459075464,4
2,dall’aua,0.595,0.595,NA,8
6,negins,0.4883333333333331,0.5049999999999997,NA,6
15,problems,0.7106666666666667,0.6999999999999993,NA,8
32,culla,0.28437499999999993,0.27,0.058911497316984175,5
1,pesentincla,1.2700000000000005,1.2700000000000005,NA,11
12,daco,0.4933333333333334,0.45999999999999996,NA,4
4,tegn,0.27,0.26999999999999996,NA,4
8,tren,0.4449999999999999,0.43500000000000005,NA,4
44,cheu,0.3220454545454545,0.31499999999999995,0.09634191884997705,4
25,mumma,0.44079999999999997,0.43999999999999995,0.09460091613368943,5
4,raquenta,0.6650000000000001,0.67,NA,8
2,praula,0.51,0.51,NA,6
16,notg,0.503125,0.49000000000000005,NA,4
6,rodund,0.5366666666666666,0.56,NA,6
2,sissonta,0.555,0.555,NA,8
3,catschadurs,0.8366666666666666,0.78,NA,11
2,s’entupai,0.6449999999999998,0.6449999999999998,NA,9
24,sonda,0.47333333333333333,0.455,0.09328155913878326,5
10,vargada,0.6779999999999999,0.7050000000000001,NA,7
3,stan,0.4033333333333335,0.42000000000000004,NA,4
4,sittar,0.5174999999999998,0.48,NA,6
471,a,0.08851380042462846,0.08000000000000007,0.04678515086069466,1
39,gia,0.21487179487179484,0.20999999999999996,0.0528588883563834,3
28,dapi,0.3471428571428571,0.34000000000000036,0.057854040023925274,4
6,varga,0.4583333333333334,0.4450000000000002,NA,5
55,onns,0.42090909090909095,0.40000000000000013,0.107690790680106,4
3,cumparan,0.6233333333333334,0.6400000000000001,NA,8
327,las,0.2165749235474006,0.20999999999999996,0.055417099816434716,3
31,mintga,0.39709677419354844,0.38,0.058091511048637565,6
20,meins,0.4675000000000001,0.43499999999999983,0.1424919203618965,5
77,tgei,0.26558441558441565,0.25,0.08023802593883937,4
5,calira,0.6439999999999999,0.5899999999999999,NA,6
3,expensas,0.8266666666666667,0.81,NA,8
2,consum,0.6250000000000001,0.6250000000000001,NA,6
