frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
771,مگه,0.2819714656290532,0.27,0.07949192046050023,3
43320,می,0.1368421052631579,0.13,0.04962799352124849,2
542,شه,0.2140036900369004,0.17999999999999994,0.0875019090641483,2
4857,نه,0.27932880378834674,0.26,0.12805252402291334,2
98,رادیو,0.42724489795918363,0.3999999999999999,0.10348345763757924,5
485,گفته,0.3443505154639175,0.33000000000000007,0.07562030550105302,4
2652,باشه,0.41806184012066366,0.4099999999999997,0.1121670862882923,4
333,روزنامه,0.5327027027027027,0.51,0.13372070749571782,7
3997,ها,0.18006755066299726,0.15000000000000013,0.10065983728962323,2
20440,در,0.18919471624266143,0.18000000000000016,0.05236355252111386,2
510,سفر,0.43213725490196075,0.41999999999999993,0.09696545464855058,3
1652,کاری,0.30977602905569007,0.30000000000000004,0.07590207409590152,4
4018,هستم,0.5410826281732205,0.5099999999999998,0.18399975550054007,4
13841,تو,0.1529152517881656,0.14,0.05960689479260782,2
1064,کی,0.22851503759398495,0.20999999999999996,0.08675423358851198,2
263,رفتی,0.47034220532319393,0.42999999999999994,0.14097627434951293,4
207,بانک,0.34188405797101445,0.32999999999999996,0.08187028626885455,4
30,اسپرم,0.5996666666666666,0.565,0.17245655791478645,5
776,خوش,0.31859536082474227,0.31000000000000005,0.07070674506583598,3
33587,به,0.11153988150177152,0.10000000000000009,0.04074645805617214,2
54,سعادت,0.5683333333333334,0.55,0.11124933750067736,5
420,ازاده,0.46414285714285713,0.44999999999999996,0.11031730573253025,5
634,جان,0.29938485804416404,0.29000000000000004,0.08580130703273944,3
55,سعادتت,0.7416363636363638,0.71,0.1282180382000338,6
70,سرویسهای,0.695,0.6600000000000001,0.16303062751288905,8
133,بهداشتی,0.6619548872180452,0.6400000000000001,0.16169302493631368,7
10051,چه,0.17489503531986866,0.16999999999999993,0.04025881969716946,2
702,مدت,0.4105840455840456,0.4099999999999999,0.08774932313617408,3
24289,این,0.18424924863106754,0.17000000000000015,0.06635276944888613,3
277,مقاله,0.4770036101083032,0.45999999999999996,0.12608964197350572,5
26240,را,0.1292248475609756,0.12,0.052201225326458406,2
2864,کسی,0.3371054469273743,0.33000000000000007,0.060135788118091366,3
269,نوشته,0.48996282527881047,0.45999999999999996,0.14871714648170084,5
23432,است,0.38578525093888694,0.3899999999999999,0.1221134908125059,3
9095,یه,0.14883562396921388,0.14,0.0565479036934316,2
