repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
1,ხოსე,0.5,0.5,NA
1,ვისენტე,0.55,0.55,NA
124,იყო,0.25967741935483873,0.24,0.08407251500134859
3,ნიკარაგუის,0.7133333333333335,0.7,NA
1,კონსერვატული,0.8299999999999996,0.8299999999999996,NA
7,პარტიის,0.5257142857142856,0.5100000000000001,NA
10,წევრი,0.434,0.4399999999999997,NA
45,დიდი,0.2688888888888889,0.27,0.037732444576748195
1,ბრიტანეთი,0.5900000000000001,0.5900000000000001,NA
92,არის,0.2872826086956522,0.26,0.07782910640697947
10,ქვეყანა,0.4469999999999999,0.46999999999999975,NA
15,სადაც,0.44466666666666677,0.41000000000000014,NA
3,პირველად,0.48666666666666675,0.4700000000000002,NA
16,დაიწყო,0.45937499999999987,0.45,NA
4,ინგლისურ,0.51,0.5099999999999998,NA
11,ენაზე,0.3854545454545455,0.3600000000000003,NA
1,ლაპარაკი,0.6299999999999999,0.6299999999999999,NA
4,მუზეუმი,0.5174999999999998,0.48499999999999965,NA
73,მდებარეობს,0.6863013698630138,0.6500000000000001,0.12093968709552744
2,სომხეთის,0.5600000000000002,0.5600000000000002,NA
8,რესპუბლიკის,0.63625,0.6450000000000002,NA
9,ეროვნული,0.5022222222222221,0.47999999999999954,NA
1,უსაფრთხოების,0.6900000000000004,0.6900000000000004,NA
1,სამსახურის,0.6200000000000001,0.6200000000000001,NA
16,ადმინისტრაციული,0.9431249999999999,0.9150000000000001,NA
4,შენობის,0.5549999999999999,0.545,NA
26,მეორე,0.37692307692307697,0.37999999999999995,0.0744456435673293
2,სართულზე,0.6149999999999998,0.6149999999999998,NA
2,გრემის,0.43000000000000005,0.43000000000000005,NA
3,ჯილდოს,0.5333333333333332,0.54,NA
1,არაერთგზის,0.7100000000000004,0.7100000000000004,NA
3,მფლობელი,0.6266666666666666,0.6699999999999999,NA
1,მთხრობელს,0.5099999999999999,0.5099999999999999,NA
21,უნდა,0.23476190476190475,0.21999999999999997,0.05836257770344347
1,გააჩნდეს,0.55,0.55,NA
8,კარგი,0.32000000000000006,0.31000000000000016,NA
3,სამსახიობო,0.7000000000000001,0.6800000000000002,NA
565,და,0.13238938053097346,0.1299999999999999,0.03568663695614497
