frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
1446,l,0.06421161825726139,0.05999999999999997,0.032144260088205256,1
6,aġent,0.3033333333333333,0.29,NA,5
1,skrivan,0.52,0.52,NA,7
554,tal,0.1826173285198556,0.18000000000000016,0.03334039666820335,3
29,kamra,0.4396551724137931,0.4400000000000004,0.07292279472255424,5
1,qara,0.2999999999999998,0.2999999999999998,NA,4
2,ordnijiet,0.495,0.495,NA,9
17,ġurnata,0.5723529411764705,0.56,NA,7
75,għalhekk,0.4054666666666667,0.37,0.10370557770364547,8
13,nerġa',0.39307692307692305,0.4099999999999999,NA,6
10,niġi,0.31899999999999995,0.3099999999999999,NA,4
179,għall,0.19139664804469278,0.18000000000000016,0.03799399996900953,5
5,biża',0.38400000000000006,0.3799999999999999,NA,5
1547,li,0.11676147382029736,0.10999999999999988,0.047903491433167064,2
5,semmejt,0.6039999999999999,0.4999999999999999,NA,7
317,fil,0.1930914826498423,0.18999999999999995,0.04808912963706549,3
24,bidu,0.3233333333333333,0.30500000000000005,0.08457909427515642,4
72,ngħid,0.3204166666666667,0.29000000000000004,0.11640673592629461,5
391,din,0.23286445012787718,0.20999999999999996,0.09351801987135103,3
230,hija,0.26517391304347826,0.2400000000000002,0.089913666585062,4
34,liġi,0.39264705882352935,0.3650000000000001,0.10109428013461409,4
277,se,0.1604693140794224,0.15000000000000036,0.03860985593410634,2
79,tkun,0.2586075949367089,0.25,0.05398798957639085,4
231,fuq,0.20735930735930735,0.19999999999999973,0.055139710991388195,3
1,istatute,0.5099999999999998,0.5099999999999998,NA,8
1,books,0.6400000000000006,0.6400000000000006,NA,5
1,indikattiva,0.71,0.71,NA,11
70,mal,0.18657142857142858,0.18000000000000016,0.03959526081602478,3
3,areas,0.4533333333333334,0.4700000000000001,NA,5
14,partikolari,0.8892857142857141,0.8449999999999998,NA,11
179,imma,0.2697765363128492,0.25,0.084000771179329,4
112,dak,0.26526785714285717,0.2400000000000002,0.08666971395989094,3
226,huwa,0.2526106194690266,0.23999999999999977,0.07558247105758127,4
69,t,0.067536231884058,0.06000000000000005,0.03499604167118507,1
7,tibdil,0.48285714285714276,0.48999999999999977,NA,6
1,organi,0.54,0.54,NA,6
1188,il,0.12534511784511784,0.1200000000000001,0.037582355528620257,2
43,problema,0.6067441860465116,0.6000000000000001,0.11577319638460112,8
179,jekk,0.23541899441340783,0.2300000000000001,0.06074646035921868,4
151,meta,0.26794701986754965,0.25,0.07102410746401251,4
2,approvata,0.7250000000000001,0.7250000000000001,NA,9
18,tistax,0.4516666666666666,0.3949999999999999,NA,6
1,tiddevja,0.54,0.54,NA,8
79,ftit,0.3267088607594937,0.2999999999999998,0.10305240786432025,4
8,minnha,0.39125,0.365,NA,6
101,jew,0.20683168316831685,0.20000000000000007,0.059362120802230564,3
46,le,0.33282608695652177,0.32000000000000006,0.09726625641856046,2
287,hemm,0.20038327526132405,0.19000000000000017,0.05516845910612553,4
44,bżonn,0.345,0.33999999999999986,0.07951890224313646,5
3,gaming,0.49666666666666676,0.4900000000000002,NA,6
4,board,0.39999999999999997,0.375,NA,5
11,bilfors,0.5872727272727273,0.56,NA,7
52,ikun,0.26269230769230767,0.25,0.06802869592370518,4
