frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
452,nii,0.20546460176991152,0.19999999999999996,0.08389099718906332,3
10,sündis,0.425,0.41500000000000004,NA,6
1260,ka,0.12896825396825398,0.11000000000000032,0.054599842090263924,2
16,mitmeid,0.39,0.3899999999999999,NA,7
2,rekordeid,0.6149999999999999,0.6149999999999999,NA,9
27,millest,0.33259259259259255,0.33000000000000007,0.048721547325481854,7
2,märkimisväärseim,1.0149999999999997,1.0149999999999997,NA,16
3878,on,0.12831614234141311,0.11999999999999988,0.05231524946085526,2
74,tallinna,0.4133783783783783,0.4,0.07030807017392023,8
7,korterite,0.5885714285714284,0.5499999999999998,NA,9
2,ruutmeetri,0.7199999999999995,0.7199999999999995,NA,10
3,mediaanhinna,0.8133333333333335,0.7400000000000002,NA,12
29,kõigi,0.35586206896551725,0.33999999999999997,0.08898303375119607,5
11,aegade,0.37363636363636377,0.3700000000000001,NA,6
2,rekord,0.47999999999999954,0.47999999999999954,NA,6
21,sobib,0.33714285714285713,0.3400000000000001,0.05451081150953971,5
326,väga,0.25736196319018406,0.25,0.05614627293181644,4
103,hästi,0.3659223300970874,0.34000000000000075,0.08791079361337323,5
2,jääteena,0.82,0.82,NA,8
1309,kui,0.15890756302521009,0.1499999999999999,0.04745944522671822,3
3,skype'i,0.3866666666666669,0.39000000000000057,NA,7
30,eesmärk,0.49666666666666676,0.495,0.1054492305798627,7
605,oli,0.1879504132231405,0.17000000000000015,0.0601826484916103,3
2,telekommunikatsiooni,1.0299999999999998,1.0299999999999998,NA,20
9,hindu,0.3299999999999999,0.3099999999999996,NA,5
5,langetada,0.556,0.5200000000000005,NA,9
527,siis,0.24481973434535106,0.22999999999999998,0.08065744439325465,4
2,starship,0.5100000000000002,0.5100000000000002,NA,8
124,peaks,0.27411290322580645,0.26999999999999996,0.06036490792319592,5
2,kullerteenuse,0.6600000000000001,0.6600000000000001,NA,13
15,hinnad,0.37133333333333324,0.35000000000000053,NA,6
88,alla,0.2788636363636364,0.26000000000000023,0.09846443804256777,4
7,tooma,0.3457142857142858,0.33000000000000007,NA,5
31,mõne,0.24967741935483873,0.25,0.037637204197242716,4
2,allika,0.3399999999999994,0.3399999999999994,NA,6
71,järgi,0.3604225352112676,0.3599999999999999,0.10517246543135447,5
101,isegi,0.3157425742574257,0.30999999999999994,0.07206034324999384,5
33,kümme,0.3212121212121212,0.30000000000000027,0.07253264677705376,5
74,korda,0.3328378378378378,0.3149999999999997,0.08351064685252278,5
3,samasuguseks,0.7933333333333333,0.82,NA,12
311,võib,0.2060450160771704,0.19999999999999996,0.051193351690805036,4
31,pidada,0.3996774193548387,0.39999999999999947,0.07884515926665975,6
4,läänemere,0.5374999999999999,0.54,NA,9
3,filharmoonikute,1.0799999999999998,1.04,NA,15
3,orkestrit,0.71,0.71,NA,9
121,mille,0.22842975206611574,0.21999999999999975,0.044422371699831806,5
3,vähendatud,0.5433333333333336,0.54,NA,10
9,koosseis,0.5822222222222222,0.5799999999999996,NA,8
3,npe,0.6533333333333337,0.7400000000000002,NA,3
5,kapten,0.43199999999999983,0.44999999999999996,NA,6
2,kert,0.28,0.28,NA,4
2,toobal,0.44500000000000006,0.44500000000000006,NA,6
11,sõnas,0.3836363636363636,0.33000000000000007,NA,5
2009,et,0.16239920358387258,0.16000000000000014,0.0463328284845782,2
18,edu,0.26944444444444454,0.2549999999999999,NA,3
19,tõi,0.1710526315789474,0.16000000000000014,NA,3
7,rahu,0.26,0.25,NA,4
4,säilitamine,0.7775,0.81,NA,11
161,nagu,0.23751552795031053,0.22999999999999998,0.05022488247747104,4
61,näha,0.2944262295081967,0.28,0.0796350967468477,4
2,kaugel,0.44999999999999996,0.44999999999999996,NA,6
863,see,0.20383545770567787,0.17999999999999994,0.0883846045624416,3
330,pole,0.2395151515151515,0.22999999999999998,0.060562771682005766,4
241,üks,0.23937759336099584,0.22999999999999998,0.0686296412821551,3
67,võimalus,0.4655223880597015,0.4600000000000001,0.07180114758282605,8
34,tuua,0.2949999999999999,0.27000000000000024,0.06725122506488097,4
15,eestist,0.48133333333333345,0.4800000000000004,NA,7
4,kaduma,0.43500000000000005,0.41500000000000004,NA,6
53,läinud,0.3820754716981131,0.3700000000000001,0.09505784656978489,6
2,kollektsioonile,0.9400000000000004,0.9400000000000004,NA,15
2,sarnaseid,0.6300000000000003,0.6300000000000003,NA,9
3,rõivad,0.5099999999999999,0.5099999999999998,NA,6
6,täiskasvanute,0.9333333333333332,0.93,NA,13
4,raiskamist,0.7249999999999998,0.7199999999999996,NA,10
2,soosiv,0.4099999999999999,0.4099999999999999,NA,6
5,elustiil,0.578,0.5899999999999999,NA,8
66,jääb,0.2165151515151515,0.20000000000000007,0.0755796558756679,4
8,noortele,0.4650000000000001,0.46499999999999986,NA,8
2,iseseisvudes,0.7949999999999997,0.7949999999999997,NA,12
10,külge,0.381,0.3599999999999999,NA,5
3447,ja,0.11431969828836668,0.10999999999999988,0.04410448896366283,2
6,suurimad,0.4683333333333333,0.49499999999999994,NA,8
9,vead,0.30333333333333323,0.29000000000000004,NA,4
31,tehakse,0.4058064516129033,0.3899999999999997,0.08036475983698275,7
19,üldjuhul,0.45,0.43000000000000016,NA,8
3,teadmatusest,0.89,0.9199999999999999,NA,12
145,nüüd,0.2538620689655173,0.24,0.08349306530498798,4
1,prügilad,0.5000000000000001,0.5000000000000001,NA,8
47,kinni,0.36,0.33999999999999986,0.08670289098033482,5
1,toiduotsingud,0.74,0.74,NA,13
10,toonud,0.347,0.335,NA,6
191,need,0.21801047120418848,0.20000000000000007,0.0674749068000211,4
2,linnud,0.3250000000000002,0.3250000000000002,NA,6
2,teistesse,0.4650000000000003,0.4650000000000003,NA,9
1,linnadesse,0.6600000000000001,0.6600000000000001,NA,10
220,kus,0.19840909090909092,0.18999999999999995,0.04290496995288968,3
45,inimeste,0.44955555555555565,0.4399999999999995,0.07428310573730615,8
13,tagant,0.32538461538461544,0.31000000000000005,NA,6
