 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
କାଣ୍ଡ,1,କାଣ୍ଡ,0.28,0.28,NA,5
ପନ୍ଦର,2,ପନ୍ଦର,0.41000000000000025,0.41000000000000025,NA,5
ବର୍ଷର,4,ବର୍ଷର,0.44499999999999995,0.43999999999999995,NA,5
ଘର,20,ଘର,0.28900000000000003,0.29000000000000004,0.08729261137118077,2
ଗାଁର,9,ଗାଁର,0.44444444444444453,0.45000000000000007,NA,4
ମହାନ୍ତିଙ୍କ,3,ମହାନ୍ତିଙ୍କ,0.6266666666666666,0.58,NA,10
ବଡ,9,ବଡ,0.2933333333333333,0.29000000000000004,NA,2
ହେଉ,7,ହେଉ,0.36857142857142866,0.41000000000000014,NA,3
ଡକାଏତ,5,ଡକାଏତ,0.4939999999999998,0.49,NA,5
ଜାହାଜ,7,ଜାହାଜ,0.4142857142857142,0.4299999999999997,NA,5
ହେବ,17,ହେବ,0.29294117647058826,0.27000000000000046,NA,3
ଦୁଇ,12,ଦୁଇ,0.3441666666666667,0.33000000000000007,NA,3
ଜଣ,14,ଜଣ,0.2685714285714286,0.23000000000000043,NA,2
ହୋଇ,26,ହୋଇ,0.27730769230769237,0.2549999999999999,0.0937467948170045,3
ସାନ୍ତାଳଗୁଡାକ,1,ସାନ୍ତାଳଗୁଡାକ,1.23,1.23,NA,12
କର,24,କର,0.2020833333333333,0.19499999999999984,0.06852350702126059,2
ଲୋକଙ୍କ,3,ଲୋକଙ୍କ,0.45999999999999996,0.45999999999999996,NA,6
କ୍ଷୀଣ,1,କ୍ଷୀଣ,0.30999999999999994,0.30999999999999994,NA,5
ମ,53,ମ,0.14867924528301885,0.13999999999999996,0.08076646619085122,1
ଅଛ,6,ଅଛ,0.18499999999999994,0.20499999999999996,NA,2
ତ,34,ତ,0.09705882352941177,0.08500000000000008,0.048960677590175666,1
ବାହାର,7,ବାହାର,0.35285714285714287,0.3600000000000003,NA,5
ଭାତ,3,ଭାତ,0.37333333333333324,0.3599999999999999,NA,3
ପୁରୁଷ,2,ପୁରୁଷ,0.36,0.36,NA,5
ମାଠିଆ,1,ମାଠିଆ,0.48,0.48,NA,5
ପାଣ,7,ପାଣ,0.23142857142857146,0.20999999999999996,NA,3
ଗୀତ,2,ଗୀତ,0.29,0.29,NA,3
ଗାଇ,3,ଗାଇ,0.3166666666666668,0.3400000000000001,NA,3
ମାର,5,ମାର,0.22600000000000003,0.2300000000000002,NA,3
ପ୍ରତ୍ନତତ୍ତ୍ଵ,1,ପ୍ରତ୍ନତତ୍ତ୍ଵ,1.5499999999999998,1.5499999999999998,NA,12
କଥାର,2,କଥାର,0.44999999999999996,0.44999999999999996,NA,4
ଲାଗିଯାଏ,1,ଲାଗିଯାଏ,0.4400000000000004,0.4400000000000004,NA,7
ମାତ୍ର,5,ମାତ୍ର,0.434,0.4399999999999997,NA,5
ସଂସାର,1,ସଂସାର,0.7599999999999998,0.7599999999999998,NA,5
ରୂପ,1,ରୂପ,0.43999999999999995,0.43999999999999995,NA,3
ଅମୃତ,2,ଅମୃତ,0.5999999999999996,0.5999999999999996,NA,4
ଫଳ,1,ଫଳ,0.10000000000000053,0.10000000000000053,NA,2
ଠିକ,4,ଠିକ,0.27249999999999996,0.2800000000000001,NA,3
ସତ୍ୟ,2,ସତ୍ୟ,0.49999999999999967,0.49999999999999967,NA,4
ଦେଖ,16,ଦେଖ,0.2675,0.2600000000000001,NA,3
ଖଞ୍ଜ,2,ଖଞ୍ଜ,0.31999999999999984,0.31999999999999984,NA,4
ଜେନାପୁଅ,1,ଜେନାପୁଅ,0.5600000000000005,0.5600000000000005,NA,7
ସେଦିନ,2,ସେଦିନ,0.48,0.48,NA,5
କରିଦିଏ,1,କରିଦିଏ,0.6200000000000001,0.6200000000000001,NA,6
ଦଣ୍ଡକ,3,ଦଣ୍ଡକ,0.5033333333333333,0.51,NA,5
ଝିଅ,2,ଝିଅ,0.22499999999999998,0.22499999999999998,NA,3
ଜୁଆଁଇଙ୍କର,1,ଜୁଆଁଇଙ୍କର,0.5299999999999998,0.5299999999999998,NA,9
ଖୁବ,8,ଖୁବ,0.36624999999999996,0.32999999999999985,NA,3
ଆପଣଙ୍କ,1,ଆପଣଙ୍କ,0.83,0.83,NA,6
ମାଛ,3,ମାଛ,0.3233333333333334,0.3200000000000003,NA,3
ଆଗ,5,ଆଗ,0.27999999999999997,0.31999999999999995,NA,2
ମାଲ,3,ମାଲ,0.36333333333333334,0.3600000000000001,NA,3
ସାଆନ୍ତଙ୍କ,1,ସାଆନ୍ତଙ୍କ,0.6400000000000001,0.6400000000000001,NA,9
ସଜନାଗଛ,1,ସଜନାଗଛ,0.69,0.69,NA,6
ପ୍ରଧାନଙ୍କର,1,ପ୍ରଧାନଙ୍କର,0.6000000000000001,0.6000000000000001,NA,10
