character,frequency,frequencyRel
斯,471,0.017883585829821164
爾,318,0.012074268139879257
人,250,0.009492349166571743
拉,209,0.007935603903253978
大,198,0.007517940539924821
克,181,0.006872460796597942
亞,165,0.00626495044993735
特,158,0.005999164673273342
德,152,0.00577134829327562
利,151,0.005733378896609333
尼,141,0.005353684929946463
羅,130,0.0049360215666173065
西,130,0.0049360215666173065
不,122,0.004632266393287011
里,122,0.004632266393287011
卡,109,0.00413866423662528
國,107,0.004062725443292706
安,103,0.003910847856627558
阿,98,0.0037210008732961233
加,94,0.0035691232866309755
法,93,0.0035311538899646883
者,92,0.0034931844932984016
會,88,0.0033413069066332538
地,88,0.0033413069066332538
海,87,0.0033033375099669666
新,83,0.003151459923301819
格,83,0.003151459923301819
部,81,0.003075521129969245
有,80,0.0030375517333029577
家,80,0.0030375517333029577
多,78,0.002961612939970384
布,78,0.002961612939970384
奧,78,0.002961612939970384
達,76,0.00288567414663781
蘭,76,0.00288567414663781
一,75,0.0028477047499715228
發,74,0.002809735353305236
馬,74,0.002809735353305236
分,73,0.002771765956638949
巴,73,0.002771765956638949
普,72,0.002733796559972662
出,71,0.002695827163306375
學,71,0.002695827163306375
高,70,0.0026578577666400882
薩,69,0.002619888369973801
生,65,0.0024680107833086533
性,65,0.0024680107833086533
來,64,0.002430041386642366
州,64,0.002430041386642366
到,63,0.0023920719899760794
行,63,0.0023920719899760794
動,63,0.0023920719899760794
力,63,0.0023920719899760794
區,62,0.002354102593309792
塞,62,0.002354102593309792
山,61,0.0023161331966435055
河,61,0.0023161331966435055
小,61,0.0023161331966435055
納,61,0.0023161331966435055
上,60,0.0022781637999772183
美,60,0.0022781637999772183
用,60,0.0022781637999772183
成,60,0.0022781637999772183
長,60,0.0022781637999772183
機,60,0.0022781637999772183
民,59,0.0022401944033109316
科,59,0.0022401944033109316
公,58,0.0022022250066446444
時,57,0.0021642556099783572
前,57,0.0021642556099783572
內,57,0.0021642556099783572
子,57,0.0021642556099783572
維,56,0.0021262862133120705
夫,56,0.0021262862133120705
伯,55,0.0020883168166457833
工,54,0.0020503474199794966
們,53,0.0020123780233132094
市,53,0.0020123780233132094
托,53,0.0020123780233132094
水,52,0.0019744086266469227
戰,51,0.0019364392299806355
主,51,0.0019364392299806355
希,51,0.0019364392299806355
化,51,0.0019364392299806355
可,50,0.0018984698333143486
開,50,0.0018984698333143486
無,50,0.0018984698333143486
手,50,0.0018984698333143486
理,49,0.0018605004366480616
道,49,0.0018605004366480616
業,49,0.0018605004366480616
諾,49,0.0018605004366480616
雷,49,0.0018605004366480616
作,48,0.0018225310399817747
比,48,0.0018225310399817747
北,48,0.0018225310399817747
本,48,0.0018225310399817747
迪,48,0.0018225310399817747
代,47,0.0017845616433154877
事,46,0.0017465922466492008
場,46,0.0017465922466492008
賽,46,0.0017465922466492008
合,46,0.0017465922466492008
島,46,0.0017465922466492008
伊,46,0.0017465922466492008
年,45,0.0017086228499829138
勒,45,0.0017086228499829138
心,45,0.0017086228499829138
塔,45,0.0017086228499829138
十,44,0.0016706534533166269
天,44,0.0016706534533166269
相,44,0.0016706534533166269
