repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
9922,,0.6482037895585568,0.65,0.45669904105850784
2,all’entschatta,0.73,0.73,0.08000000000000007
46,vegnan,0.3858695652173913,0.3649999999999999,0.07643059047711542
46,treis,0.43152173913043473,0.42500000000000004,0.08002628348954695
1,referents,0.71,0.71,0.0
62,ad,0.150483870967742,0.15000000000000002,0.0423284933910663
1,introducir,0.7599999999999998,0.7599999999999998,0.0
868,la,0.13554147465437788,0.1299999999999999,0.04377157804820386
30,sera,0.4516666666666667,0.45999999999999996,0.09026196442700671
177,mo,0.2175706214689265,0.19999999999999996,0.12090186914088909
435,el,0.20328735632183906,0.18999999999999995,0.08206808332054258
1,sehona,0.57,0.57,0.0
425,in,0.16830588235294114,0.16000000000000014,0.056990819390579824
2,quex,0.6,0.6,0.05999999999999994
4,sch’il,0.2725000000000001,0.27500000000000013,0.04602988159880489
9,tat,0.48666666666666664,0.48,0.07615773105863909
3,tschenta,0.4799999999999999,0.44999999999999996,0.057154760664940935
7,damondas,0.6942857142857143,0.7,0.11311904511330935
331,en,0.16126888217522659,0.1599999999999997,0.04736140759058949
5,engles,0.6219999999999999,0.6100000000000003,0.07110555533852446
33,fa,0.24,0.22000000000000064,0.06414944672521751
135,sco,0.2934074074074074,0.28,0.09062877445902669
6,sch’el,0.2816666666666667,0.29000000000000004,0.043365372770858966
1,legess,0.5899999999999999,0.5899999999999999,0.0
5,gasetta,0.6499999999999998,0.6399999999999999,0.07402702209328683
5,discutau,0.658,0.6600000000000001,0.06852736679604723
1,surlunder,0.6300000000000001,0.6300000000000001,0.0
821,ei,0.15233861144945188,0.14000000000000012,0.06332936799150514
39,gia,0.21487179487179484,0.20999999999999996,0.05217680960811037
13,vegniu,0.3746153846153846,0.3599999999999999,0.07131893530153392
9,dabia,0.48000000000000004,0.4500000000000002,0.08000000000000013
11,uss,0.3045454545454547,0.33000000000000007,0.11146655726463327
143,han,0.2058741258741259,0.19999999999999996,0.05194575803741877
264,ils,0.23503787878787877,0.22999999999999998,0.0643851932563068
13,responsabels,0.9600000000000001,0.9000000000000004,0.11421976118935744
2,concretisau,0.915,0.915,0.125
30,empau,0.39566666666666656,0.40500000000000014,0.07931722525544009
22,caussa,0.5568181818181818,0.5499999999999998,0.08730231506023214
31,leu,0.32580645161290317,0.29000000000000004,0.10959674452277125
5,detti,0.4259999999999998,0.39999999999999947,0.06280127387243042
1,clars,0.45999999999999996,0.45999999999999996,0.0
3,cunfins,0.65,0.6200000000000001,0.0496655480858379
1,etics,0.8099999999999996,0.8099999999999996,0.0
2,puntueschan,0.79,0.79,0.040000000000000036
12,omisdus,0.6999999999999998,0.6799999999999998,0.12948616399703364
12,plinavon,0.6216666666666667,0.6050000000000001,0.08132581932503898
141,vegn,0.24900709219858155,0.22999999999999998,0.0693158559996422
