repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
86612,sil,0.643087216551979,0.59,0.2923219337939353
280241,a,0.08186675040411645,0.07000000000000006,0.04655002700954697
104397,d,0.06316752397099533,0.06000000000000005,0.027841383067687065
227911,o,0.07619044276055129,0.0699999999999994,0.04536035603101864
196612,z,0.06114631863772303,0.04999999999999993,0.03556933113346251
120502,r,0.059954689548721185,0.05999999999999961,0.024331419942592025
124021,c,0.07650486611138434,0.07000000000000006,0.03799492203095962
66291,u,0.0805598044983482,0.06999999999999984,0.04800915409897968
251704,e,0.06662997012363729,0.050000000000000266,0.042804428314805666
119036,y,0.06823112335763971,0.050000000000000266,0.04620341343380869
91545,ł,0.07374165710852587,0.06999999999999984,0.03992628936630304
52302,b,0.07036671637795879,0.06000000000000005,0.030463064299041376
110954,t,0.07074246985237125,0.06999999999999984,0.024229763745732536
107656,m,0.08189427435535411,0.07000000000000028,0.04307753048826221
124568,w,0.06955759103461563,0.06000000000000005,0.03441245129324559
91674,k,0.08281148417217532,0.07999999999999996,0.03379275776622649
54206,ę,0.10880880345349224,0.09999999999999987,0.06562862947081004
142764,sp,0.5582599254714072,0.53,0.43491099771597913
86924,,0.020539532120012895,0.020000000000000462,0.001971456757155208
30486,h,0.06905169586039495,0.05999999999999961,0.04765376384572136
275000,i,0.06401916363636363,0.050000000000000044,0.03926563332009009
162220,n,0.06735531993588954,0.06000000000000005,0.02951247511883062
72075,j,0.0780607700312175,0.07000000000000006,0.04097230587181035
131689,s,0.09621319928012212,0.09000000000000008,0.03746265527718612
27795,ś,0.10968411584817414,0.10999999999999943,0.04367743319005647
62185,l,0.06099718581651524,0.05999999999999994,0.02561767768135132
91204,p,0.06648524187535634,0.06000000000000005,0.023831424914769896
43585,g,0.06734587587472754,0.06000000000000005,0.024422935395725393
34483,ą,0.11821506249456254,0.10999999999999988,0.061343841861519637
30942,ż,0.09586387434554974,0.08999999999999986,0.03914362618574916
19284,ć,0.13813783447417546,0.10999999999999999,0.08235508465587912
21930,ó,0.06483812129502964,0.06000000000000005,0.03077526568755198
4333,ń,0.09964228017539811,0.08999999999999986,0.049351542862327936
2465,ź,0.0896551724137931,0.08000000000000007,0.045248948063268186
4375,f,0.1029897142857143,0.10000000000000009,0.03761730464147845
1354,spn,0.6446159527326439,0.6299999999999999,0.24071080470819153
97,v,0.06432989690721648,0.06000000000000005,0.03236095447010447
23,',0.04869565217391303,0.040000000000000036,0.022322604613901606
79,x,0.27860759493670884,0.27,0.10805219293477175
11,ü,0.0727272727272728,0.07000000000000028,0.02956991994052842
25,’,0.04679999999999998,0.03000000000000025,0.030818176454813075
3,—,0.16000000000000003,0.13000000000000012,0.049665548085837764
