repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
505921,sil,0.6955691105923649,0.65,0.3224218282401767
1125029,d,0.05173749298906961,0.040000000000000036,0.029946820462351562
1451529,a,0.08321823401392603,0.07000000000000028,0.04576836738980817
1625909,s,0.08293001637853041,0.07999999999999963,0.045648173230446204
209950,v,0.08453493688973567,0.08000000000000007,0.040400845857199615
3880928,e,0.05865981538436167,0.04999999999999982,0.03512104477022872
1749507,r,0.059287999419265,0.050000000000000044,0.03623732705694201
481834,b,0.05996228991727442,0.050000000000000044,0.030046778228510065
2030662,i,0.06396255014374623,0.05000000000000071,0.03576492461258566
1607104,t,0.07073808540082041,0.06000000000000005,0.04384504003310288
880315,u,0.07582230224408311,0.06999999999999984,0.04134018906642381
2310683,n,0.0759396247776091,0.06000000000000005,0.07860746975632521
684263,g,0.06243396179539153,0.050000000000000266,0.037531513932273296
641382,m,0.06830378775830942,0.06000000000000005,0.037239832758192364
413776,f,0.09138545976567033,0.08999999999999986,0.04204347335708525
617701,o,0.08605169815169475,0.07000000000000028,0.04823145485562994
371671,k,0.08389094118185168,0.08000000000000007,0.03666430395477418
908355,l,0.05882525003990726,0.04999999999999982,0.03519079066732418
27811,y,0.09655280284779404,0.07000000000000006,0.07369338562098937
803714,sp,0.5000053874885843,0.4399999999999995,0.47881514646424356
236064,p,0.0733857767385116,0.06999999999999995,0.03337897301371362
737337,c,0.06238256048455457,0.05999999999999961,0.03257812376811691
1127428,h,0.046664558623699226,0.040000000000000036,0.025181944225758597
507575,,0.020085919460178306,0.020000000000000018,0.002589044645627552
67777,ö,0.09457456069168005,0.08999999999999986,0.04294456447155086
392380,w,0.05620765584382485,0.04999999999999982,0.030279566272498983
129925,ä,0.07919792187800653,0.07000000000000006,0.03989670281885587
149531,ü,0.07054443560198219,0.06000000000000005,0.037344866959196095
283470,z,0.10632567820227892,0.10000000000000009,0.03961049524792855
41322,ß,0.10140772469870771,0.09999999999999964,0.03938347184128357
14048,x,0.16474587129840546,0.1499999999999999,0.06549709862927972
52535,j,0.09675302179499382,0.08999999999999986,0.052099817525185346
6864,q,0.11058420745920745,0.10999999999999999,0.03708719433572575
1388,',0.034236311239193094,0.030000000000000027,0.032635115830042735
862,spn,0.6643619489559165,0.6500000000000004,0.2938357399616326
17,´,0.04764705882352938,0.030000000000000027,0.05856413395131133
340,é,0.17594117647058824,0.1700000000000001,0.10411247910072198
36,à,0.16833333333333336,0.14500000000000002,0.11889537884674536
578,’,0.08579584775086506,0.03000000000000025,0.1201576524239968
283,í,0.09487632508833921,0.08000000000000007,0.0600609428829856
30,ô,0.12800000000000006,0.10999999999999965,0.0821948903521381
15,ś,0.17000000000000004,0.16999999999999993,0.14615060725156095
12,ń,0.0866666666666666,0.07500000000000018,0.04714045207910296
58,ș,0.12448275862068961,0.12,0.04767607705573621
44,ă,0.10431818181818184,0.10000000000000009,0.05458095435692196
196,ó,0.11112244897959186,0.09000000000000008,0.07397438405315258
60,ú,0.10616666666666667,0.10000000000000009,0.05369952410300195
37,ø,0.10567567567567564,0.08000000000000007,0.08781247034942007
306,–,0.09535947712418301,0.03000000000000025,0.1338715907216351
286,á,0.12055944055944055,0.10999999999999988,0.08029905836628598
21,/,0.054761904761904776,0.04999999999999982,0.025749534923039583
18,ʿ,0.1283333333333333,0.03500000000000014,0.30342947194437864
109,ã,0.12211009174311925,0.1200000000000001,0.058121565018287906
35,ʻ,0.04800000000000001,0.040000000000000036,0.021219936717288147
96,š,0.12791666666666665,0.12999999999999967,0.061862021646743974
51,ş,0.11901960784313724,0.1200000000000001,0.04951747174169284
55,ł,0.06254545454545454,0.050000000000000044,0.04243575601341108
136,ō,0.13080882352941176,0.1200000000000001,0.07823470670942682
56,č,0.14232142857142857,0.1299999999999999,0.08257012325957883
20,ě,0.0955,0.07500000000000018,0.07697239765006668
4,ů,0.14249999999999996,0.11499999999999977,0.0975640815054394
43,ć,0.2281395348837209,0.22999999999999998,0.12573977953664148
49,ř,0.07224489795918365,0.0699999999999994,0.042294656685842244
35,ý,0.13171428571428573,0.11000000000000032,0.08523868049812375
28,ū,0.13035714285714287,0.08999999999999986,0.10982070266891336
2,õ,0.029999999999999805,0.029999999999999805,0.0
38,ž,0.13236842105263155,0.11999999999999988,0.0836167387714331
13,ț,0.11230769230769234,0.1299999999999999,0.04626908689791556
14,å,0.15428571428571422,0.1499999999999997,0.05525451315946771
26,ë,0.10038461538461538,0.06499999999999995,0.08276383310967368
34,ı,0.10058823529411759,0.07000000000000006,0.08387459744693743
4,=,0.11499999999999988,0.08999999999999986,0.09205976319760979
15,æ,0.12533333333333332,0.1200000000000001,0.0800721896513111
30,ā,0.09833333333333337,0.07500000000000018,0.07009913614937692
7,ò,0.16142857142857134,0.19999999999999973,0.08870956969291421
1,支,0.9499999999999997,0.9499999999999997,0.0
40,â,0.05924999999999999,0.050000000000000155,0.037774826273591224
10,ň,0.11399999999999977,0.10999999999999988,0.06755738301621833
12,ê,0.10249999999999997,0.09499999999999975,0.05539629951540085
3,ġ,0.0733333333333334,0.0900000000000003,0.030912061651652854
30,ñ,0.15866666666666668,0.16000000000000014,0.05402057221302102
7,ç,0.10428571428571431,0.10000000000000009,0.04337778985911136
7,ė,0.10857142857142842,0.04999999999999982,0.09977525765848116
1,ē,0.35000000000000003,0.35000000000000003,0.0
10,î,0.11499999999999988,0.08999999999999986,0.09404786015641184
8,̇,0.04124999999999997,0.03500000000000009,0.01452368754827768
5,ź,0.23999999999999994,0.2200000000000002,0.11045361017187257
10,ð,0.10500000000000002,0.07500000000000001,0.08743569065318806
2,с,0.05999999999999994,0.05999999999999994,0.030000000000000027
2,е,0.06000000000000005,0.06000000000000005,0.030000000000000027
2,р,0.06499999999999995,0.06499999999999995,0.02499999999999991
3,а,0.06000000000000013,0.050000000000000266,0.021602468994692852
2,ф,0.08999999999999991,0.08999999999999991,0.06
3,и,0.1133333333333334,0.10999999999999999,0.0694422221866656
2,м,0.06499999999999995,0.06499999999999995,0.015000000000000124
3,о,0.030000000000000176,0.03000000000000025,1.0467921910653142e-16
2,в,0.13,0.13,0.09999999999999998
1,ч,0.25,0.25,0.0
2,ш,0.11499999999999977,0.11499999999999977,0.004999999999999893
