"","language","Lmin","L","Lrand","eta","psi","omega"
"L","Abkhazian",0.689206349206349,0.816644838518518,0.816633333333333,0.844770746701784,-9.02884523555134e-05,8.26729538565174e-05
"L1","Mongolian",0.291175500438857,0.482134282398284,0.482137563998922,0.604040183120542,1.71845683732606e-05,-7.13700667426703e-06
"L2","Oriya",0.360705028512183,0.502258652436496,0.502263843648208,0.718503816593974,3.66717657804454e-05,-5.85583245707972e-06
"L3","Latvian",0.329393405362672,0.593205295648593,0.593210985626283,0.555510976256552,2.15678488305425e-05,-3.54333644377544e-06
"L4","Estonian",0.318924613584083,0.578014208952823,0.578026547204248,0.551976475946602,4.76192950483566e-05,5.24104227150347e-06
"L5","Basque",0.32505295661773,0.625079269865349,0.625078206256501,0.52014117651382,-3.54506445449745e-06,8.63914732829259e-06
"L6","Catalan",0.237662250425405,0.676474126694198,0.676455316677818,0.351578895358096,-4.28676244602354e-05,-1.34422549759786e-06
"L7","Portuguese",0.269942974220619,0.615579949105534,0.615583952793317,0.438799512098106,1.15833712769132e-05,1.01609185859352e-05
"L8","Breton",0.218833164471462,0.515108075989141,0.515079824155484,0.425237551400055,-9.53659146315237e-05,-2.33287068299824e-06
"L9","Panjabi",0.6605,0.7445036635,0.744526315789474,0.88790762511808,0.000269585656123583,0.000132562428407789
"L10","Interlingua",0.325696989945272,0.689778371788851,0.689788364553314,0.47267339074312,2.74457599392925e-05,-9.1852200785974e-06
"L11","Spanish",0.206093471848717,0.620654210763663,0.620664731475726,0.332384549133758,2.53773309623158e-05,5.5258507203383e-07
"L12","Dutch",0.223802805054332,0.557548992851426,0.557544534033377,0.401974837229382,-1.33600855449899e-05,-1.39085853870158e-05
"L13","Romanian",0.266854659874138,0.571055990277944,0.571083113661033,0.467629642441741,8.91546558213735e-05,-4.22928268541862e-06
"L14","Polish",0.298514589171156,0.569728768404257,0.569738419081411,0.524119478556906,3.55819662196975e-05,3.26912477606053e-06
"L15","Italian",0.260625907576138,0.650170620881598,0.650176279740447,0.401038142861007,1.45266421326586e-05,-1.84617382348895e-07
"L16","Modern Greek",0.291305964246164,0.627421593607947,0.627425437092904,0.464708090983125,1.14348773787511e-05,-1.11576789938618e-06
"L17","Welsh",0.221555088655236,0.57764523568803,0.577657120473538,0.383836098427948,3.33746635661729e-05,-2.61708596620777e-06
"L18","Czech",0.305108341316728,0.569099172156215,0.56908869760479,0.536316230519183,-3.96792836101129e-05,2.8124915189017e-06
"L19","Vietnamese",0.217623076923077,0.336399823638462,0.336376306620209,0.64771203921741,-0.000198032662458595,-5.54786271576178e-05
"L20","Indonesian",0.272094347708409,0.524238747869677,0.52424548074404,0.519397460927241,2.67017414588078e-05,-6.57707142818144e-06
"L21","Kirghiz",0.344439836010656,0.570063591310559,0.570074783271411,0.604332165552299,4.96020717883635e-05,1.92486202553965e-06
"L22","Tatar",0.304906914710776,0.521566742743713,0.521567247792767,0.58466369418493,2.33106377336995e-06,-9.32086295435495e-06
"L23","French",0.186683201074147,0.632523021715695,0.632527620744746,0.295359260964491,1.03153226733863e-05,1.04106373402274e-06
"L24","Hakha Chin",0.221639335055599,0.442058353503594,0.442043737574553,0.502591182469933,-6.63141428872282e-05,-1.14396776209334e-05
"L25","Chuvash",0.376121696373694,0.553635389593116,0.553632524707996,0.679452754557842,-1.61392132898658e-05,-2.40336025985673e-05
"L26","Swedish",0.219561012610221,0.524650362466815,0.524632914234396,0.419176950006594,-5.71938363587231e-05,-1.53574010417887e-05
"L27","Slovenian",0.36410215135217,0.629846758353155,0.629848181514848,0.578375766416094,5.35534507252459e-06,1.43063665524124e-05
"L28","Russian",0.298201467793394,0.596967244580256,0.596985840042605,0.499658731042325,6.22370648413924e-05,6.0206987974422e-06
"L29","Tamil",0.464275725593668,0.670416729666227,0.670439344262295,0.69285185569762,0.000109692467633985,1.58480498609895e-05
"L30","Georgian",0.446190814546864,0.605452799172211,0.605465072372561,0.737072310353559,7.70570242666501e-05,-1.98282929546045e-06
"L31","Western Frisian",0.258011785765204,0.610271354909468,0.610288632854258,0.423278119117004,4.90464954842293e-05,5.67215770188042e-06
"L32","Maltese",0.259398491145645,0.542950922543142,0.542951030927835,0.478076260554315,3.82238482965504e-07,2.80825142212359e-06
"L33","Romansh",0.332461418356264,0.656192790497715,0.656207019691868,0.506903762534923,4.39517760083967e-05,-1.65519267307871e-06
"L34","Dhivehi",0.175306195965418,0.790037424693804,0.790129032258065,0.234489580840563,0.000148998311144158,-0.000144557321521626
"L35","Yakut",0.346644878262777,0.537228529676903,0.537232309414252,0.645342653442489,1.98320389040328e-05,2.71448953510098e-06
"L36","Persian",0.256369578871017,0.540444524114636,0.540449773413897,0.47458102507324,1.84782303102114e-05,-6.41700183400383e-06
"L37","Irish",0.224589468594787,0.466839826249176,0.466845521419299,0.481837805443514,2.3508886802881e-05,-2.06144333399494e-05
"L38","Esperanto",0.349433228840125,0.813677959946782,0.813651367607046,0.429759428828595,-5.72841462144396e-05,-3.00756612914193e-06
"L39","Ukrainian",0.365744354625405,0.588925189020904,0.588930134037086,0.621155279775847,2.215650206424e-05,2.24128348469887e-06
"L40","Assamese",0.36999,0.5079814550825,0.508,0.728698820645829,0.000134373722918629,5.44760372103184e-05
"L41","Arabic",0.35522023135415,0.58530367588588,0.585321461918101,0.607063837448138,7.72965541158387e-05,1.71025708338465e-05
"L42","Turkish",0.319632193494579,0.54512165234311,0.545113319191694,0.586509212812522,-3.69572015868351e-05,-5.3326888341853e-06
