"","language","Lmin","L","Lrand","eta","psi","omega"
"L","Abkhazian",5.87830687830688,6.63986046031746,6.64,0.885635727318655,0.00018319672131154,0.000160058510638298
"L1","Mongolian",4.18621705031286,7.32229914306747,7.32228509835624,0.571812889387496,-4.47844594477465e-06,-7.44773128049168e-06
"L2","Oriya",3.78278900984966,5.44170803784344,5.44191096634093,0.695529749529478,0.000122310778118087,1.95916792659403e-05
"L3","Latvian",4.00207523552276,7.09354731912511,7.09368583162218,0.5644195539862,4.48026983876757e-05,-1.0211506102962e-05
"L4","Estonian",4.67666976068445,8.83992909099641,8.83998672639788,0.529257455985248,1.38436256337604e-05,1.2688155742201e-06
"L5","Basque",4.44326231887837,8.8854127505476,8.88543083446676,0.500186936502766,4.07096648652095e-06,9.42930333423054e-06
"L6","Catalan",2.98107940917394,8.57584219186488,8.57549897112848,0.34789225132546,-6.13505534584285e-05,-2.30314218037374e-06
"L7","Portuguese",3.14877542858305,7.48963338263366,7.48969269675837,0.420741029617112,1.36639611053003e-05,3.74848089246115e-06
"L8","Breton",2.87945860286286,6.32202517818824,6.32184173993522,0.455869355518915,-5.32881569896893e-05,7.39401845042558e-06
"L9","Panjabi",3.6,3.93692216363637,3.93684210526316,0.914797298761553,-0.000237673295454672,-0.000117921708185053
"L10","Interlingua",3.38971617665776,7.41822646232659,7.41822766570605,0.457459591412533,2.98715659000927e-07,-5.91797241394145e-06
"L11","Spanish",2.6908273063267,7.90802328625126,7.90803655262705,0.340620871834765,2.54281075628518e-06,-2.99332302368711e-07
"L12","Dutch",3.24453568936297,8.27090652987302,8.27067316707294,0.392930042337431,-4.64298481907935e-05,-1.47655121601442e-05
"L13","Romanian",3.60716212166617,7.67054605534912,7.67095673747868,0.470568797557995,0.000101058780865643,3.67137357331323e-07
"L14","Polish",3.81569576218115,7.8700996573379,7.87033313621131,0.485034982281799,5.75831700530653e-05,9.6047180671636e-06
"L15","Italian",3.13388440125818,8.15167088193265,8.15176640230714,0.384662400143293,1.90359945621978e-05,5.68846701878081e-08
"L16","Modern Greek",3.61532985287138,7.64231596121394,7.64244086390127,0.47347996705454,3.1015456733964e-05,-1.03060271656229e-06
"L17","Welsh",2.76014396769862,6.99585279211101,6.9962569637883,0.394921865284093,9.54109764458382e-05,3.34368081850591e-07
"L18","Czech",3.80118686465485,7.15985310867396,7.15955588822355,0.531110381304515,-8.85014268294306e-05,-7.23531771753115e-06
"L19","Vietnamese",2.70307692307692,3.40429091769231,3.40418118466899,0.794174475929862,-0.000156514557576958,-8.96285650972418e-05
"L20","Indonesian",3.69115391555395,7.23532444695056,7.23526329578203,0.51052218975786,-1.72543118653403e-05,-1.66200043615722e-05
"L21","Kirghiz",4.5072184025396,7.80921476819755,7.80937410688768,0.577282224993039,4.82529306291863e-05,2.99323002105382e-07
"L22","Tatar",4.04564204100153,7.47131730319405,7.47133957782459,0.541566330213189,6.50221751836527e-06,-7.06605096853466e-06
"L23","French",2.54551891303684,8.11487768656957,8.11479660808652,0.313905864043347,-1.45581684906818e-05,5.25250910549298e-06
"L24","Hakha Chin",2.5616646074357,5.29477464017747,5.29463220675944,0.485069606931831,-5.21167605719532e-05,-8.05358725999187e-07
"L25","Chuvash",4.99987707437001,7.52776535679164,7.5277628032345,0.664278875934283,-1.0101552892926e-06,-1.15176350943578e-05
"L26","Swedish",3.091558421036,6.88888542760975,6.88863942523574,0.449539121957301,-6.47872335964538e-05,-1.01887541359562e-05
"L27","Slovenian",3.6447238845542,6.42899034656465,6.42876209542876,0.567293435230798,-8.19856333149285e-05,2.00414179865691e-05
"L28","Russian",4.04799133350658,8.99902673346306,8.99927947119451,0.449994580447047,5.1044844174744e-05,6.66464403539913e-06
"L29","Tamil",4.60435356200528,7.02481184366755,7.02491803278689,0.655757487192404,4.38695686982909e-05,1.90972491801084e-05
"L30","Georgian",6.00503843420968,8.2374478498805,8.23763373190686,0.72912866589605,8.32582719099868e-05,4.65119258353053e-07
"L31","Western Frisian",3.43486939027674,7.98563658783088,7.98586530466801,0.430720447785017,5.02564364887678e-05,8.52257995837428e-06
"L32","Maltese",3.71426635345139,7.3402000120618,7.34045164457536,0.506314581333341,6.939317584581e-05,2.20991515319755e-05
"L33","Romansh",3.80865314989138,7.52928526328295,7.52943577186001,0.506125681699007,4.04507847834557e-05,-7.56229972339152e-07
"L34","Dhivehi",2.16210374639769,7.73612466642651,7.73548387096774,0.287195549790054,-0.000114974296468043,-3.85432047559795e-05
"L35","Yakut",5.00565913577539,7.97596893744242,7.97599801019774,0.627685569152766,9.78768973665161e-06,2.39309029907297e-06
"L36","Persian",2.64016577120116,5.49078397716563,5.49086102719033,0.481061194888613,2.70285027980541e-05,-9.92312292187441e-06
"L37","Irish",3.01986725858204,6.58654261729155,6.58675897879706,0.459416653103872,6.06582768642751e-05,-2.49646617473687e-05
"L38","Esperanto",3.2292556395599,7.72232472078431,7.72228984677073,0.418485090855096,-7.76179569871508e-06,-1.91395431436674e-07
"L39","Ukrainian",4.5253173973418,7.67281759496297,7.67282450170151,0.589952234456836,2.19435200884944e-06,4.29522869891952e-06
"L40","Assamese",4.243,5.4995172845,5.49955156950673,0.771727790706123,2.7284997733797e-05,3.08366809625923e-05
"L41","Arabic",3.3475772528717,5.15776765084533,5.15792983860211,0.649206102388252,8.95890436222789e-05,1.45728145875814e-05
"L42","Turkish",4.58326383097025,8.08318230404967,8.08306352573406,0.567185352670352,-3.39386039108048e-05,-2.92148954186156e-07
