"","language","Lmin","L","Lrand","eta","psi","omega"
"L","Abkhazian",0.665961538461538,0.857019230769231,0.809579831932773,0.777067205205879,-0.330315851065027,-0.153008053055424
"L1","Arabic",0.351399345335516,0.586400327332242,0.583880725340003,0.599248208018854,-0.0108378657774247,-0.00526955086269973
"L2","Assamese",0.360584666298952,0.485714285714286,0.498264675592173,0.742380195321372,0.0911562248020941,0.00581453634085213
"L3","Breton",0.222612391139472,0.517961660172085,0.514374408703879,0.429785461467385,-0.0122951284000284,-0.00187030629816432
"L4","Catalan",0.23810838636078,0.66069156725475,0.676342653453332,0.360392652429557,0.0357139716672977,0.00422480521471349
"L5","Czech",0.303406309712567,0.572850957433833,0.568420221678051,0.529642668438084,-0.0167188798615186,-0.00998548978281042
"L6","Chuvash",0.359302804976809,0.543972612824855,0.541728137323127,0.660516350466518,-0.0123035297393169,-0.0451102643295496
"L7","Hakha Chin",0.221617067956796,0.438112342484248,0.441892757102841,0.505845296893829,0.0171621963061311,-0.027735612819609
"L8","Welsh",0.222697402436154,0.572016767323733,0.579093601364085,0.389319710815608,0.0198566484761622,-0.00417869043594877
"L9","German",0.248474733280307,0.742669489772643,0.761893779137137,0.334569733511435,0.0374436622864486,-0.000396531686240054
"L10","Dhivehi",0.143726635514019,0.649957165109034,0.706261261261261,0.2211324733837,0.100090009708176,0.0336561743341404
"L11","Modern Greek",0.290892951425554,0.625859424498416,0.626832960605539,0.464789599771043,0.00289794630148318,0.00539165787886769
"L12","English",0.192564301653736,0.660362903057603,0.669127514839068,0.291603754181417,0.0183912890021086,-0.000622878609623822
"L13","Esperanto",0.351753183298421,0.816515602039083,0.81416693684931,0.430797871369498,-0.00507914215729463,0.00452271775565551
"L14","Estonian",0.316387218323474,0.583618170449777,0.576161514063644,0.542113378820341,-0.028704365706729,0.00183993668806949
"L15","Basque",0.325092769461503,0.613198543457237,0.625338007111686,0.530159069897031,0.0404318274936053,0.0065232491378563
"L16","Persian",0.258663910188703,0.528596445851689,0.540239039268014,0.489340993906867,0.0413480887122144,-0.00600055463371776
"L17","French",0.208549830132167,0.618069860324934,0.631221800640278,0.337421129097813,0.0311161875710204,-0.00191268892508899
"L18","Western Frisian",0.258386234997543,0.618819304615287,0.609922462125731,0.417547146752602,-0.025308465537784,0.0110876605683977
"L19","Irish",0.223834594785996,0.473575222414022,0.466292758773878,0.472648449902028,-0.0300359596903808,0.00544394733383559
"L20","Interlingua",0.320620082612116,0.671923518227118,0.688455911041748,0.477167525640535,0.0449450312798797,-0.00844115793028636
"L21","Indonesian",0.272296199954761,0.528393236824248,0.522505307855626,0.51532870025233,-0.0235320329384429,-0.0136009213155845
"L22","Italian",0.263002107706123,0.659764555306036,0.649846625209106,0.398630247094932,-0.0256380267735179,-9.8423323724091e-05
"L23","Georgian",0.439972603796882,0.617902839944436,0.60503996925442,0.712041724612313,-0.0779249772016573,-0.0224610885091693
"L24","Kinyarwanda",0.27020195276857,0.720208172449879,0.720994955722453,0.375172017070348,0.0017453315988004,0.00216795302029898
"L25","Kirghiz",0.343367747881767,0.562596048121079,0.56756169792695,0.610327337044979,0.0221489018988694,0.0124732763775973
"L26","Latvian",0.323626595600217,0.588590100488865,0.589914494552476,0.549833568949636,0.00497354205287523,-0.000398959768168516
"L27","Maltese",0.259054112259703,0.538762128219079,0.543215438073964,0.480832075402231,0.0156717661776246,-0.00894159115667928
"L28","Mongolian",0.290252574162952,0.477716721021975,0.480745824205915,0.607583032768913,0.0159013675458667,0.0136913262086179
"L29","Dutch",0.222314122048165,0.573081441272931,0.554314425427873,0.387927624308265,-0.0565271045056667,-0.0127649977055026
"L30","Oriya",0.351955882352941,0.524582352941176,0.490674083769634,0.670925890624474,-0.244439942453455,-0.0672971870104911
"L31","Panjabi",0.64530612244898,0.755663265306122,0.732678571428571,0.853959894672878,-0.263065693430656,0.0158273381294964
"L32","Polish",0.299044542341341,0.573977823721765,0.569711720599842,0.521003652026636,-0.0157614349452033,0.00520408875798196
"L33","Portuguese",0.265339306407394,0.599646137757553,0.611932400729864,0.442493146707592,0.0354486663859466,0.00525737733521224
"L34","Romansh",0.332671835038363,0.680201406649616,0.65788485541918,0.4890784285157,-0.0686213338085415,-0.017894500084045
"L35","Romanian",0.266723403617168,0.529962808554033,0.571096839483108,0.503287021866506,0.135143301228141,0.0170807886818557
"L36","Russian",0.298364281166593,0.599827391537528,0.597140635309643,0.497416899221292,-0.00899253301216293,0.000886226766532687
"L37","Yakut",0.347902068476768,0.527384727820348,0.53703125,0.65967414322866,0.0510049380109376,0.00164137815387338
"L38","Slovenian",0.363643172141119,0.615889408454988,0.629384369210039,0.590435826869226,0.050782343512779,-0.0166198653264488
"L39","Spanish",0.222462987266035,0.628486366700426,0.620624450073324,0.35396628956961,-0.0197455488827837,-0.00358472465175848
"L40","Swedish",0.218148242283681,0.5337857222284,0.5220384351407,0.408681298879587,-0.0386563547091067,-0.00641916708751243
"L41","Tamil",0.454470414660662,0.640152974064296,0.664785123966942,0.709940331566772,0.117120433391916,0.0194998815317039
"L42","Tatar",0.305518752251379,0.514392543434287,0.520379874444393,0.593940865105888,0.0278660510984742,-0.00281495430640023
"L43","Turkish",0.320967024497149,0.538164803224189,0.54490981402644,0.59641028654087,0.0301193479657382,0.00708695873182873
"L44","Ukrainian",0.365424436899636,0.589121894667108,0.588898653832741,0.62028663372989,-0.000998955662230065,-0.0116465384519888
"L45","Vietnamese",0.208694029850746,0.324722814498934,0.330608108108108,0.64268360747234,0.0482741098755659,0.0351426026990615
