"","language","Lmin","L","Lrand","eta","psi","omega"
"L","Kinyarwanda",0.267068152395994,0.720597847002295,0.720604235634902,0.370739052172732,1.40862719479934e-05,-1.32757441002236e-06
"L1","Abkhazian",0.689206349206349,0.816643719047619,0.816633333333333,0.844767268745906,-8.15032573896244e-05,2.10980127989222e-05
"L2","Mongolian",0.291175500438857,0.482121638933011,0.482137563998922,0.60405537549881,8.33938721372609e-05,-2.70407992604323e-05
"L3","Oriya",0.360705028512183,0.502258777890099,0.502263843648208,0.718504554505262,3.57855362455159e-05,0.000147567729962059
"L4","Latvian",0.329393405362672,0.59319055897457,0.593210985626283,0.555525147486506,7.74271816642249e-05,2.9388236901016e-05
"L5","Estonian",0.318924613584083,0.578041432925865,0.578026547204248,0.551950810586671,-5.74512177853999e-05,2.58597915216331e-05
"L6","Basque",0.32505295661773,0.625084573106861,0.625078206256501,0.520137899456324,-2.12210484543433e-05,1.93449369577262e-05
"L7","Catalan",0.237662250425405,0.676428794983345,0.676455316677818,0.35160340694733,6.04423736671723e-05,-1.69657176860125e-05
"L8","Portuguese",0.269942974220619,0.615603388097796,0.615583952793317,0.438783229763153,-5.6229746134421e-05,1.31778188921475e-06
"L9","Breton",0.218833164471462,0.515013332655288,0.515079824155484,0.425315760960361,0.000224446413223792,-2.11454930951924e-05
"L10","Panjabi",0.6605,0.744526444545454,0.744526315789474,0.887881359362692,-1.53232924213469e-06,0.000283230240549828
"L11","Interlingua",0.325696989945272,0.689756952270269,0.689788364553314,0.472688717176134,8.62758231486037e-05,-1.00708081519571e-05
"L12","Spanish",0.206093471848717,0.620732359881696,0.620664731475726,0.332342131602395,-0.000163128544006619,-4.78090761370467e-06
"L13","Dutch",0.223802805054332,0.557700443997047,0.557544534033377,0.401867106045553,-0.000467157535698311,-6.64231426257753e-06
"L14","Romanian",0.266854659874138,0.57102327570872,0.571083113661033,0.467657999556607,0.000196687560178734,5.17373175839023e-05
"L15","Polish",0.298514589171156,0.569734534807417,0.569738419081411,0.524113639050662,1.43212858386919e-05,-6.33532937442864e-06
"L16","Italian",0.260625907576138,0.650149935079571,0.650176279740447,0.401050045041355,6.76283807130705e-05,8.15267523902244e-06
"L17","Modern Greek",0.291305964246164,0.627410223439065,0.627425437092904,0.464717826006058,4.52626374463462e-05,2.13003705294451e-05
"L18","Welsh",0.221555088655236,0.577621656490148,0.577657120473538,0.383851931787556,9.95893879307241e-05,7.15251736837256e-06
"L19","Czech",0.305108341316728,0.569111208518615,0.56908869760479,0.53630524332022,-8.52749581094986e-05,-9.07917668181857e-06
"L20","German",0.234885689668281,0.761920432403224,0.76194420797808,0.30846386080506,4.51099337731135e-05,4.52260439007516e-06
"L21","Vietnamese",0.217623076923077,0.336449556923077,0.336376306620209,0.647618464971682,-0.000616827879584262,-0.000319253431603892
"L22","Indonesian",0.272094347708409,0.524218713949161,0.52424548074404,0.519414220249731,0.000106153775938574,-6.16419128850205e-05
"L23","Kirghiz",0.344439836010656,0.57003902351285,0.570074783271411,0.604358730885777,0.00015848501748233,5.18565574370307e-05
"L24","Tatar",0.304906914710776,0.521574644336509,0.521567247792767,0.58465491340759,-3.41388921440146e-05,2.83204826336606e-06
"L25","French",0.186683201074147,0.632466688394933,0.632527620744746,0.295385569161325,0.000136667292726159,1.99118865108682e-06
"L26","Hakha Chin",0.221639335055599,0.442218600718859,0.442043737574553,0.502413836454093,-0.000793374099190675,-1.1559232938667e-05
"L27","Chuvash",0.376121696373694,0.553648474240934,0.553632524707996,0.679436957266181,-8.98510422574371e-05,-5.07165292287311e-05
"L28","Swedish",0.219561012610221,0.524543054332196,0.524632914234396,0.419260797126697,0.00029455319130374,-9.30305967164831e-06
"L29","Slovenian",0.36410215135217,0.629865573081585,0.629848181514848,0.578357446067485,-6.54443143547367e-05,5.71839362806494e-05
"L30","Russian",0.298201467793394,0.59701927445083,0.596985840042605,0.499614963248745,-0.000111901462492968,1.82030527448946e-05
"L31","Tamil",0.464275725593668,0.670460496015831,0.670439344262295,0.692806812511176,-0.000102596926037206,1.31900458509145e-05
"L32","Georgian",0.446190814546864,0.605473693824688,0.605465072372561,0.737047052784396,-5.41296016355484e-05,6.23877234713186e-06
"L33","Western Frisian",0.258011785765204,0.610257750765916,0.610288632854258,0.42328812846555,8.7664257804693e-05,4.54924405183177e-05
"L34","Maltese",0.259398491145645,0.542925457935038,0.542951030927835,0.478099143072744,9.01878460222448e-05,-3.99184792865528e-05
"L35","Romansh",0.332461418356264,0.656211364993664,0.656207019691868,0.506892060755585,-1.34219639678825e-05,1.99025943937258e-05
"L36","Dhivehi",0.175306195965418,0.789955897766571,0.790129032258065,0.234513509173813,0.000281600619355468,-0.000274069828035435
"L37","Yakut",0.346644878262777,0.537232661886379,0.537232309414252,0.64533744040409,-1.84939859054191e-06,-6.26470240142943e-05
"L38","Persian",0.256369578871017,0.54041974722819,0.540449773413897,0.474602438877343,0.000105696160042609,-2.05354404432398e-05
"L39","Irish",0.224589468594787,0.466858147694607,0.466845521419299,0.481812400622172,-5.21195452521973e-05,4.54441648883289e-05
"L40","English",0.189557102178509,0.669198064946972,0.669088732264497,0.283521067501645,-0.000227998896455218,8.93129870544718e-06
"L41","Esperanto",0.349433228840125,0.813743667243838,0.813651367607046,0.429724772931999,-0.000198828156602067,2.05990620594091e-06
"L42","Ukrainian",0.365744354625405,0.588914043918617,0.588930134037086,0.621166724412827,7.20929376007301e-05,2.38735928849673e-05
"L43","Assamese",0.36999,0.5079593265,0.508,0.72873311295804,0.000294714151148467,0.000280496404580292
"L44","Arabic",0.35522023135415,0.585333741578021,0.585321461918101,0.607032965623787,-5.33663374625849e-05,8.99631430196135e-06
"L45","Turkish",0.319632193494579,0.545097311782967,0.545113319191694,0.586535031890793,7.0992233504277e-05,3.84010863062704e-05
