"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Abkhazian",0.665961538461538,0.818366987179487,0.809579831932773,0.815303714352997,-0.0611840945490276,-0.0113405968735197
"2","Arabic",0.351399345335516,0.583875939989089,0.583880725340003,0.602023268255008,2.05838029441289e-05,0.00141875553934844
"3","Assamese",0.360584666298952,0.499443767236624,0.498264675592173,0.722276441476627,-0.0085640003258587,-0.00362319434951014
"4","Breton",0.222612391139472,0.515780424719512,0.514374408703879,0.431969904040149,-0.00481905090789683,-0.00107902645014291
"5","Catalan",0.23810838636078,0.672629055499261,0.676342653453332,0.354260225485446,0.00847400176784049,8.20799374312362e-05
"6","Czech",0.303406309712567,0.567496386076893,0.568420221678051,0.534836902723381,0.00348598907244861,-0.00092497539494496
"7","Chuvash",0.359302804976809,0.541370967385703,0.541728137323127,0.663782862321884,0.00195789659709155,-0.00118485419758534
"8","Hakha Chin",0.221617067956796,0.446045794891989,0.441892757102841,0.498371606315143,-0.0188538181641758,-0.000134270622910634
"9","Welsh",0.222697402436154,0.58091267259799,0.579093601364085,0.383623140421832,-0.00510407024366964,-0.000893356624123953
"10","German",0.248474733280307,0.760603629361563,0.761893779137137,0.326832243454748,0.0025128592053312,-6.26515777374517e-05
"11","Dhivehi",0.143726635514019,0.708706658878505,0.706261261261261,0.212699508132423,-0.00434710594746965,-0.00136077481840194
"12","Modern Greek",0.290892951425554,0.628376896779303,0.626832960605539,0.463342580977287,-0.00459586870147544,-0.000483850110148323
"13","English",0.192564301653736,0.664319517061898,0.669127514839068,0.290143941250634,0.0100888982702484,-0.00013834073251976
"14","Esperanto",0.351753183298421,0.814755384223443,0.81416693684931,0.432024626731303,-0.00127255595149104,0.000123660000183486
"15","Estonian",0.316387218323474,0.576173360949082,0.576161514063644,0.549333980986276,-4.56045329844188e-05,-0.000750859001986375
"16","Basque",0.325092769461503,0.624897026116039,0.625338007111686,0.520372915958711,0.00146873602092151,-0.000795924148349452
"17","Persian",0.258663910188703,0.540166678656584,0.540239039268014,0.479079237993506,0.000256985095475049,-0.000384568035596294
"18","French",0.208549830132167,0.629869629843647,0.631221800640278,0.331320321142613,0.00319910211932294,0.000229658084586009
"19","Western Frisian",0.258386234997543,0.612403278740507,0.609922462125731,0.422668812568089,-0.00705707242477668,0.00103416804324706
"20","Irish",0.223834594785996,0.466416133315629,0.466292758773878,0.480578672350811,-0.000508848783316835,-0.000691794096251062
"21","Interlingua",0.320620082612116,0.691921448006819,0.688455911041748,0.463913853757599,-0.00942142308395003,-0.000678575992956646
"22","Indonesian",0.272296199954761,0.523658000452386,0.522505307855626,0.520332870639158,-0.0046069170160533,-0.000289736815364292
"23","Italian",0.263002107706123,0.647274773985166,0.649846625209106,0.406479680663138,0.00664828143498314,0.000497878731208623
"24","Georgian",0.439972603796882,0.604277137675567,0.60503996925442,0.728252000100545,0.00462133491219148,0.00158915691386741
"25","Kinyarwanda",0.27020195276857,0.720719916744423,0.720994955722453,0.375042505993485,0.000610122553426949,0.000244210013766376
"26","Kirghiz",0.343367747881767,0.567480144395576,0.56756169792695,0.605213496273746,0.000363763301183011,-6.59334652920238e-05
"27","Latvian",0.323626595600217,0.591526213674633,0.589914494552476,0.547367313910861,-0.00605254361350726,0.00106197203300496
"28","Maltese",0.259054112259703,0.542925930585782,0.543215438073964,0.477501666864171,0.00101881382820985,-0.000860877998920327
"29","Mongolian",0.290252574162952,0.480490988649472,0.480745824205915,0.604181027707563,0.00133776685727563,-2.20523475038434e-06
"30","Dutch",0.222314122048165,0.557798710260412,0.554314425427873,0.399141599368187,-0.01049482424284,0.00048881283355179
"31","Oriya",0.351955882352941,0.493569323529412,0.490674083769634,0.713453059152547,-0.0208713761439373,-0.00976582553409944
"32","Panjabi",0.64530612244898,0.735248979591837,0.732678571428571,0.878691392992875,-0.0294189781021892,-0.0078705035971223
"33","Polish",0.299044542341341,0.571308091721517,0.569711720599842,0.523581512108443,-0.00589791171558267,-1.63005562057216e-05
"34","Portuguese",0.265339306407394,0.610440422472514,0.611932400729864,0.435040539440635,0.00430469701153948,0.000403370196769117
"35","Romansh",0.332671835038363,0.6582789927384,0.65788485541918,0.505586841807183,-0.00121193585286929,-0.00120113204676519
"36","Romanian",0.266723403617168,0.571182953420713,0.571096839483108,0.467318039321933,-0.000282921988118359,-0.000624546596955605
"37","Russian",0.298364281166593,0.598327857362401,0.597140635309643,0.498797634964289,-0.00397361449892289,0.000491932605790647
"38","Yakut",0.347902068476768,0.536843581963946,0.53703125,0.648141929914855,0.000992274352074516,0.00163080535390311
"39","Slovenian",0.363643172141119,0.629241451870438,0.629384369210039,0.578239266692126,0.000537806486827077,0.00153778440690117
"40","Spanish",0.222462987266035,0.622146469610969,0.620624450073324,0.358002652204792,-0.00382261891171969,0.000580583992348254
"41","Swedish",0.218148242283681,0.524031161538339,0.5220384351407,0.417060120010306,-0.00655738962453749,-0.000867130091607327
"42","Tamil",0.454470414660662,0.664686775896878,0.664785123966942,0.684162544022886,0.000467623355437716,-0.000686004337762225
"43","Tatar",0.305518752251379,0.520373149366843,0.520379874444393,0.587178470311574,3.12996482646385e-05,-5.63939642405543e-05
"44","Turkish",0.320967024497149,0.545650735007336,0.54490981402644,0.588428993384798,-0.00330852796133306,0.00123668058096007
"45","Ukrainian",0.365424436899636,0.587704970602849,0.588898653832741,0.621878187015661,0.00534148075904982,-0.000790875373574309
"46","Vietnamese",0.208694029850746,0.329069296375266,0.330608108108108,0.635377645738562,0.0126221003746025,0.00505468910556482
