"character","frequencyTot","frequencyRet"
"이",1331,0.0344381484643846
"다",1305,0.0337654273073042
"는",994,0.0257186473129965
"에",956,0.0247354394680328
"의",746,0.0193019224300758
"을",642,0.0166110378017542
"로",592,0.0153173432689073
"지",579,0.0149809826903672
"가",558,0.0144376309865715
"은",538,0.0139201531734327
"하",517,0.013376801469637
"한",515,0.0133250536883231
"고",493,0.0127558280938705
"그",463,0.0119796113741623
"를",421,0.0108929079665709
"서",414,0.0107117907319724
"기",413,0.0106859168413154
"인",401,0.0103754301534322
"사",388,0.010039069574892
"스",380,0.00983207844963647
"대",354,0.00915935729255608
"리",349,0.00902998783927139
"했",337,0.00871950115138813
"아",332,0.00859013169810344
"으",322,0.00833139279153406
"시",319,0.00825377111956325
"해",314,0.00812440166627856
"수",311,0.00804677999430774
"자",310,0.00802090610365081
"도",309,0.00799503221299387
"있",307,0.00794328443167999
"들",289,0.00747755439985511
"라",273,0.0070635721493441
"었",249,0.00644259877357758
"나",241,0.00623560764832208
"어",235,0.00608036430438045
"전",222,0.00574400372584025
"것",220,0.00569225594452638
"일",217,0.00561463427255556
"년",209,0.00540764314730006
"국",208,0.00538176925664312
"부",208,0.00538176925664312
"적",204,0.00527827369401537
"게",204,0.00527827369401537
"과",198,0.00512303035007374
"정",195,0.00504540867810293
"되",189,0.0048901653341613
"주",182,0.00470904809956273
"보",175,0.00452793086496416
"제",174,0.00450205697430723
"마",163,0.00421744417708091
"만",162,0.00419157028642397
"중",161,0.00416569639576703
"장",156,0.00403632694248234
"트",156,0.00403632694248234
"드",156,0.00403632694248234
"상",155,0.0040104530518254
"와",148,0.00382933581722684
"세",145,0.00375171414525602
"러",144,0.00372584025459908
"였",133,0.00344122745737277
"후",131,0.00338947967605889
"원",129,0.00333773189474501
"성",127,0.00328598411343114
"면",125,0.00323423633211726
"미",124,0.00320836244146032
"동",123,0.00318248855080338
"화",123,0.00318248855080338
"여",122,0.00315661466014645
"르",122,0.00315661466014645
"유",122,0.00315661466014645
"니",122,0.00315661466014645
"며",121,0.00313074076948951
"구",120,0.00310486687883257
"조",114,0.00294962353489094
"공",114,0.00294962353489094
"경",113,0.002923749644234
"계",112,0.00289787575357707
"모",112,0.00289787575357707
"발",112,0.00289787575357707
"작",111,0.00287200186292013
"문",110,0.00284612797226319
"역",110,0.00284612797226319
"거",110,0.00284612797226319
"할",108,0.00279438019094931
"당",107,0.00276850630029238
"위",106,0.00274263240963544
"오",106,0.00274263240963544
"비",106,0.00274263240963544
"안",105,0.0027167585189785
"우",105,0.0027167585189785
"신",102,0.00263913684700768
"요",101,0.00261326295635075
"생",101,0.00261326295635075
"된",100,0.00258738906569381
"영",98,0.00253564128437993
"분",96,0.00248389350306606
"용",96,0.00248389350306606
"치",95,0.00245801961240912
"통",94,0.00243214572175218
"명",94,0.00243214572175218
"소",93,0.00240627183109524
"연",92,0.0023803979404383
"결",91,0.00235452404978137
"데",89,0.00230277626846749
"프",88,0.00227690237781055
"선",87,0.00225102848715361
"운",85,0.00219928070583974
"내",85,0.00219928070583974
"파",85,0.00219928070583974
"간",84,0.0021734068151828
"히",84,0.0021734068151828
"바",84,0.0021734068151828
"개",83,0.00214753292452586
"카",83,0.00214753292452586
"관",82,0.00212165903386892
"터",81,0.00209578514321198
"레",80,0.00206991125255505
"방",79,0.00204403736189811
"말",77,0.00199228958058423
"월",76,0.00196641568992729
"회",76,0.00196641568992729
"진",75,0.00194054179927036
"반",74,0.00191466790861342
"않",72,0.00186292012729954
"야",70,0.00181117234598567
"두",69,0.00178529845532873
"물",69,0.00178529845532873
"민",69,0.00178529845532873
"식",68,0.00175942456467179
"학",68,0.00175942456467179
"실",68,0.00175942456467179
"때",67,0.00173355067401485
"타",67,0.00173355067401485
"크",67,0.00173355067401485
"교",66,0.00170767678335791
"무",66,0.00170767678335791
"노",64,0.00165592900204404
"행",64,0.00165592900204404
"남",63,0.0016300551113871
"디",63,0.0016300551113871
"력",63,0.0016300551113871
"각",62,0.00160418122073016
"재",61,0.00157830733007322
"람",61,0.00157830733007322
"최",61,0.00157830733007322
"더",60,0.00155243343941629
"았",60,0.00155243343941629
"포",60,0.00155243343941629
"차",59,0.00152655954875935
"던",59,0.00152655954875935
"표",59,0.00152655954875935
"산",59,0.00152655954875935
"호",58,0.00150068565810241
"및",57,0.00147481176744547
"없",56,0.00144893787678853
"건",55,0.00142306398613159
"금",54,0.00139719009547466
"투",54,0.00139719009547466
"법",54,0.00139719009547466
"출",53,0.00137131620481772
"코",53,0.00137131620481772
"또",52,0.00134544231416078
"녀",52,0.00134544231416078
"약",52,0.00134544231416078
"단",52,0.00134544231416078
"받",51,0.00131956842350384
"음",50,0.0012936945328469
"같",48,0.00124194675153303
"종",48,0.00124194675153303
"직",48,0.00124194675153303
"양",47,0.00121607286087609
"업",47,0.00121607286087609
"체",46,0.00119019897021915
"른",45,0.00116432507956221
"근",45,0.00116432507956221
"속",45,0.00116432507956221
"불",45,0.00116432507956221
"임",45,0.00116432507956221
"알",45,0.00116432507956221
"예",45,0.00116432507956221
"달",44,0.00113845118890528
"강",44,0.00113845118890528
"군",44,0.00113845118890528
"토",44,0.00113845118890528
"입",44,0.00113845118890528
"함",43,0.00111257729824834
"독",43,0.00111257729824834
"심",43,0.00111257729824834
"려",43,0.00111257729824834
"등",42,0.0010867034075914
"브",42,0.0010867034075914
"메",42,0.0010867034075914
"언",41,0.00106082951693446
"티",41,0.00106082951693446
"까",40,0.00103495562627752
"란",40,0.00103495562627752
"래",40,0.00103495562627752
"피",40,0.00103495562627752
"처",39,0.00100908173562059
"네",39,0.00100908173562059
"청",39,0.00100908173562059
"버",39,0.00100908173562059
"난",38,0.000983207844963647
"현",37,0.000957333954306709
"초",37,0.000957333954306709
"졌",37,0.000957333954306709
"권",37,0.000957333954306709
"든",36,0.000931460063649771
"향",36,0.000931460063649771
"번",36,0.000931460063649771
"왕",36,0.000931460063649771
"키",36,0.000931460063649771
"많",35,0.000905586172992833
"설",35,0.000905586172992833
"집",35,0.000905586172992833
"페",35,0.000905586172992833
"확",35,0.000905586172992833
"감",35,0.000905586172992833
"론",34,0.000879712282335895
"능",34,0.000879712282335895
"술",34,0.000879712282335895
"태",34,0.000879712282335895
"린",34,0.000879712282335895
"저",34,0.000879712282335895
"따",33,0.000853838391678957
"쟁",33,0.000853838391678957
"령",33,0.000853838391678957
"평",33,0.000853838391678957
"테",33,0.000853838391678957
"합",33,0.000853838391678957
"질",33,0.000853838391678957
"필",32,0.000827964501022019
"준",32,0.000827964501022019
"살",32,0.000827964501022019
"목",32,0.000827964501022019
"배",32,0.000827964501022019
"석",32,0.000827964501022019
"새",31,0.000802090610365081
"특",31,0.000802090610365081
"품",31,0.000802090610365081
"올",31,0.000802090610365081
"협",31,0.000802090610365081
"럼",30,0.000776216719708143
"추",30,0.000776216719708143
"항",29,0.000750342829051204
"록",29,0.000750342829051204
"케",29,0.000750342829051204
"막",28,0.000724468938394266
"런",28,0.000724468938394266
"랑",28,0.000724468938394266
"름",28,0.000724468938394266
"점",28,0.000724468938394266
"변",28,0.000724468938394266
"형",28,0.000724468938394266
"립",28,0.000724468938394266
"족",28,0.000724468938394266
"격",27,0.000698595047737328
"돌",27,0.000698595047737328
"증",27,0.000698595047737328
"즈",27,0.000698595047737328
"매",26,0.00067272115708039
"승",26,0.00067272115708039
"본",26,0.00067272115708039
"참",26,0.00067272115708039
"럽",25,0.000646847266423452
"온",25,0.000646847266423452
"열",25,0.000646847266423452
"턴",25,0.000646847266423452
"편",25,0.000646847266423452
"판",25,0.000646847266423452
"망",25,0.000646847266423452
"큰",24,0.000620973375766514
"될",24,0.000620973375766514
"습",24,0.000620973375766514
"북",24,0.000620973375766514
"철",24,0.000620973375766514
"침",24,0.000620973375766514
"복",24,0.000620973375766514
"플",24,0.000620973375766514
"몇",23,0.000595099485109576
"못",23,0.000595099485109576
