character,frequencyTot,frequencyRet
이,1332,0.03343709207751782
다,1305,0.032759313184054624
는,1000,0.025102921980118487
에,963,0.024174113866854103
의,756,0.018977809016969577
을,642,0.016116075911236066
로,592,0.014860929812230144
지,579,0.014534591826488603
가,562,0.014107842152826589
은,539,0.013530474947283863
하,517,0.012978210663721257
한,515,0.01292800481976102
고,495,0.012425946380158651
그,463,0.01162265287679486
를,422,0.01059343307561
서,418,0.010493021387689526
기,413,0.010367506777788934
인,401,0.010066271714027512
사,388,0.009739933728285972
스,380,0.009539110352445025
대,354,0.008886434380961945
리,349,0.008760919771061351
했,337,0.008459684707299929
아,332,0.008334170097399337
으,322,0.008083140877598153
시,319,0.008007832111657797
해,314,0.007882317501757205
수,311,0.007807008735816849
자,310,0.00778190581383673
도,309,0.007756802891856612
있,307,0.007706597047896375
들,289,0.007254744452254242
라,275,0.0069033035445325835
었,249,0.006250627573049503
나,241,0.006049804197208555
어,235,0.005899186665327844
전,222,0.005572848679586304
것,220,0.005522642835626067
일,217,0.005447334069685711
년,209,0.005246510693844763
국,208,0.005221407771864645
부,208,0.005221407771864645
게,205,0.005146099005924289
적,204,0.005120996083944171
과,199,0.004995481474043579
정,195,0.004895069786123105
되,189,0.004744452254242394
주,182,0.004568731800381564
보,175,0.004393011346520735
제,174,0.004367908424540616
마,163,0.0040917762827593135
만,162,0.0040666733607791945
중,161,0.0040415704387990765
장,156,0.003916055828898484
트,156,0.003916055828898484
드,156,0.003916055828898484
상,155,0.003890952906918365
와,149,0.0037403353750376546
세,145,0.0036399236871171806
러,144,0.003614820765137062
였,133,0.0033386886233557587
후,131,0.0032884827793955218
원,129,0.003238276935435285
성,127,0.003188071091475048
면,125,0.003137865247514811
미,124,0.0031127623255346923
동,123,0.003087659403554574
화,123,0.003087659403554574
여,122,0.0030625564815744554
르,122,0.0030625564815744554
유,122,0.0030625564815744554
니,122,0.0030625564815744554
며,121,0.003037453559594337
구,120,0.0030123506376142184
조,114,0.0028617331057335074
공,114,0.0028617331057335074
경,113,0.002836630183753389
계,112,0.0028115272617732705
모,112,0.0028115272617732705
발,112,0.0028115272617732705
작,111,0.002786424339793152
문,110,0.0027613214178130335
역,110,0.0027613214178130335
거,110,0.0027613214178130335
할,108,0.0027111155738527965
당,107,0.002686012651872678
위,106,0.0026609097298925595
오,106,0.0026609097298925595
비,106,0.0026609097298925595
안,105,0.002635806807912441
우,105,0.002635806807912441
신,102,0.0025604980419720856
요,101,0.002535395119991967
생,101,0.002535395119991967
된,100,0.0025102921980118486
영,98,0.0024600863540516116
분,96,0.0024098805100913746
용,96,0.0024098805100913746
치,95,0.002384777588111256
통,94,0.0023596746661311376
명,94,0.0023596746661311376
소,93,0.002334571744151019
연,92,0.0023094688221709007
결,91,0.002284365900190782
데,89,0.002234160056230545
프,88,0.0022090571342504267
선,87,0.002183954212270308
운,85,0.0021337483683100712
내,85,0.0021337483683100712
파,85,0.0021337483683100712
간,84,0.0021086454463299527
히,84,0.0021086454463299527
바,84,0.0021086454463299527
개,83,0.0020835425243498342
