repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
11233,sil,0.6421285498085997,0.63,0.2588242881579813
13994,d,0.05403601543518651,0.040000000000000036,0.034047237285048056
23572,e,0.06888511793653487,0.050000000000000044,0.04824077224413152
22131,t,0.07501107044417332,0.05999999999999983,0.058625634275884374
7113,v,0.05778855616476874,0.050000000000000044,0.03155048126056632
26353,a,0.07373885326148825,0.05999999999999983,0.05204033838904731
22067,r,0.05796302170662075,0.040000000000000036,0.04347105918966966
14146,sp,0.7089763890852538,0.6900000000000002,0.428404262281268
1945,c,0.0607866323907455,0.050000000000000044,0.03629850855917702
7690,k,0.07960858257477244,0.06999999999999995,0.04438237011240552
19986,n,0.07435004503152207,0.06000000000000005,0.047868092736807
11527,,0.02033000607269889,0.020000000000000018,0.002307346246018903
6366,h,0.06179861765629909,0.050000000000000044,0.039638457645457655
5022,j,0.07748506571087216,0.06000000000000005,0.06283894374859694
11881,l,0.05544735291642117,0.04999999999999982,0.033596584959437834
13949,i,0.07295935192486916,0.06000000000000005,0.048163519022877695
3645,b,0.05802194787379972,0.050000000000000044,0.02597687187096054
11653,s,0.09854715523899424,0.08999999999999997,0.05191625597815193
10812,g,0.06157787643359231,0.04999999999999982,0.045483265846595074
8395,m,0.0693269803454437,0.06000000000000005,0.038809099586500584
5049,å,0.09372152901564666,0.07999999999999963,0.0647553900510276
4732,f,0.08218512256973795,0.07999999999999985,0.03989791981049584
3813,ö,0.07443745082612116,0.05999999999999983,0.051580115822746755
5736,u,0.08616457461645748,0.07,0.0599639894283755
8182,o,0.07578098264483012,0.06000000000000005,0.04559013024401268
3731,p,0.07701420530688823,0.06999999999999984,0.04213333561778709
7233,ä,0.08182911654914973,0.07000000000000006,0.052615145056274334
1119,y,0.08725647899910635,0.07000000000000006,0.06400037275449465
197,x,0.15431472081218275,0.1499999999999999,0.05092208078247069
40,é,0.195,0.16000000000000014,0.19791412279066894
32,z,0.12812500000000002,0.11999999999999988,0.05095570993519765
60,w,0.09183333333333335,0.08499999999999996,0.0427196936110528
2,',0.030000000000000027,0.030000000000000027,2.220446049250313e-16
