repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
119810,,0.641815081211919,0.5999999999999996,0.4249442713605384
12,鄉里間都知道,1.3266666666666667,1.29,0.23510045134414823
7,會議紀錄須全部印出,2.0242857142857145,2.0,0.28126536239223027
12,幾十年來避不相見,1.9549999999999998,1.92,0.32211540375047776
8,後續作為爭議處理參考,2.1087499999999997,2.035,0.23459739448681005
7,或是以書面方式表達,1.9857142857142858,1.9599999999999997,0.2827849835807685
6,這個味道，是氰化物,2.0733333333333337,1.9749999999999999,0.4039251855920295
11,也難以相遇,1.1327272727272726,1.1099999999999999,0.13731787337090332
2196,<unk>,1.550928961748634,1.43,0.7730775276814259
9,特斯拉新能源中心,2.0477777777777777,2.09,0.390491934125769
10,其中一大部分,1.347,1.23,0.34713253952921214
9,這裡有棵樹,0.9088888888888889,0.9099999999999999,0.16881577364718847
8,我也睡太久了,1.3849999999999998,1.38,0.17748239349298853
4,三月的第二個週六,1.4925000000000002,1.38,0.23962209831315637
7,拒看凱蒂貓,1.4957142857142856,1.22,0.4384992960690601
9,去小樽的列車,1.4722222222222223,1.5,0.21306116898298258
12,要維持生活開銷不容易,1.8800000000000001,1.87,0.3261645801329957
11,心裡非常害怕,1.4927272727272725,1.36,0.5091899254357741
11,只要有暖氣,1.0718181818181818,1.1700000000000002,0.21370405117265162
12,全部都要留活口,1.5783333333333331,1.6600000000000001,0.2385313862413545
5,還蠻好聽的,0.97,1.02,0.4570339155905172
10,原先是認為不要再大興土木,2.801,2.73,0.6983330151152817
9,他的回答令她十分震驚,2.263333333333333,2.1599999999999997,0.3761500882478814
6,所謂凝聚民間使用者的聲音,2.703333333333333,2.69,0.34081601422990015
8,有一票反對,1.1625,1.18,0.14480590457574577
12,穿外套快熱死,1.4641666666666666,1.435,0.19712341030148828
6,因大聲對學生咆嘯,2.651666666666667,2.505,0.781567157845199
6,也算是來過工寮最大咖的人物了,3.4483333333333337,3.18,0.9071643854463324
12,好溫暖好爽,1.2991666666666666,1.2599999999999998,0.27965628705410667
10,與其他人來往,1.375,1.3800000000000001,0.20650665848829186
5,作自己該做的事,1.198,1.15,0.17348198753761157
10,得到了昨天的訊息,1.7560000000000002,1.7799999999999998,0.3158227350904302
5,感謝美國總統幫我宣傳,2.2119999999999997,2.2699999999999996,0.3510213668710211
12,我想吃冰淇淋,1.4249999999999998,1.33,0.4900765246367142
6,在不知不覺中教了一個殺人魔,2.81,2.715,0.5559076661940664
8,城市的生活非常方便,1.9762499999999998,2.02,0.264477669189669
7,會議的目標非常重要,1.8385714285714285,1.7500000000000002,0.2691483165961301
11,對你來說,0.9836363636363635,0.97,0.17457859533864178
10,令我不知所措,1.424,1.42,0.2241517343229804
3,揹著可以放大九百倍聲音的儀器,3.436666666666667,3.19,0.3630733014450692
9,張貼影片寫寫網誌,1.9933333333333334,1.9700000000000002,0.13703203194062982
9,答案浮現在妳眼底,1.7733333333333334,1.8000000000000003,0.297171854506969
10,政府能做的是,1.389,1.3,0.30927172518676843
5,這是最讓我驚訝的事,1.786,1.8099999999999998,0.3401529067934008
8,自一零三年起,1.6462500000000002,1.5750000000000002,0.24139891776890796
12,橡皮筋一樣綁住,1.5941666666666665,1.545,0.30228183133551967
10,就會出現目前的局面,1.9460000000000002,1.905,0.2535428957789983
11,買了生巧克力,1.2509090909090907,1.27,0.17645264857769244
8,以後不帶妳去了,1.4125,1.35,0.3178737957114427
8,但人就需要這樣的壓力,1.975,1.98,0.30095680753224374
9,他只是站著沉默不語,2.0233333333333334,2.1599999999999997,0.3145720196641073
11,覺得沒有賺到很多錢,1.8390909090909089,1.72,0.41010984216990953
5,台灣地方經濟,1.4300000000000002,1.4700000000000002,0.2071714266012569
8,當時名為台北醫院,1.71375,1.7650000000000001,0.12154603037532735
10,在台灣排隊等待,1.584,1.5699999999999998,0.2618472837361503
6,都強調固有族群語言,2.5883333333333334,2.3200000000000003,0.7545289185239284
10,她不幸中風了,1.442,1.285,0.3599111001344637
7,沒有這些,0.9242857142857144,0.9899999999999999,0.1552746086185139
7,關心台灣的新聞媒體品質,2.2485714285714287,2.42,0.8361207802606473
8,活著和死掉沒有兩樣,1.80875,1.9049999999999998,0.3646380911259821
8,在此提醒大家團隊第一,2.245,2.175,0.39182266396930127
9,還有兩個小時,1.3933333333333333,1.4299999999999997,0.26737406173540634
10,等到我們的時候,1.687,1.52,0.5319031866796814
5,貓在鋼琴上睡著了,1.968,1.6999999999999997,0.412378466945111
5,都已完成溝通協調,1.8920000000000001,1.92,0.12702755606560334
18,報名費太貴了,1.5455555555555556,1.4700000000000002,0.4687480041109772
11,情緒處理的也很不錯,2.0500000000000003,1.91,0.47259438691699945
8,通盤檢討,1.0750000000000002,1.1150000000000002,0.13190905958272922
7,我也不能幫你們,1.2228571428571429,1.26,0.18124287459604238
6,沒記錯的話拿鐵是有固定比例的,2.891666666666667,2.6399999999999997,0.6661435447576011
8,前來勸架,1.2087499999999998,1.145,0.29066464783320306
8,當然囉,0.7024999999999999,0.74,0.12111461513789325
5,影片作者可以透過公眾授權,2.8240000000000003,2.7,0.4914305647800102
2,都是變動最劇烈的時期,2.3150000000000004,2.3150000000000004,0.12499999999999978
10,這是國家一級古蹟,1.9299999999999997,1.92,0.2702221308479378
