repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
2532,sil,0.8395063191153239,0.82,0.30882714154781354
6835,о,0.07078419897585955,0.06000000000000005,0.04051388392343698
10965,т,0.0730861833105335,0.0699999999999994,0.03304291666458685
10513,н,0.07908494245220203,0.07000000000000006,0.042183797386566975
6348,sp,0.4182246376811595,0.33999999999999986,0.37525603350876335
6505,л,0.060619523443505005,0.05000000000000071,0.03132386015961972
11243,э,0.07082006581873165,0.06000000000000005,0.038321817313584125
1953,г,0.05908346134152584,0.05999999999999961,0.022007067195669233
2262,й,0.08139699381078691,0.07000000000000028,0.04532906260548821
5751,б,0.06861763171622326,0.06000000000000005,0.029931557503917575
9589,и,0.06455000521430806,0.05000000000000071,0.03598788812675645
1327,п,0.0715523737754333,0.0699999999999994,0.03434610521585487
5343,к,0.07320980722440576,0.06999999999999984,0.029015448930571546
5236,с,0.09802330022918258,0.0900000000000003,0.03965339026255828
3191,ү,0.06755562519586336,0.05999999999999961,0.0400302841975773
3875,д,0.07294967741935482,0.0600000000000005,0.03404204302688557
1198,ь,0.046711185308848074,0.040000000000000036,0.013335345671222878
6785,у,0.06525423728813559,0.05000000000000071,0.03770299797238697
9453,р,0.05500899185443774,0.040000000000000036,0.03506099962447666
866,ч,0.08202078521939954,0.08000000000000007,0.026215566349287896
3502,х,0.08611936036550544,0.08000000000000007,0.044258476127497594
19071,а,0.06846835509412195,0.06000000000000005,0.03757164037779666
2533,,0.020851164626924573,0.020000000000000462,0.0013494876371742482
2384,һ,0.06639681208053692,0.06000000000000005,0.032002179926350516
8037,ы,0.05565385093940525,0.04999999999999982,0.0299152488188993
2084,м,0.07827735124760077,0.07000000000000028,0.032965372478093245
952,ҥ,0.0801890756302521,0.07000000000000028,0.041840106387375314
1818,ҕ,0.06767876787678767,0.06000000000000005,0.02980689962690788
85,spn,0.4555294117647061,0.4700000000000002,0.2109614176174956
2575,ө,0.0668116504854369,0.06000000000000005,0.0328983350154755
304,е,0.08157894736842101,0.06999999999999984,0.10008946828737707
92,я,0.09684782608695651,0.08000000000000007,0.0627092904119458
49,з,0.07734693877551028,0.07000000000000028,0.03853307671122285
20,ш,0.19399999999999995,0.15000000000000013,0.14058449416631966
179,в,0.06826815642458099,0.06000000000000005,0.04349039118761185
12,ж,0.09250000000000001,0.09000000000000019,0.02832107577994396
28,ф,0.09678571428571427,0.08999999999999986,0.0548409109169795
22,ц,0.11909090909090914,0.11499999999999999,0.04794969816087494
2,і,0.030000000000000027,0.030000000000000027,2.220446049250313e-16
2,ј,0.32,0.32,0.18
3,щ,0.09999999999999987,0.03000000000000025,0.09899494936611626
4,o,0.05499999999999994,0.05499999999999983,0.01802775637731993
1,y,0.03000000000000025,0.03000000000000025,0.0
1,i,0.02999999999999997,0.02999999999999997,0.0
1,ю,0.16999999999999993,0.16999999999999993,0.0
1,c,0.08000000000000007,0.08000000000000007,0.0
