character,frequency,frequencyRel
a,280241,0.08930834085427725
i,275000,0.08763811767345336
e,251704,0.08021405371228693
o,227911,0.07263160377117975
z,196612,0.06265711124368369
n,162220,0.05169692890540947
s,131689,0.041967185739270545
w,124568,0.039697836517624506
c,124021,0.0395235163344704
r,120502,0.03840206711231446
y,119036,0.03793487627409889
t,110954,0.035359271666692164
m,107656,0.034308251622739254
d,104397,0.03326966025729276
k,91674,0.02921504290762241
ł,91545,0.029173932663331955
p,91204,0.029065261397416876
j,72075,0.02296915393205146
u,66291,0.021125885304330533
l,62185,0.01981736853644981
ę,54206,0.017274588387662593
b,52302,0.016667813929298027
g,43585,0.01388984494108169
ą,34483,0.010989182588122518
ż,30942,0.009860722316552705
h,30486,0.009715402383246906
ś,27795,0.008857823566304131
ó,21930,0.006988741529377572
ć,19284,0.006145503495326817
f,4375,0.0013942427811685762
ń,4333,0.0013808580504693579
ź,2465,0.0007855562184184092
v,97,3.0912354233909e-05
x,79,2.5176041077101147e-05
’,25,7.967101606677579e-06
',18,5.736313156807856e-06
ü,11,3.5055247069381345e-06
—,3,9.560521928013093e-07
