"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Abkhazian",0.665961538461538,0.80960333974359,0.809579831932773,0.823715330876092,-0.000163682566116038,-0.000181373756513501
"2","Arabic",0.42851,0.53051439805,0.530523076923077,0.807938156626747,8.50760837594211e-05,-9.76243205444295e-05
"3","Assamese",0.382145,0.4875247546,0.48746855345912,0.784245304240535,-0.000533604678485168,-0.000171842288904396
"4","Breton",0.271005,0.4032339957,0.403208791208791,0.672737317480032,-0.000190648777756914,-7.87421919890271e-05
"5","Catalan",0.34023,0.48634882215,0.486260575296108,0.700394936716886,-0.000604303952872768,-7.08600986709625e-05
"6","Czech",0.364305,0.4689462096,0.468943560057887,0.777335435490734,-2.53208961529828e-05,-5.82934035812182e-05
"7","Chuvash",0.413735,0.48046216285,0.480460797799175,0.86122884495447,-2.04576171482972e-05,4.48612953263044e-05
"8","Hakha Chin",0.257725,0.3764156614,0.3764125,0.686151835665875,-2.66363349133011e-05,-0.000237639181498971
"9","Welsh",0.289005,0.42849638575,0.42852207293666,0.67514676266876,0.000184115005565823,-0.000268363356999046
"10","German",0.36106,0.48082704715,0.480915605095541,0.751504246995115,0.000738871957392162,0.000235278118282435
"11","Dhivehi",0.14486,0.67079787215,0.670364583333333,0.225689484305772,-0.000824519576819371,-0.000143389217619987
"12","Modern Greek",0.32757,0.50950799535,0.509533195020747,0.643943783458026,0.000138487735083072,-1.13854359716132e-05
"13","English",0.30676,0.43797870005,0.437894736842105,0.701667545175303,-0.00064028197193711,3.6456184360784e-05
"14","Esperanto",0.473175,0.64151550145,0.64153399668325,0.738265291896172,0.000109855924629832,-5.62494006565117e-05
"15","Estonian",0.377005,0.45800637275,0.458041722745626,0.82367590945223,0.000436221930356018,0.000167277667714789
"16","Basque",0.425065,0.50146275905,0.501475741239892,0.847933140325748,0.000169900064854348,0.000128475444456094
"17","Persian",0.326565,0.42586962665,0.425887622149837,0.767159733263352,0.000181182287052485,-2.82134588320748e-05
"18","French",0.31178,0.43825342515,0.438205782312925,0.712115224054819,-0.000376844312949191,-4.29489518712241e-06
"19","Western Frisian",0.30734,0.46395809995,0.463923541247485,0.663617182095122,-0.00022070456600845,-0.000206488262910798
"20","Irish",0.246475,0.39208182395,0.392100938967136,0.629911760835378,0.000131261073897441,0.000210306643202816
"21","Interlingua",0.377545,0.57922849055,0.579336734693878,0.652735924289626,0.000536415151204289,0.000343075897867565
"22","Indonesian",0.341195,0.43820103825,0.438192307692308,0.778967002008029,-9.00082476515299e-05,-0.000103700374996126
"23","Italian",0.366805,0.49398541145,0.494018264840183,0.742993396809204,0.000258254437726273,0.000292296094382214
"24","Georgian",0.485515,0.5508568283,0.550858395989975,0.881502189419843,2.39915595313061e-05,0.000428533564676319
"25","Kinyarwanda",0.404225,0.49856449425,0.498564425770308,0.811049433296385,-7.25886248759232e-07,-0.000254956395145373
"26","Kirghiz",0.41133,0.48882363205,0.488845050215208,0.841646251826518,0.00027630976369881,5.95926057882043e-05
"27","Latvian",0.36539,0.49000151985,0.489991554054054,0.746048033944443,-7.99813134084502e-05,-0.000120422580029275
"28","Maltese",0.31973,0.43596102865,0.436029173419773,0.733948104196982,0.000585943715412973,5.17242465775005e-05
"29","Mongolian",0.346545,0.4036756068,0.40366485013624,0.85862659692484,-0.000188317436662414,-0.000199581610647913
"30","Dutch",0.28618,0.4210625777,0.421001926782274,0.680844497259525,-0.00044985944922993,2.06037940832358e-05
"31","Oriya",0.355705,0.473842671,0.473831417624521,0.751097840027379,-9.52655274343352e-05,-5.98333280421601e-05
"32","Panjabi",0.64530612244898,0.732711451530612,0.732678571428571,0.881654008782391,-0.000376321167882664,-0.000941539568345324
"33","Polish",0.359155,0.46035871025,0.460371179039301,0.780557809412631,0.000123189685874754,-4.68423052564915e-05
"34","Portuguese",0.324055,0.47964154575,0.479643545279383,0.676391481011647,1.28513919827737e-05,3.33997925550305e-05
"35","Romansh",0.38777,0.5298016087,0.529821428571429,0.732584787212884,0.000139526026790907,0.000186402579140515
"36","Romanian",0.310615,0.4608601544,0.46092803030303,0.674612197528641,0.000451563666127049,4.51678129040721e-05
"37","Russian",0.39804,0.5016345791,0.501645569620253,0.793793464540247,0.000106080399861433,-3.25273842124063e-05
"38","Yakut",0.40454,0.4674901445,0.467475994513032,0.865456020744088,-0.000224831387474695,-0.000263039612728024
"39","Slovenian",0.4089,0.5474441441,0.547415730337079,0.74751133588313,-0.00020513022493672,-0.000428090208198893
"40","Spanish",0.34512,0.4916851827,0.491618644067797,0.702727850596321,-0.000454192819509088,3.29041916167665e-05
"41","Swedish",0.24527,0.3904535591,0.390522727272727,0.629535944527753,0.000476191903766634,-3.07394103040093e-05
"42","Tamil",0.468165,0.617063324,0.61701,0.759138363199873,-0.000358251872753955,-0.000240796799948593
"43","Tatar",0.361955,0.41292028785,0.41290450928382,0.876666346288729,-0.000309690248290556,-0.000226332068286103
"44","Turkish",0.387085,0.4723286462,0.472324749642346,0.819763511739804,-4.57129176257741e-05,-0.000104237333440252
"45","Ukrainian",0.39593,0.497922873,0.4979,0.795403294372369,-0.000224311071884385,-0.000114217666656662
"46","Vietnamese",0.208694029850746,0.3306160195629,0.330608108108108,0.632474004076914,-6.48936932040994e-05,-0.000203296188888635
