"character","frequencyTot","frequencyRet"
"a",462277,0.156655637308059
"e",360492,0.122162910991585
"i",261272,0.0885394074780949
"r",237724,0.0805595016049276
"t",220409,0.0746918240869263
"n",212971,0.0721712473974148
"o",167803,0.0568647929860328
"u",160207,0.0542906735273705
"k",159762,0.0541398726902056
"z",139781,0.0473687456623579
"d",105793,0.0358509504858159
"l",82902,0.0280936876463954
"b",82683,0.0280194733018131
"g",81196,0.0275155612908823
"s",73665,0.0249634689207947
"h",51433,0.0174295268716925
"m",35224,0.0119366487377462
"p",27546,0.00933474125965125
"x",8903,0.00301703337815563
"j",8689,0.00294451342500217
"f",7846,0.00265883903010324
