frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
1076,сегодня,0.485957249070632,0.47,0.09349500189828455,7
5426,это,0.22843346848507187,0.21999999999999997,0.06517595395284405,3
1617,является,0.49997526283240573,0.4899999999999999,0.08414170262341461,8
72,основой,0.4879166666666667,0.4700000000000002,0.09994276531109278,7
1044,всех,0.3287835249042146,0.3199999999999994,0.07937528781100524,4
12,взаимоотношений,0.9166666666666666,0.9299999999999997,NA,15
82,кажется,0.5089024390243903,0.4750000000000001,0.11923631580321237,7
5058,по,0.13103005140371687,0.1200000000000001,0.04185186602026741,2
15,форме,0.36933333333333335,0.3700000000000001,NA,5
46,номер,0.3415217391304348,0.33000000000000007,0.06397803064956832,5
508,один,0.34533464566929134,0.29999999999999993,0.1365310081767501,4
17,позывной,0.5358823529411766,0.4900000000000002,NA,8
46,сигнал,0.45673913043478265,0.4500000000000002,0.07099465857297804,6
25,общий,0.44799999999999995,0.4299999999999997,0.13805192259919213,5
414,кроме,0.3108937198067633,0.30999999999999983,0.041543154833140784,5
948,того,0.3473839662447258,0.33000000000000007,0.0965908441220057,4
1442,нам,0.2127392510402219,0.20000000000000018,0.06477677442939053,3
115,представляется,0.7943478260869568,0.7699999999999996,0.15393739006824206,14
2,неразумным,0.6250000000000002,0.6250000000000002,NA,10
67,правило,0.43074626865671634,0.41999999999999993,0.061823635590963946,7
3,требующее,0.69,0.7000000000000002,NA,9
27,ежегодно,0.5870370370370369,0.5800000000000001,0.10904532631380026,8
105,принимать,0.48733333333333334,0.45999999999999996,0.08786207139456473,9
62,новую,0.3583870967741935,0.355,0.06618883934416879,5
85,программу,0.5169411764705883,0.5,0.07816380128891365,9
767,работы,0.44233376792698825,0.43000000000000016,0.0787792181729474,6
66,насколько,0.5068181818181818,0.48999999999999977,0.08304140007173604,9
6612,я,0.14897761645493043,0.14,0.07083943453961573,1
63,понимаю,0.5495238095238095,0.55,0.09905079458456707,7
82,комиссия,0.5246341463414633,0.5049999999999999,0.0962147177205878,8
69,сама,0.35608695652173916,0.33999999999999986,0.09227862844961558,4
460,должна,0.3680217391304348,0.3600000000000001,0.060942127313545806,6
101,решить,0.39782178217821784,0.3899999999999997,0.07822536622344492,6
2742,как,0.21137855579868708,0.20999999999999996,0.043771441544521124,3
2,распределить,0.7149999999999999,0.7149999999999999,NA,12
884,время,0.3510180995475113,0.33999999999999986,0.07557468545001629,5
3678,для,0.17325448613376837,0.16000000000000014,0.05330303911648236,3
98,рассмотрения,0.7142857142857143,0.7049999999999997,0.10796142877478405,12
940,этих,0.2648723404255319,0.25,0.06620461296865303,4
43,пунктов,0.5013953488372094,0.4900000000000002,0.07956971771881313,7
1308,ее,0.22072629969418964,0.20999999999999996,0.08747066407472237,2
4,плотное,0.4575000000000001,0.4550000000000001,NA,7
127,возможно,0.6118897637795276,0.5900000000000001,0.11776174685088672,8
194,слишком,0.451958762886598,0.4400000000000003,0.07212021017412572,7
5,расписание,0.64,0.6199999999999999,NA,10
52,заседаний,0.6596153846153846,0.6699999999999999,0.07615674080760948,9
78,свидетельствует,0.8135897435897436,0.82,0.09308527523120115,15
1901,о,0.07791162546028406,0.06999999999999984,0.044056238897915156,1
2,прилагаемых,0.7650000000000001,0.7650000000000001,NA,11
45,ею,0.27155555555555555,0.27,0.08588987546312257,2
91,усилиях,0.5635164835164835,0.5399999999999998,0.12266823935924469,7
7991,на,0.12858090351645604,0.1200000000000001,0.04701730228466149,2
305,наш,0.2577377049180328,0.25,0.06844943909062028,3
140,взгляд,0.4374285714285714,0.425,0.08603472135434646,6
68,расширение,0.6354411764705883,0.62,0.09842693818152268,10
56,членского,0.5457142857142857,0.5349999999999999,0.08112520385982833,9
67,состава,0.5525373134328359,0.5699999999999998,0.09125959117019856,7
7,повысит,0.4657142857142856,0.45999999999999996,NA,7
29,легитимность,0.7027586206896551,0.69,0.0831477407872851,12
1260,конференции,0.7356666666666667,0.7200000000000002,0.1018422053449133,11
118,ведь,0.2182203389830508,0.20999999999999996,0.05131820216442099,4
7745,не,0.13670497094899936,0.1299999999999999,0.042873466737966465,2
28,земле,0.4325,0.41999999999999993,0.0872469886989632,5
22,нашел,0.38090909090909086,0.375,0.0650208091898711,5
19693,и,0.09542578581221756,0.08999999999999997,0.052828273366525125,1
2,украл,0.4950000000000001,0.4950000000000001,NA,5
199,стабильности,0.7334170854271358,0.73,0.09919057216088521,12
19254,в,0.06879869118105329,0.06000000000000005,0.044589177618135085,1
358,мире,0.3378770949720671,0.33000000000000007,0.08255694227372763,4
2482,также,0.3359186140209508,0.32999999999999996,0.05489998806973758,5
16,угрожают,0.536875,0.5250000000000004,NA,8
20,стихийные,0.5835000000000001,0.5850000000000001,0.09826253770277607,9
42,бедствия,0.4945238095238096,0.4800000000000002,0.09106958960590097,8
30,глубокие,0.5556666666666668,0.54,0.08269942806512548,8
33,преобразования,0.8263636363636364,0.8200000000000001,0.09656015553199798,14
127,политические,0.7109448818897638,0.71,0.09565507703869977,12
10,потрясения,0.702,0.7000000000000002,NA,10
1517,но,0.1740210942649967,0.15999999999999992,0.0739244396240907,2
932,нас,0.26548283261802574,0.24999999999999992,0.07842626867979458,3
64,никак,0.41000000000000003,0.3899999999999999,0.08075044842373898,5
7,впечатляет,0.6571428571428573,0.68,NA,10
641,эта,0.2148361934477379,0.20999999999999996,0.05872350200718209,3
3,тактика,0.5366666666666667,0.5300000000000002,NA,7
111,желаю,0.3832432432432433,0.37,0.06993714271546939,5
438,вам,0.2227625570776256,0.20999999999999996,0.07069056730915285,3
490,всем,0.31220408163265306,0.2999999999999998,0.07203753270535806,4
54,делегациям,0.7374074074074074,0.7249999999999999,0.10795151226684513,10
176,успеха,0.5141477272727273,0.5,0.10236272086739698,6
16,удачи,0.47187500000000004,0.46499999999999986,NA,5
128,япония,0.5146875,0.5050000000000001,0.08788805961916583,6
30,приняла,0.4066666666666668,0.40500000000000014,0.048872341330515726,7
114,новый,0.314561403508772,0.31000000000000005,0.06164615485682949,5
32,основной,0.468125,0.44999999999999984,0.1255295235804015,8
21,закон,0.4361904761904762,0.41999999999999993,0.1031249819624804,5
42,космосе,0.5714285714285716,0.5650000000000004,0.08283310957468547,7
1215,чтобы,0.3227160493827161,0.3100000000000005,0.06058227238539439,5
39,открыть,0.44,0.41000000000000014,0.10513149660756933,7
197,путь,0.2906091370558375,0.27000000000000046,0.0716612960018146,4
3871,к,0.06832601394988376,0.0600000000000005,0.031155824795803144,1
2764,его,0.22732995658465988,0.20999999999999996,0.0670885000595797,3
4,милитаризации,0.9400000000000002,0.8650000000000002,NA,13
58,любые,0.36896551724137927,0.34499999999999986,0.07232212675349656,5
11,пояснения,0.5981818181818181,0.5899999999999999,NA,9
416,отношении,0.5940384615384615,0.5700000000000003,0.09571060024403365,9
6,авторства,0.6516666666666667,0.6000000000000001,NA,9
43,докладов,0.5358139534883721,0.54,0.07264501287702113,8
288,комитета,0.6131597222222221,0.5999999999999996,0.10079172047148524,8
582,следует,0.4604639175257732,0.45,0.07750159336841914,7
18,направлять,0.5183333333333334,0.5,NA,10
107,секретарю,0.6323364485981308,0.6200000000000001,0.11349989144082862,9
1949,а,0.11346844535659313,0.10999999999999999,0.0481706055910973,1
1299,сейчас,0.4595996920708237,0.44000000000000006,0.09411575274713231,6
426,позвольте,0.4938732394366197,0.49,0.06357781993800662,9
1095,мне,0.19620091324200914,0.17999999999999994,0.07163024469656336,3
4,пригласить,0.4925,0.495,NA,10
289,генерального,0.5801730103806229,0.5700000000000003,0.07162526297898611,12
297,секретаря,0.6455892255892255,0.6399999999999997,0.09510168607512011,9
25,госпожу,0.5379999999999999,0.5099999999999998,0.10519822558706327,7
2,джоконду,0.5249999999999999,0.5249999999999999,NA,8
2,убеду,0.5300000000000002,0.5300000000000002,NA,5
184,выступить,0.5165217391304348,0.4950000000000001,0.08626347722512598,9
1615,этого,0.3080123839009288,0.29000000000000004,0.07600185770377603,5
9515,мы,0.15889332632685232,0.1499999999999999,0.054729105963317315,2
38,создали,0.4907894736842106,0.485,0.05518428972223831,7
20,уникальный,0.5425000000000001,0.5250000000000001,0.0830899955976713,10
17,формат,0.44941176470588223,0.3999999999999999,NA,6
252,сотрудничества,0.8641269841269841,0.8699999999999994,0.11758709472831261,14
35,юг,0.34971428571428564,0.33999999999999986,0.10205205460322439,2
615,ты,0.1405691056910569,0.1299999999999999,0.05810667508073683,2
315,там,0.2373650793650794,0.2200000000000002,0.06069431121289975,3
17,дурак,0.4647058823529412,0.4700000000000001,NA,5
6,прячешься,0.7066666666666667,0.6800000000000002,NA,9
110,ноль,0.5287272727272727,0.4900000000000001,0.17599056006225405,4
