frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
8211,té,0.1609816100353185,0.14,0.06931251776214781,2
103,competències,0.8185436893203883,0.7800000000000002,0.1453690891907142,12
58424,en,0.13586813638230863,0.13000000000000012,0.04660575136353176,2
363,matèria,0.48796143250688706,0.4700000000000002,0.09098132071136494,7
175573,de,0.107742363575265,0.10000000000000009,0.03197923878785554,2
199,medi,0.32643216080402004,0.3099999999999996,0.08417654709995524,4
176,ambient,0.4840909090909091,0.4850000000000002,0.10334559346344523,7
89171,i,0.1056457817003286,0.10000000000000053,0.0429929783017449,1
45,agricultura,0.8019999999999999,0.8199999999999994,0.11957500498926114,11
527,hem,0.17573055028462994,0.17000000000000015,0.049250923794011525,3
1035,trobar,0.3637584541062802,0.34999999999999964,0.08436518902642706,6
29302,una,0.1973421609446454,0.18999999999999995,0.05259804462426268,3
213,solució,0.5926760563380281,0.5700000000000003,0.11358179348288731,7
1644,perquè,0.30157542579075425,0.29000000000000004,0.06356434405530144,6
2945,així,0.37263837011884554,0.33999999999999997,0.12072893396921297,4
31649,no,0.17207810673323012,0.15999999999999992,0.07078223355269776,2
33800,es,0.16950384615384617,0.16999999999999993,0.04807892029161622,2
5631,pot,0.2175048836796306,0.20999999999999996,0.05021276863734106,3
640,viure,0.37534375,0.3599999999999999,0.0936724588037549,5
341,ambdues,0.5348680351906158,0.52,0.0999252523813731,7
268,cançons,0.5988059701492539,0.5949999999999999,0.12407889707080016,7
7428,van,0.2071849757673667,0.19999999999999973,0.052258069834597846,3
567,quedar,0.30412698412698413,0.29000000000000004,0.07423036030299032,6
289,últim,0.39820069204152253,0.3800000000000001,0.09388720256283585,5
2372,lloc,0.3221543001686341,0.30999999999999983,0.08931930487161871,4
5382,part,0.2814065403195838,0.26,0.08260672787605464,4
24,atribuït,0.6108333333333333,0.6049999999999996,0.09850697025290034,8
91814,a,0.07372655586294029,0.06999999999999984,0.038902451141521084,1
130733,la,0.12586439537071742,0.1200000000000001,0.038927998545769046,2
55,barrera,0.45909090909090916,0.4500000000000002,0.0902521719708426,7
36155,del,0.17897137325404508,0.17000000000000015,0.04250243489678822,3
195,llenguatge,0.6122051282051282,0.6099999999999999,0.11399836756996788,10
863,partir,0.36644264194669757,0.3500000000000001,0.06980731610233337,6
228,d'elles,0.4845175438596491,0.48,0.11332863074035024,7
34330,va,0.15223769297990097,0.14,0.05440402421651017,2
1873,tenir,0.3063587827015483,0.29000000000000004,0.07534240534928878,5
336,idea,0.4008928571428571,0.39,0.10438636816785538,4
442,crear,0.35787330316742083,0.33999999999999986,0.09003401857677175,5
1540,nova,0.2991753246753247,0.2799999999999998,0.08331443318745804,4
52,congregació,0.7713461538461538,0.755,0.12622775628008798,11
5,d'espiritualitat,1.084,1.1,NA,16
4,benedictina,0.8649999999999999,0.8399999999999999,NA,11
373,anava,0.356058981233244,0.33999999999999986,0.09007026382686488,5
31,procedir,0.5551612903225807,0.54,0.08816163064666832,8
7572,se,0.20159270998415216,0.17999999999999994,0.07481178065724539,2
15,demanada,0.6253333333333333,0.6100000000000003,NA,8
42452,les,0.20985748610195046,0.20000000000000018,0.048860911801301136,3
33,parades,0.5327272727272728,0.5,0.10566079947385662,7
864,tanmateix,0.7514583333333333,0.7500000000000001,0.10657613874026076,9
5781,tot,0.23751773049645392,0.21999999999999975,0.07548835175918898,3
2227,aquestes,0.5048720251459362,0.4999999999999999,0.08607973519850552,8
12,mencions,0.6058333333333333,0.5400000000000003,NA,8
