 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
318,vai,0.2081446540880503,0.1900000000000001,0.06759046621196388,3
1,teltis,0.53,0.53,NA,6
81,jums,0.2855555555555555,0.26,0.10122993628369033,4
829,ir,0.1302291917973462,0.11000000000000004,0.06602825165317497,2
870,es,0.19632183908045978,0.18999999999999995,0.07152964480809501,2
149,esmu,0.33342281879194635,0.32999999999999996,0.0935470095155266,4
3,mātes,0.5966666666666667,0.5000000000000001,NA,5
1,cerībās,0.8299999999999998,0.8299999999999998,NA,7
275,kā,0.22072727272727274,0.21000000000000002,0.05846748879663356,2
344,to,0.19063953488372096,0.17,0.07069953056379136,2
2,saprast,0.7050000000000001,0.7050000000000001,NA,7
29,neviens,0.48034482758620684,0.44999999999999996,0.11378183255124347,7
75,pēc,0.24519999999999992,0.24,0.048556459196792016,3
23,tās,0.28304347826086956,0.28,0.05595735247885384,3
1,neilgosies,1.01,1.01,NA,10
33,tie,0.20515151515151514,0.19000000000000006,0.05858333872149638,3
1,sūdīgi,0.8499999999999999,0.8499999999999999,NA,6
1,malace,0.47,0.47,NA,6
9,mīļā,0.5688888888888889,0.5599999999999999,NA,4
28,kāda,0.3521428571428572,0.3299999999999999,0.07870983480631945,4
4,kolosāla,0.7024999999999999,0.66,NA,8
12,vieta,0.4166666666666668,0.41000000000000014,NA,5
594,tu,0.137003367003367,0.12,0.06043219819651933,2
282,ar,0.11804964539007094,0.10999999999999988,0.05131811695675984,2
155,mani,0.2833548387096774,0.26,0.09418327959360027,4
1,tirgojies,0.6499999999999999,0.6499999999999999,NA,9
177,tevi,0.2770056497175141,0.25,0.09402347973047266,4
1,apbēdinājis,1.1700000000000002,1.1700000000000002,NA,11
1,tukšā,0.44000000000000006,0.44000000000000006,NA,5
2,galvā,0.42,0.42,NA,5
83,daudz,0.3555421686746988,0.32999999999999985,0.09360337981244406,5
1,lepnības,0.9099999999999997,0.9099999999999997,NA,8
2,slēpšos,0.6649999999999998,0.6649999999999998,NA,7
7,aiz,0.24571428571428586,0.19000000000000017,NA,3
21,tevis,0.3938095238095238,0.36,0.09041438992086333,5
50,zinu,0.3558,0.34500000000000003,0.09720775143359457,4
41,cik,0.22536585365853654,0.21999999999999997,0.04129755204461941,3
15,grūti,0.4813333333333334,0.44999999999999996,NA,5
11,atrast,0.44636363636363635,0.42000000000000015,NA,6
5,draugus,0.606,0.6099999999999999,NA,7
2,izdevās,0.825,0.825,NA,7
1,dizaina,0.6599999999999999,0.6599999999999999,NA,7
394,tas,0.23154822335025382,0.20999999999999996,0.07927398913306673,3
1,jaudīgs,0.45999999999999996,0.45999999999999996,NA,7
10,auto,0.44000000000000006,0.47,NA,4
34,domāju,0.5426470588235294,0.5599999999999999,0.12442129856476297,6
299,ka,0.11886287625418063,0.1100000000000001,0.03884288512179942,2
119,mums,0.31260504201680667,0.29000000000000004,0.09111793610177621,4
1,jāpārtrauc,1.2099999999999997,1.2099999999999997,NA,10
3,tikties,0.7000000000000001,0.69,NA,7
164,esi,0.26500000000000007,0.25,0.09475509277797138,3
10,diezgan,0.41400000000000003,0.405,NA,7
5,tuvu,0.30800000000000005,0.31000000000000005,NA,4
1,lūdza,0.33000000000000007,0.33000000000000007,NA,5
24,darīt,0.45625,0.46,0.09356757613803954,5
301,ko,0.19259136212624584,0.16999999999999998,0.08192229524660405,2
1,negodīgu,0.81,0.81,NA,8
138,ne,0.2318840579710145,0.2149999999999999,0.10551611579707493,2
58,varbūt,0.4325862068965517,0.41000000000000003,0.09422929005706343,6
2,kinoteātrī,0.805,0.805,NA,10
301,kas,0.22581395348837208,0.21000000000000008,0.06652632515015763,3
21,notiek,0.5614285714285715,0.5599999999999998,0.17975777352553388,6
5,ienīstu,0.618,0.6399999999999999,NA,7
348,un,0.1561781609195402,0.15000000000000002,0.054169574550504584,2
22,tavu,0.2618181818181817,0.2599999999999999,0.06946299896425595,4
103,tik,0.19038834951456307,0.17999999999999994,0.04952563863841951,3
67,ļoti,0.34746268656716417,0.33999999999999997,0.07427106952529076,4
11,nespēju,0.5554545454545453,0.4700000000000001,NA,7
47,pat,0.20531914893617015,0.19999999999999996,0.055319273464600485,3
2,vārdos,0.5800000000000001,0.5800000000000001,NA,6
2,aprakstīt,0.4849999999999999,0.4849999999999999,NA,9
2,sāpes,0.8799999999999999,0.8799999999999999,NA,5
82,kaut,0.2621951219512195,0.25,0.06651880621936282,4
3,aizmirsis,0.8633333333333333,1.02,NA,9
15,rīt,0.33866666666666667,0.33000000000000007,NA,3
1,veļas,0.29999999999999993,0.29999999999999993,NA,5
8,diena,0.42874999999999996,0.44000000000000006,NA,5
8,nezina,0.43124999999999997,0.4150000000000002,NA,6
5,pliks,0.3540000000000001,0.3600000000000001,NA,5
2,atnāk,0.4149999999999999,0.4149999999999999,NA,5
18,cilvēks,0.616111111111111,0.6049999999999999,NA,7
12,pasaulē,0.6166666666666667,0.6199999999999999,NA,7
22,aiziet,0.5354545454545455,0.55,0.1483794130479367,6
7,braucam,0.5228571428571429,0.48,NA,7
85,pie,0.1558823529411765,0.15000000000000013,0.02739891019934998,3
2,māra,0.705,0.705,NA,4
8,kāp,0.29875,0.28,NA,3
17,iekšā,0.4988235294117647,0.51,NA,5
1,nedzirdi,0.69,0.69,NA,8
62,tagad,0.33306451612903215,0.30500000000000005,0.09522344231414592,5
102,viss,0.32617647058823523,0.3099999999999999,0.10536165080657786,4
177,labi,0.4080790960451977,0.40000000000000013,0.10648161633521555,4
3,strādāju,0.63,0.6699999999999999,NA,8
253,par,0.17537549407114628,0.17000000000000004,0.054295244028003786,3
1,pārdevēju,0.8899999999999999,0.8899999999999999,NA,9
9,ļauj,0.33,0.31000000000000005,NA,4
398,man,0.2080653266331658,0.19999999999999973,0.06481149378558743,3
2,ievilk,0.365,0.365,NA,6
4,elpu,0.4149999999999999,0.41999999999999993,NA,4
1,nomāc,0.5800000000000001,0.5800000000000001,NA,5
7,sveika,0.5857142857142856,0.53,NA,6
3,ērika,0.5299999999999999,0.53,NA,5
51,vienmēr,0.46823529411764697,0.4500000000000002,0.10502772743143482,7
1,nēsāšu,0.5900000000000001,0.5900000000000001,NA,6
32,līdz,0.24375,0.22499999999999998,0.07732420227887593,4
24,viņai,0.3125,0.29999999999999993,0.08321005374038795,5
27,teicu,0.4588888888888889,0.41999999999999993,0.11702509045017566,5
53,vairs,0.2735849056603774,0.25,0.0937076948573152,5
1,nemīii,0.3900000000000001,0.3900000000000001,NA,6
2,nesabojā,0.72,0.72,NA,8
83,visu,0.3427710843373494,0.31000000000000005,0.10468667831726516,4
28,protams,0.5785714285714285,0.605,0.11081229660721358,7
245,tā,0.23175510204081634,0.20999999999999996,0.08244584178944801,2
57,tam,0.2270175438596491,0.21000000000000008,0.06466852050155196,3
20,jābūt,0.426,0.395,0.11161022401761929,5
115,nē,0.4352173913043479,0.43999999999999995,0.12000254256141904,2
26,negribu,0.4330769230769231,0.41999999999999993,0.09682021403691403,7
36,kādu,0.32972222222222225,0.31499999999999995,0.07901125095692244,4
2,telti,0.45999999999999985,0.45999999999999985,NA,5
87,kad,0.17850574712643674,0.16999999999999998,0.05063615620703928,3
2,pienāks,0.435,0.435,NA,7
28,laiks,0.3921428571428572,0.385,0.06956782690067685,5
202,mēs,0.27569306930693066,0.26,0.07989897135363076,3
4,parunāsim,0.7374999999999999,0.71,NA,9
1,sūtījis,0.6099999999999999,0.6099999999999999,NA,7
1,niknas,0.4099999999999997,0.4099999999999997,NA,6
2,vēstules,0.685,0.685,NA,8
130,ja,0.16753846153846155,0.15000000000000002,0.07108311041845368,2
277,tev,0.19285198555956679,0.17999999999999994,0.05575070453210325,3
5,zināms,0.5120000000000001,0.5299999999999998,NA,6
105,kur,0.19819047619047617,0.19000000000000006,0.04661175471547577,3
235,viņš,0.26774468085106384,0.25,0.09214223214035987,4
14,saki,0.4421428571428571,0.42999999999999994,NA,4
11,dzīvo,0.46,0.4700000000000001,NA,5
2,godīgs,0.6499999999999999,0.6499999999999999,NA,6
9,būsi,0.38222222222222224,0.3700000000000001,NA,4
