 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
2166,baina,0.3369482917820868,0.3100000000000004,0.09534022754243231,5
7560,ez,0.17509259259259258,0.16999999999999993,0.06467635974716639,2
357,al,0.13100840336134453,0.1200000000000001,0.036590543952136685,2
860,gara,0.29424418604651165,0.29000000000000004,0.07270115781745118,4
42,hauteskunde,0.6376190476190476,0.6199999999999999,0.10688059268058801,11
66,bakoitzean,0.6525757575757576,0.6400000000000001,0.09899977631770543,10
9,autodeterminatzen,1.1544444444444446,1.1599999999999997,NA,17
35,estatuek,0.5828571428571427,0.5800000000000001,0.1003397589537206,8
79,herritarrak,0.6491139240506331,0.6499999999999999,0.09196138924204812,11
40,babestu,0.45025000000000004,0.44000000000000006,0.0702919734995507,7
2258,behar,0.23741806908768823,0.22999999999999987,0.061283160501809014,5
868,dituzte,0.5152534562211981,0.5100000000000002,0.08069224888870462,7
42,ados,0.41404761904761905,0.41999999999999993,0.10053659748179858,4
411,hemen,0.33362530413625296,0.32000000000000006,0.07411096322632776,5
9,zarenez,0.6799999999999999,0.6799999999999999,NA,7
9,baitezpadakoa,0.9733333333333333,0.9900000000000002,NA,13
10621,da,0.18765558798606535,0.18999999999999995,0.06728514255571748,2
211,galdera,0.43568720379146925,0.43000000000000016,0.07713856905256487,7
297,askotan,0.5367003367003367,0.5299999999999998,0.09150332902610278,7
8,topoan,0.37875,0.375,NA,6
283,sartu,0.3730742049469965,0.3599999999999999,0.07976084469487592,5
12922,eta,0.22993112521281536,0.22000000000000008,0.06478318318496766,3
8,hendaiara,0.54375,0.53,NA,9
10,iristean,0.5660000000000001,0.55,NA,8
194,espainiako,0.6411855670103092,0.6200000000000001,0.1078770005689321,10
83,poliziak,0.6120481927710844,0.6100000000000001,0.10417807264422216,8
342,hartzen,0.37769005847953213,0.3600000000000003,0.0667000803746945,7
1324,ditu,0.33565709969788515,0.33000000000000007,0.0742263108195857,4
303,berriz,0.451023102310231,0.4400000000000004,0.1006762373280271,6
43,borrokan,0.5079069767441861,0.5,0.0833683204516441,8
100,hasten,0.34869999999999995,0.33000000000000007,0.054358610963292524,6
8,bazarete,0.5987500000000001,0.555,NA,8
17,kalera,0.3735294117647059,0.3599999999999999,NA,6
8,botako,0.3437500000000001,0.33000000000000007,NA,6
16,zaituztet,0.67875,0.6949999999999996,NA,9
2,zurrumurru,0.635,0.635,NA,10
4123,bat,0.2302279893281591,0.2100000000000002,0.06639899994064512,3
144,egongo,0.3568055555555556,0.34999999999999976,0.056884778375924164,6
60,sekulako,0.6128333333333335,0.6000000000000001,0.08768378600222285,8
7,iskanbila,0.54,0.55,NA,9
579,sortu,0.37134715025906734,0.3600000000000001,0.06192624844971022,5
7,zezena,0.4342857142857143,0.43999999999999995,NA,6
14,kafetegian,0.6721428571428572,0.67,NA,10
83,denean,0.4334939759036145,0.43000000000000016,0.07026836596898085,6
18,esperanto,0.6183333333333334,0.62,NA,9
591,hizkuntza,0.5223857868020305,0.5099999999999998,0.09020819648400492,9
34,berariaz,0.608235294117647,0.5850000000000002,0.10187546135192939,8
17,sortutakoa,0.8252941176470587,0.8300000000000001,NA,10
9,politikariei,0.8188888888888888,0.8599999999999999,NA,12
73,mezua,0.44958904109589043,0.43000000000000016,0.09271279361801489,5
41,bidali,0.36756097560975604,0.3599999999999999,0.049738339729271094,6
1507,nahi,0.19892501658925016,0.18999999999999995,0.056431383235403206,4
66,diegu,0.4127272727272728,0.395,0.0884141557504393,5
103,bildu,0.3059223300970873,0.29000000000000004,0.06438908830350554,5
49,garen,0.31000000000000005,0.2999999999999998,0.06861729616746304,5
174,guztiok,0.5303448275862069,0.53,0.09228566200877496,7
1076,zer,0.26928438661710036,0.26,0.06998304763294826,3
1000,ari,0.20345999999999997,0.19999999999999973,0.04397683893099141,3
185,zaigu,0.4081621621621621,0.41000000000000014,0.0772620869654462,5
8,seinalatzen,0.7324999999999999,0.7199999999999999,NA,11
1472,bi,0.19286005434782608,0.18000000000000016,0.08283988623436583,2
839,mila,0.30152562574493447,0.29000000000000004,0.06673825193199567,4
8,hamabostetik,0.8574999999999999,0.8050000000000002,NA,12
37,a,0.16351351351351345,0.15000000000000002,0.09551661333727984,1
47,eskerrak,0.5672340425531914,0.53,0.12116647060354561,8
993,euskal,0.3749748237663646,0.3700000000000001,0.06341606379913822,6
244,herrian,0.4185655737704918,0.4000000000000001,0.0865240505307372,7
1101,den,0.21182561307901906,0.19999999999999973,0.06897186855859933,3
34,halakorik,0.5738235294117646,0.5550000000000002,0.10965551308895569,9
223,gertatzen,0.5368609865470851,0.5299999999999998,0.07768041164912359,9
35,euskaldunok,0.7854285714285716,0.79,0.09702464384168095,11
3970,izan,0.30349622166246853,0.2999999999999998,0.05700882084953879,4
232,dugun,0.3259051724137931,0.31999999999999984,0.06720163861745171,5
79,arazo,0.39670886075949363,0.38000000000000034,0.0776534299106654,5
17,handienetakoa,0.8223529411764706,0.8300000000000001,NA,13
19,bisitatzeko,0.7473684210526316,0.73,NA,11
170,leku,0.3164705882352941,0.30000000000000016,0.07232742582367457,4
143,ederra,0.3360139860139861,0.32000000000000006,0.06922244059470258,6
1588,egiten,0.38038413098236773,0.36999999999999994,0.06950389362328523,6
2173,dute,0.31884491486424293,0.31999999999999984,0.07450697600519618,4
25,otxandio,0.5711999999999999,0.5700000000000003,0.08283115355951527,8
10,otxandiarrek,0.7250000000000002,0.6900000000000002,NA,12
11,eurek,0.4536363636363635,0.5,NA,5
106,herritarren,0.6053773584905661,0.605,0.08588114187700831,11
83,erakunde,0.49240963855421693,0.48,0.07515172233142739,8
19,publikoen,0.5663157894736841,0.55,NA,9
378,arteko,0.41013227513227524,0.3999999999999999,0.06635435350270771,6
20,harremanei,0.5319999999999999,0.53,0.08147327621276867,10
379,buruz,0.40398416886543537,0.3900000000000001,0.08467310163355622,5
717,azken,0.3765969316596932,0.3700000000000001,0.06291894796417458,5
774,batean,0.4391343669250646,0.43000000000000016,0.08439511602638573,6
569,horrek,0.37708260105448155,0.3600000000000001,0.08943836021377878,6
75,ekartzen,0.4850666666666667,0.48,0.08685765511601296,8
709,duen,0.2683074753173484,0.25,0.07404923703987502,4
16,astindua,0.60625,0.5600000000000002,NA,8
70,nor,0.24099999999999996,0.235,0.06659742781297447,3
26,pentsatzeko,0.7015384615384614,0.6849999999999998,0.10883721083130746,11
500,handia,0.37212,0.3599999999999999,0.0778384432429952,6
21,bloke,0.3623809523809523,0.37000000000000005,0.08366031089499741,5
387,zegoen,0.46124031007751937,0.4500000000000002,0.08506329023134082,6
12,ekialdekoa,0.7674999999999997,0.7649999999999999,NA,10
13,mendebaldekoa,0.8492307692307695,0.7999999999999998,NA,13
27,instituzioa,0.8462962962962963,0.8300000000000001,0.13356496973234092,11
10,gainezkatu,0.7670000000000001,0.7400000000000001,NA,10
10,desobeditzera,0.851,0.865,NA,13
