 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
,13559,,0.6445529921085625,0.6559999999999997,0.45919719985410873,0
il,806,il,0.15260545905707196,0.1499999999999999,0.05719376902999369,2
premi,2,premi,0.42499999999999993,0.42499999999999993,0.044999999999999846,5
ei,821,ei,0.1523386114494519,0.14000000000000012,0.06332936799150513,2
vegnius,27,vegnius,0.4833333333333333,0.4399999999999995,0.16055459438389724,7
surdaus,2,surdaus,0.6950000000000001,0.6950000000000001,0.12500000000000022,7
dil,186,dil,0.19580645161290325,0.18999999999999995,0.04707172702651149,3
magazin,3,magazin,0.7000000000000001,0.71,0.029439202887759416,7
grischun,33,grischun,0.569090909090909,0.5700000000000003,0.09500761170028288,8
per,496,per,0.18901209677419356,0.18000000000000016,0.050990510016399815,3
la,1207,la,0.14021541010770502,0.1299999999999999,0.049769510114233265,2
dudischavla,1,dudischavla,0.6199999999999992,0.6199999999999992,0.0,11
gada,19,gada,0.4521052631578949,0.43000000000000016,0.09523262086891408,4
sch’ins,5,sch’ins,0.302,0.31000000000000005,0.0305941170815567,7
elegia,1,elegia,0.55,0.55,0.0,6
all’urna,1,all’urna,0.6499999999999999,0.6499999999999999,0.0,8
pretenda,12,pretenda,0.63,0.6000000000000001,0.0998331942124796,8
quei,399,quei,0.2643358395989975,0.24,0.09318102947687508,4
da,1559,da,0.13464400256574727,0.1299999999999999,0.04583889448083513,2
mintga,31,mintga,0.39709677419354844,0.38,0.0571468706781382,6
candidat,3,candidat,0.6666666666666664,0.6699999999999995,0.053124591501697196,8
dapli,33,dapli,0.4487878787878788,0.41999999999999993,0.10321374044531365,5
engaschi,9,engaschi,0.5955555555555557,0.56,0.06881716696534233,8
segirtad,11,segirtad,0.8154545454545453,0.8300000000000005,0.07165112907359288,8
e,745,e,0.1159463087248322,0.10999999999999943,0.05770275431469459,1
pli,154,pli,0.23396103896103898,0.21499999999999997,0.08018176454253377,3
pauc,21,pauc,0.4171428571428572,0.41999999999999993,0.08338909698874687,4
violenza,1,violenza,0.7399999999999998,0.7399999999999998,0.0,8
partida,20,partida,0.6394999999999998,0.6299999999999994,0.09871550030263744,7
dapi,28,dapi,0.3471428571428571,0.34000000000000036,0.056811539500423364,4
onns,55,onns,0.4209090909090909,0.40000000000000013,0.10670729253894384,4
jeu,228,jeu,0.1981140350877193,0.18000000000000005,0.07675687965873898,3
sun,106,sun,0.2558490566037736,0.25,0.08114589614622639,3
el,499,el,0.21302605210420844,0.1900000000000004,0.08985326115241862,2
tren,8,tren,0.4449999999999999,0.43500000000000005,0.10653637876331264,4
martin,11,martin,0.5818181818181817,0.59,0.14477683025440355,6
bundi,1,bundi,0.3799999999999999,0.3799999999999999,0.0,5
seigi,63,seigi,0.40888888888888886,0.4,0.08759776599150199,5
staus,35,staus,0.47371428571428564,0.44999999999999973,0.10889275757855164,5
en,331,en,0.16126888217522659,0.1599999999999997,0.04736140759058948,2
grau,2,grau,0.375,0.375,0.004999999999999893,4
in,563,in,0.16664298401420957,0.16000000000000014,0.05452125304291157,2
exempel,11,exempel,0.6281818181818182,0.6100000000000001,0.07871908418468822,7
glischont,1,glischont,0.6899999999999995,0.6899999999999995,0.0,9
mustér,21,mustér,0.6485714285714286,0.6099999999999999,0.12072344287612045,6
tscherchi,1,tscherchi,0.5,0.5,0.0,9
denton,121,denton,0.48991735537190073,0.4700000000000002,0.0664631367132659,6
ina,338,ina,0.21837278106508876,0.20999999999999996,0.05785119223111599,3
stretga,3,stretga,0.5566666666666666,0.5300000000000002,0.06018490028422578,7
collaboraziun,7,collaboraziun,0.927142857142857,0.94,0.12044136519061707,13
cun,343,cun,0.21588921282798837,0.20999999999999996,0.05456169883578437,3
sia,109,sia,0.2735779816513761,0.27,0.07359102128843502,3
vischnaunca,25,vischnaunca,0.6516000000000001,0.6400000000000001,0.07661227055765935,11
vischinonta,3,vischinonta,0.9100000000000001,0.8600000000000003,0.08524474568362947,11
plirs,6,plirs,0.4166666666666667,0.40000000000000013,0.08279828232249474,5
secturs,2,secturs,0.7900000000000003,0.7900000000000003,0.060000000000000275,7
mo,186,mo,0.22166666666666668,0.2,0.12876550607812465,2
els,140,els,0.298,0.27,0.10235931111251466,3
arvan,2,arvan,0.47999999999999987,0.47999999999999987,0.04999999999999993,5
buca,274,buca,0.2560948905109489,0.2450000000000001,0.08643214993991638,4
las,327,las,0.2165749235474006,0.20999999999999996,0.055332299307969235,3
cuviartas,1,cuviartas,0.79,0.79,0.0,9
sogn,18,sogn,0.3688888888888888,0.32499999999999973,0.09729045224874554,4
evangeli,1,evangeli,0.9400000000000004,0.9400000000000004,0.0,8
ella,265,ella,0.28400000000000003,0.26,0.09344072886766648,4
mira,7,mira,0.4271428571428572,0.4,0.07977007776179265,4
tras,27,tras,0.3255555555555556,0.3100000000000005,0.05137612454087504,4
ruosna,3,ruosna,0.5566666666666668,0.5700000000000003,0.10656244908763855,6
clav,4,clav,0.5450000000000002,0.56,0.03840572873934284,4
stabiliment,1,stabiliment,1.23,1.23,0.0,11
opziun,2,opziun,0.8,0.8,0.19000000000000017,6
ed,180,ed,0.17844444444444438,0.17999999999999972,0.042957630575851787,2
era,278,era,0.2475179856115108,0.2499999999999999,0.08680142329817937,3
sch’el,9,sch’el,0.27,0.27,0.041365578819969544,6
plidava,2,plidava,0.63,0.63,0.16000000000000003,7
tudestg,9,tudestg,0.7111111111111111,0.69,0.07263981834969414,7
vegneva,12,vegneva,0.4766666666666666,0.46999999999999986,0.09436925111261385,7
capius,1,capius,0.41999999999999993,0.41999999999999993,0.0,6
stupent,5,stupent,0.6960000000000001,0.6,0.20254382241875463,7
dallas,60,dallas,0.3475,0.33999999999999986,0.08036634867903354,6
duas,23,duas,0.3560869565217391,0.3500000000000001,0.100249216864979,4
giuvnas,6,giuvnas,0.6366666666666667,0.6349999999999998,0.031446603773522055,7
miu,35,miu,0.20400000000000007,0.18000000000000005,0.07552483035399682,3
secuntener,4,secuntener,0.8499999999999996,0.8499999999999998,0.049497474683058526,10
spartel,1,spartel,0.54,0.54,0.0,7
empau,30,empau,0.39566666666666656,0.40500000000000014,0.07931722525544009,5
veta,24,veta,0.44416666666666665,0.4500000000000002,0.09560843175276033,4
privata,4,privata,0.6950000000000001,0.685,0.03499999999999998,7
dalla,225,dalla,0.24702222222222225,0.2400000000000002,0.043782537812282564,5
professiunala,7,professiunala,0.9971428571428572,0.9800000000000002,0.07795864942652724,13
cass,29,cass,0.4551724137931034,0.4500000000000002,0.092796428649144,4
a,471,a,0.08851380042462846,0.08000000000000007,0.046735458705556426,1
sedrun,5,sedrun,0.6619999999999999,0.6400000000000001,0.09641576634555155,6
damondas,7,damondas,0.6942857142857143,0.7,0.11311904511330935,8
fineschan,2,fineschan,0.5600000000000002,0.5600000000000002,0.04999999999999993,9
cheu,44,cheu,0.3220454545454545,0.31499999999999995,0.09524083218715847,4
naven,19,naven,0.4547368421052631,0.48,0.08419078716023078,5
quel,75,quel,0.29599999999999993,0.27,0.08988882021697694,4
tgi,38,tgi,0.25736842105263164,0.22999999999999998,0.10447070126989055,3
cuolpa,6,cuolpa,0.5266666666666666,0.5,0.11527744310527058,6
che,277,che,0.1590974729241877,0.1499999999999999,0.050121670311045335,3
nus,195,nus,0.2745641025641025,0.2599999999999998,0.09855463013796209,3
essan,20,essan,0.35400000000000004,0.3350000000000001,0.08754427451295721,5
rehs,1,rehs,0.52,0.52,0.0,4
qualitad,9,qualitad,0.7422222222222221,0.7299999999999995,0.08547615363074189,8
stoppi,9,stoppi,0.45444444444444465,0.45000000000000007,0.07973722274670733,6
ins,107,ins,0.2414953271028037,0.22999999999999998,0.07951727888777024,3
taxar,1,taxar,0.45999999999999996,0.45999999999999996,0.0,5
buna,36,buna,0.3497222222222222,0.33000000000000007,0.06048351984499177,4
ha,459,ha,0.15553376906318084,0.1499999999999999,0.058984585456914165,2
gion,15,gion,0.36266666666666664,0.33999999999999986,0.1131645802458624,4
gabriel,2,gabriel,0.5650000000000001,0.5650000000000001,0.05500000000000005,7
giudicau,1,giudicau,0.7700000000000005,0.7700000000000005,0.0,8
ils,368,ils,0.23766304347826087,0.22999999999999998,0.0635881410146087,3
armauls,2,armauls,0.8299999999999998,0.8299999999999998,0.06999999999999962,7
