 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
612,энэ,0.21362745098039218,0.20999999999999996,0.06686022573480109,3
28,бүхнийг,0.3914285714285714,0.37500000000000006,0.07372191421090911,7
2,нөхөртэйгөө,0.595,0.595,NA,11
3,зөвлөх,0.4766666666666668,0.40000000000000013,NA,6
3,хэлэлцэх,0.49666666666666676,0.52,NA,8
82,цаг,0.24317073170731712,0.24000000000000002,0.058812907980621124,3
2,зав,0.22999999999999976,0.22999999999999976,NA,3
859,ч,0.1139813736903376,0.10000000000000009,0.053844978446817876,1
24,байсангүй,0.5995833333333334,0.5900000000000001,0.0806214539721264,9
48,тул,0.26875,0.27,0.06654465785742461,3
10,яаран,0.3809999999999999,0.3949999999999998,NA,5
15,гарлаа,0.47133333333333327,0.48,NA,6
53,таны,0.31943396226415105,0.30999999999999983,0.055345595834079865,4
91,болон,0.36505494505494507,0.3600000000000001,0.06928802407941996,5
6,багийн,0.41666666666666696,0.4200000000000003,NA,6
54,хувьд,0.2975925925925926,0.28,0.09396778221836694,5
11,шударга,0.4209090909090909,0.3999999999999999,NA,7
35,бус,0.24971428571428567,0.24,0.057929252708176115,3
3,баймаар,0.39666666666666667,0.33000000000000007,NA,7
104,тэгээд,0.37384615384615383,0.3699999999999999,0.0646019581341945,6
12,хүйтэн,0.41499999999999987,0.41000000000000014,NA,6
6,зад,0.2816666666666665,0.2699999999999998,NA,3
2,татан,0.3900000000000001,0.3900000000000001,NA,5
73,гарч,0.30465753424657543,0.29000000000000004,0.07429450016620827,4
25,ирлээ,0.4276,0.41999999999999993,0.1001781746023886,5
224,та,0.2173214285714286,0.20999999999999996,0.060163933639303516,2
65,өөрөө,0.34153846153846157,0.33000000000000007,0.0802774635489074,5
23,бүгдийг,0.4747826086956522,0.43000000000000016,0.0984825579950532,7
44,харж,0.2990909090909091,0.29000000000000004,0.05697074654544232,4
10,сонссон,0.5529999999999999,0.5399999999999999,NA,7
96,биз,0.2771875,0.2600000000000001,0.0840138224842856,3
264,дээ,0.2897727272727273,0.29000000000000004,0.08411440614907334,3
60,хүү,0.2823333333333334,0.26000000000000034,0.13364976575739163,3
1547,нь,0.12870071105365222,0.11000000000000032,0.060516793501824415,2
1,эхийгээ,0.52,0.52,NA,7
1,өрөвдөөд,0.48,0.48,NA,8
125,үг,0.19296,0.18000000000000016,0.06770457648799937,2
3,зөрж,0.27666666666666667,0.28000000000000025,NA,4
1,маргахыг,0.48,0.48,NA,8
3,болив,0.4266666666666666,0.3999999999999999,NA,5
7,цэрэгмаа,0.5942857142857143,0.56,NA,8
48,хэд,0.2489583333333333,0.2400000000000002,0.06742180919116547,3
13,хоногийн,0.35692307692307695,0.32000000000000006,NA,8
101,дараа,0.3182178217821782,0.30000000000000004,0.0787197057871021,5
77,ажил,0.301038961038961,0.29000000000000004,0.062103148822287575,4
