 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
8076,z,0.09375309559187717,0.08999999999999986,0.04050171983140436,1
26,chęci,0.4530769230769232,0.4450000000000002,0.06460769184976234,5
11,pieszczenia,0.6945454545454545,0.6699999999999995,NA,11
142,podszedł,0.4895774647887325,0.49,0.08574143250160818,8
6770,do,0.1318389955686854,0.1200000000000001,0.039883129060127774,2
552,niej,0.2591485507246377,0.23999999999999977,0.09654371717719094,4
18,blask,0.4077777777777778,0.42000000000000004,NA,5
1219,jego,0.26922067268252664,0.2599999999999998,0.06977420561592702,4
15,nieruchomych,0.6399999999999999,0.6099999999999994,NA,12
143,oczu,0.382027972027972,0.3799999999999999,0.08471625748625869,4
15926,i,0.1051576039181213,0.10000000000000009,0.04394298747759685,1
3,ciemny,0.4333333333333334,0.41999999999999993,NA,6
18,rumieniec,0.663888888888889,0.6799999999999999,NA,9
10902,na,0.1420922766464869,0.13000000000000012,0.046138052167198226,2
217,twarzy,0.47050691244239634,0.4600000000000004,0.10376799798444912,6
16,zdradzał,0.4493750000000001,0.41000000000000014,NA,8
5,silną,0.49399999999999994,0.5,NA,5
5,gorączkę,0.7580000000000001,0.7300000000000004,NA,8
3,podziękowała,0.7433333333333332,0.72,NA,12
15,uradowana,0.644,0.6499999999999999,NA,9
6,usłuchała,0.7083333333333334,0.6799999999999999,NA,9
33,uważaj,0.423030303030303,0.4099999999999999,0.0737599505357094,6
1606,pan,0.23740971357409715,0.21999999999999986,0.07603255741593618,3
21,przeciąg,0.6271428571428571,0.6200000000000001,0.09680613912055662,8
146,powtórzył,0.5202739726027397,0.48,0.11479484071957993,9
64,uparcie,0.6153124999999999,0.615,0.10862734827680734,7
619,można,0.3616801292407108,0.33999999999999997,0.0892512241500418,5
297,czasem,0.4047474747474748,0.39,0.08574802142162337,6
24,kark,0.35208333333333336,0.34999999999999987,0.08032429740510143,4
12,skręcić,0.7916666666666666,0.7600000000000002,NA,7
46,generał,0.5304347826086956,0.52,0.10536616622762376,7
138,zaś,0.28340579710144925,0.26,0.08303984073100132,3
1644,był,0.21836374695863747,0.20000000000000007,0.07470656119543607,3
685,bez,0.22973722627737228,0.20999999999999996,0.0759034541888068,3
21,czapki,0.4519047619047619,0.41999999999999993,0.10902380692394885,6
17,palił,0.32117647058823523,0.29000000000000004,NA,5
23,papierosy,0.6943478260869566,0.6800000000000002,0.10404658427648997,9
