 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
4,bố,0.15750000000000003,0.13999999999999999,NA
13,nó,0.2161538461538461,0.19999999999999973,NA
16,thì,0.31249999999999994,0.24,NA
20,không,0.4835,0.3799999999999999,0.29284943140406505
2,tin,0.44499999999999995,0.44499999999999995,NA
6,chuyện,0.3966666666666668,0.3550000000000001,NA
2,ma,0.09999999999999998,0.09999999999999998,NA
1,quỷ,0.20999999999999996,0.20999999999999996,NA
3,mùa,0.6033333333333334,0.6300000000000001,NA
1,giao,0.6799999999999999,0.6799999999999999,NA
2,lặng,0.86,0.86,NA
1,thinh,0.18999999999999995,0.18999999999999995,NA
7,cô,0.22714285714285715,0.18999999999999995,NA
7,ta,0.2228571428571429,0.25,NA
1,mấy,0.19999999999999996,0.19999999999999996,NA
9,người,0.3888888888888889,0.3800000000000001,NA
2,cứ,0.09000000000000002,0.09000000000000002,NA
3,thầy,0.22666666666666666,0.19999999999999996,NA
1,cúng,0.4500000000000002,0.4500000000000002,NA
9,rồi,0.29666666666666675,0.31000000000000005,NA
3,mất,0.4200000000000001,0.20000000000000018,NA
1,mạng,0.31000000000000005,0.31000000000000005,NA
9,lại,0.2944444444444444,0.2699999999999996,NA
1,trách,0.25,0.25,NA
3,nhau,0.3533333333333335,0.3599999999999999,NA
4,nào,0.43250000000000005,0.4300000000000001,NA
3,hôm,0.2766666666666667,0.25,NA
18,em,0.22277777777777777,0.1300000000000001,NA
1,lỡ,0.19999999999999996,0.19999999999999996,NA
3,quá,0.2433333333333334,0.20000000000000018,NA
1,chén,0.4500000000000002,0.4500000000000002,NA
10,về,0.246,0.16500000000000004,NA
1,tẩn,0.27,0.27,NA
7,anh,0.25,0.18000000000000016,NA
24,là,0.22083333333333335,0.1849999999999996,0.1726750319723922
11,một,0.24545454545454548,0.21999999999999997,NA
3,khác,0.2566666666666666,0.25,NA
7,mẹ,0.36857142857142866,0.2400000000000002,NA
2,dẫn,0.33,0.33,NA
14,đi,0.1578571428571429,0.11999999999999983,NA
6,đâu,0.36999999999999994,0.23000000000000004,NA
4,theo,0.23999999999999996,0.25499999999999995,NA
6,đó,0.2033333333333334,0.09000000000000008,NA
5,vậy,0.30800000000000016,0.3400000000000001,NA
15,con,0.3226666666666667,0.31000000000000005,NA
15,có,0.1706666666666667,0.1499999999999999,NA
1,cần,0.16000000000000014,0.16000000000000014,NA
1,mang,0.34999999999999987,0.34999999999999987,NA
1,hòn,0.24,0.24,NA
1,đá,0.20000000000000018,0.20000000000000018,NA
5,này,0.262,0.21999999999999975,NA
6,bên,0.19500000000000003,0.21499999999999986,NA
3,nữa,0.17999999999999985,0.16999999999999993,NA
1,hả,0.2799999999999998,0.2799999999999998,NA
1,tuyển,0.27,0.27,NA
1,tập,0.19999999999999996,0.19999999999999996,NA
2,thơ,0.42,0.42,NA
1,các,0.20999999999999974,0.20999999999999974,NA
1,loại,0.48,0.48,NA
