"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Arabic",3.26402938342967,5.54090641859345,5.54110078627591,0.589555867174192,8.53586243362626e-05,-0.000316642060189261
"2","Czech",4.70136072222949,7.26915539709538,7.26877917668694,0.647006237711869,-0.000146536458747417,-3.60827496592683e-05
"3","German",4.56916275214148,8.56349231279359,8.56336889751051,0.534212904965908,-3.08985762352455e-05,0.000132791177786642
"4","English",3.78243325410425,6.99632983251341,6.99722662440571,0.54132495477951,0.000278957864161765,9.67198848020584e-05
"5","Finnish",6.5526751241037,9.31170329367268,9.31112072695803,0.703959820928731,-0.00021119383831672,1.33240788624715e-05
"6","French",3.74248193712166,7.47710112770943,7.47287376902417,0.50130980625477,-0.001133221086618,-0.000133389039736255
"7","Hindi",3.1089632621658,5.84800745335641,5.85008481764207,0.53221494422938,0.000757851938927954,4.86060899755998e-05
"8","Indonesian",4.03864524533218,7.17132384467465,7.16971916971917,0.563493654493302,-0.000512499862421031,-0.000331699729235029
"9","Icelandic",4.44030357253039,7.91167409761214,7.91267605633803,0.562038698674743,0.000288551625886109,-0.000188699547595164
"10","Italian",3.8636452527623,7.62113443825169,7.62185305703031,0.507683250171673,0.000191213156923004,-2.623559141523e-05
"11","Japanese",1.44762905768687,2.70943816145854,2.71104699093157,0.53647198206838,0.00127339452029052,-0.000182680688089645
"12","Japanese-romaji",2.74682623109889,6.06713749898925,6.06619921633326,0.453499594536658,-0.000282668642588425,-0.000108824941570595
"13","Japanese-strokes",5.14589481343736,13.9056772809961,13.9068425391591,0.371240628938593,0.000133005948615522,-8.83534669302746e-05
"14","Korean",2.42189982728843,3.24346174784111,3.24355621964886,0.74678466222264,0.000114977268641413,-3.21971580594492e-05
"15","Polish",5.16840928519761,7.99103368185704,7.98968641114983,0.647093342746706,-0.000477539301197996,0.000153612290119579
"16","Portuguese",3.52758765926082,7.48915355901864,7.4948261589404,0.472240149338006,0.00142986107898933,1.0077076273301e-05
"17","Russian",5.18979644091666,8.08024101907566,8.08007839843203,0.642635137687317,-5.62646295490414e-05,-0.000226122291283847
"18","Spanish",3.74915056790603,7.57553709348607,7.57110212691158,0.495813311353292,-0.00116039319337667,0.000296753610508407
"19","Swedish",4.29983505406561,7.99585491477793,7.99324324324324,0.538378551579691,-0.000707116950231484,9.65871763756097e-05
"20","Thai",3.15837318308792,6.32911969603712,6.33036954709642,0.499567314040649,0.000394026636813872,3.64215832799506e-05
"21","Turkish",5.28546409807355,7.88089545388208,7.87773329226979,0.670919597386904,-0.00121984307006804,-6.28370842793607e-05
"22","Chinese",1.4685346035304,2.18450744746428,2.18329979879276,0.672860571215989,-0.00168957397411567,-0.00051318517538848
"23","Chinese-pinyin",3.85374054356963,6.5271986775007,6.52555331991952,0.590949221654779,-0.000615820687642418,-0.000485231207437775
"24","Chinese-strokes",10.473858223592,21.6046515270384,21.5893360160966,0.485564495924786,-0.00137785448612352,-5.56556961743401e-05
