"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Abkhazian",5.58974358974359,6.42008519871795,6.42016806722689,0.871165353787879,9.97905422941325e-05,7.749020592667e-05
"2","Arabic",3.25699945444626,5.05845784183306,5.05846490542442,0.64405802537899,3.92102515961452e-06,1.46385229101291e-05
"3","Assamese",4.10148924434639,5.36263815002758,5.36251287332647,0.765056597598471,-9.93452447932519e-05,-7.03765093139822e-05
"4","Breton",2.89701074875121,6.31366045795957,6.31385998107852,0.459256641201689,5.83938902156998e-05,1.09122558458625e-05
"5","Catalan",2.98830977783417,8.57590119591003,8.5757786429366,0.348733231928164,-2.19335402835873e-05,8.07155153780542e-07
"6","Czech",3.80578254800721,7.16806333912672,7.16812733599691,0.531148737765693,1.90334050251057e-05,3.69244209293813e-06
"7","Chuvash",4.79246116469116,7.35074953964514,7.35073068893528,0.652084509593948,-7.36853943037194e-06,6.54264816478473e-06
"8","Hakha Chin",2.55816831683168,5.29228148773627,5.2921168467387,0.484638710701367,-6.02209572628971e-05,-1.41474900405372e-05
"9","Welsh",2.79373671521308,7.05039781891735,7.05061473570852,0.396636214309194,5.09567786816516e-05,1.56680192639935e-05
"10","German",2.99674889760588,10.3031345183374,10.3030396938748,0.291070415557152,-1.29784681759556e-05,-2.88423937341825e-06
"11","Dhivehi",1.97429906542056,7.61252237694704,7.61261261261261,0.267675537668916,1.60040169488763e-05,-2.11370389344262e-05
"12","Modern Greek",3.61222280887012,7.63842170976769,7.6389127816962,0.473314508758434,0.000121954243267911,-4.97055835919944e-06
"13","English",2.39012747650684,7.79140607932493,7.79128786346324,0.307014487830676,-2.18871229925697e-05,-1.23218650050523e-06
"14","Esperanto",3.23415489057527,7.72963568304612,7.7299254295904,0.418723100034813,6.44486950052207e-05,1.43340308445797e-06
"15","Estonian",4.68035113411052,8.84942751301121,8.84939528075006,0.529110482095176,-7.73133121631489e-06,7.00628116381388e-06
"16","Basque",4.44446384949058,8.89369146069278,8.89356715694197,0.499857758162562,-2.79390569762144e-05,3.51477621871278e-06
"17","Persian",2.68989983807597,5.49280714431269,5.49279451010294,0.489940977559744,-4.50755780420527e-06,1.81049068856841e-06
"18","French",2.66726390784503,8.12727540346413,8.12708823474348,0.328415058978454,-3.4281088444627e-05,-4.03032016677643e-06
"19","Western Frisian",3.44034689962424,7.99018702317949,7.98986043182632,0.431162478828259,-7.17859944504466e-05,-6.29746314265322e-06
"20","Irish",3.00531137963086,6.57611442141371,6.5766326077299,0.457946855961839,0.000145096529572387,8.64143635096067e-06
"21","Interlingua",3.35952661945974,7.42741983589038,7.42684354272337,0.452853768625693,-0.000141688778592067,-3.57540621267517e-06
"22","Indonesian",3.69895951142275,7.23891304750057,7.23911889596603,0.511349779881051,5.81466660408192e-05,-1.91255275778683e-05
"23","Italian",3.16365703642476,8.16375237049187,8.16386646301549,0.387741140843391,2.28175490046491e-05,-4.87793460429472e-06
"24","Georgian",5.91410711529557,8.22220257478006,8.22229054573405,0.71946696688131,3.8112635604228e-05,4.80841158517248e-06
"25","Kinyarwanda",3.72344507967275,9.20009709821581,9.20003736501887,0.40480239207023,-1.09070008915211e-05,1.81726467856368e-06
"26","Kirghiz",4.485722139577,7.78392971211435,7.78400789733465,0.576396766114798,2.3704804871146e-05,3.61980006228139e-06
"27","Latvian",3.94951792504074,7.08811464312873,7.08798786374293,0.557446645643338,-4.03952844149926e-05,-1.29928971590224e-05
"28","Maltese",3.7166077257889,7.3501870565379,7.35021097046414,0.505946267338579,6.58132564885672e-06,-9.12847402915583e-06
"29","Mongolian",4.17591181622684,7.31352451460473,7.31380065717415,0.571090208017682,8.80026614781426e-05,5.65681416714658e-06
"30","Dutch",3.24100942186049,8.26286441311793,8.26327628361858,0.392899017482922,8.20088840328502e-05,-8.15182738094415e-06
"31","Oriya",3.68352941176471,5.34815225352941,5.34816753926702,0.689184286436691,9.18261894395994e-06,-2.18807118977106e-05
"32","Panjabi",3.55102040816327,3.88104087755102,3.88095238095238,0.915386279889285,-0.000268226804123056,-2.57878787878788e-05
"33","Polish",3.81700035773608,7.87149347785311,7.87154696132597,0.485114949520501,1.31909873242503e-05,4.55698755722689e-06
"34","Portuguese",3.14150250134253,7.4888840119591,7.48866104787558,0.419840167042518,-5.12896139259061e-05,-1.45145578816863e-07
"35","Romansh",3.82878151260504,7.56078568585586,7.56084876222176,0.506682760886847,1.69011868427324e-05,-1.03848350211034e-05
"36","Romanian",3.60685042440239,7.67428331252812,7.67460688151954,0.470299080313656,7.95448289078932e-05,8.29620040309393e-06
"37","Russian",4.05315782375652,9.00418612448603,9.00430452131838,0.450311187328841,2.39130123941303e-05,2.90069081142179e-06
"38","Yakut",5.02214643220977,7.98855836851663,7.98861336032389,0.628761278779704,1.85378123494972e-05,8.70347110228e-06
"39","Slovenian",3.65199209245742,6.42705697912865,6.42715176014822,0.56859597440434,3.41533572559785e-05,-3.06153861706817e-07
"40","Spanish",2.74375594988043,7.91725545975357,7.91737101719771,0.346912993871064,2.23359184306516e-05,1.33370170526231e-06
"41","Swedish",3.07856904576575,6.87328025777192,6.87348432852894,0.448675416436807,5.37747859483008e-05,-1.07913602826197e-05
"42","Tamil",4.65134337630067,7.07782059838484,7.07768595041322,0.657557305987141,-5.54942130000878e-05,-2.09724419098976e-05
"43","Tatar",4.04064257807088,7.45347868240323,7.45355817257022,0.542191415133312,2.32909853166014e-05,1.26007874167279e-05
"44","Turkish",4.59523986404918,8.0858550304775,8.08570468294869,0.568480136822312,-4.30737843269075e-05,4.87641693473781e-06
"45","Ukrainian",4.52033786021862,7.67132604713481,7.67133988979563,0.589418344189352,4.39309803373128e-06,-2.68067034174655e-06
"46","Vietnamese",2.75159914712154,3.47026182089552,3.47027027027027,0.793150128313631,1.17569420502181e-05,-4.26153846153846e-05
