"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Abkhazian",5.58974358974359,6.42019538461539,6.42016806722689,0.871151132862756,-3.28956927863037e-05,-4.13008538422903e-05
"2","Arabic",3.25699945444626,5.05798190943808,5.05846490542442,0.644117474860979,0.000268112822300373,-6.29362219598364e-06
"3","Assamese",4.10148924434639,5.36241690016547,5.36251287332647,0.765089152839521,7.61073454852918e-05,5.84485673673973e-05
"4","Breton",2.89701074875121,6.31310751654157,6.31385998107852,0.459296109518486,0.000220221755714362,-3.64012678608532e-05
"5","Catalan",2.98830977783417,8.57673762050097,8.5757786429366,0.348700668628677,-0.000171630050658318,3.89067383282396e-06
"6","Czech",3.80578254800721,7.16777690443279,7.16812733599691,0.531170614533266,0.000104222376410792,9.64076905790503e-06
"7","Chuvash",4.79246116469116,7.35056286534639,7.35073068893528,0.652101020834236,6.56004331453204e-05,2.60642471074828e-05
"8","Hakha Chin",2.55816831683168,5.29211213040054,5.2921168467387,0.484648173272644,1.72510129707634e-06,-3.02152488412981e-05
"9","Welsh",2.79373671521308,7.05091197027173,7.05061473570852,0.396608056473493,-6.98245431934485e-05,2.74291192897613e-05
"10","German",2.99674889760588,10.3035116473993,10.3030396938748,0.291058174112478,-6.45955023829753e-05,-5.82414635041054e-06
"11","Dhivehi",1.97429906542056,7.60995552959502,7.61261261261261,0.267828430916255,0.00047125492318896,0.000463424692622951
"12","Modern Greek",3.61222280887012,7.63953252851109,7.6389127816962,0.473246052335521,-0.000153909742014422,-9.69219245663247e-06
"13","English",2.39012747650684,7.79129674555051,7.79128786346324,0.307018214771104,-1.64447759992856e-06,8.5032906640709e-06
"14","Esperanto",3.23415489057527,7.73034630478929,7.7299254295904,0.418683770259535,-9.36158096215612e-05,2.42580016364865e-05
"15","Estonian",4.68035113411052,8.84928011855301,8.84939528075006,0.529117147428953,2.76231656461977e-05,-8.60409786441978e-06
"16","Basque",4.44446384949058,8.89362977007931,8.89356715694197,0.499860611205021,-1.40732037467481e-05,-6.51240737181393e-06
"17","Persian",2.68989983807597,5.492129347546,5.49279451010294,0.490000060007501,0.000237312719445845,2.5579451205685e-05
"18","French",2.66726390784503,8.12713789710059,8.12708823474348,0.32841965818906,-9.09596245735819e-06,-7.37947023859048e-06
"19","Western Frisian",3.44034689962424,7.99037738953276,7.98986043182632,0.431152659399779,-0.000113629227122633,-1.44844096996476e-05
"20","Irish",3.00531137963086,6.57538116363475,6.5766326077299,0.458001272767449,0.000350414878756111,4.64563883052112e-05
"21","Interlingua",3.35952661945974,7.42717176042486,7.42684354272337,0.452866452698714,-8.06963675768802e-05,7.42408884751495e-05
"22","Indonesian",3.69895951142275,7.23955229902737,7.23911889596603,0.511302715151886,-0.000122424731279577,3.99487129268141e-05
"23","Italian",3.16365703642476,8.16363346221835,8.16386646301549,0.387746411219952,4.65982076474852e-05,-4.40561532587548e-06
"24","Georgian",5.91410711529557,8.2221741040284,8.22229054573405,0.719469333763836,5.04473362539933e-05,-4.71141391870266e-05
"25","Kinyarwanda",3.72344507967275,9.19924674526371,9.20003736501887,0.404839725714338,0.000144363449744098,-5.03799998685277e-06
"26","Kirghiz",4.485722139577,7.78406742157687,7.78400789733465,0.576385929312141,-1.80470239977439e-05,1.57826520551024e-05
"27","Latvian",3.94951792504074,7.08843266125747,7.08798786374293,0.557419865547499,-0.000141724318927232,-1.25798797313982e-05
"28","Maltese",3.7166077257889,7.35021130486035,7.35021097046414,0.505944689701735,-9.20288202851716e-08,-3.38825757045458e-05
"29","Mongolian",4.17591181622684,7.31401643732999,7.31380065717415,0.57105200472616,-6.87660292564381e-05,1.57496939876866e-05
"30","Dutch",3.24100942186049,8.26242174797313,8.26327628361858,0.392920119405489,0.000170149390498985,-1.50959103502918e-05
"31","Oriya",3.68352941176471,5.34848882352941,5.34816753926702,0.689142727142554,-0.00019300546892893,9.49202366395488e-05
"32","Panjabi",3.55102040816327,3.8810537755102,3.88095238095238,0.915385332785723,-0.000307319587628211,-0.000226909090909091
"33","Polish",3.81700035773608,7.87178376382029,7.87154696132597,0.485097388179208,-5.84041860831138e-05,8.60641331687325e-06
"34","Portuguese",3.14150250134253,7.48973672751618,7.48866104787558,0.419792853135602,-0.000247444308527215,-2.67850871939206e-05
"35","Romansh",3.82878151260504,7.56079303822616,7.56084876222176,0.506681493761819,1.49311338388105e-05,1.57508481176526e-05
"36","Romanian",3.60685042440239,7.67408043070094,7.67460688151954,0.470310464555281,0.000129420437076316,1.12207889613225e-05
"37","Russian",4.05315782375652,9.00468501577579,9.00430452131838,0.450286446037062,-7.68497644395072e-05,1.62475814670586e-06
"38","Yakut",5.02214643220977,7.98875822429907,7.98861336032389,0.628745529082582,-4.88338412965811e-05,8.48551000120396e-05
"39","Slovenian",3.65199209245742,6.42672004295925,6.42715176014822,0.568626408253808,0.000155564810919925,2.68035213573441e-05
"40","Spanish",2.74375594988043,7.91756201053041,7.91737101719771,0.346897326612382,-3.69168038625991e-05,9.9959317098851e-09
"41","Swedish",3.07856904576575,6.87312142189957,6.87348432852894,0.448684567687318,9.56297050993564e-05,5.53570414886463e-05
"42","Tamil",4.65134337630067,7.07778718123932,7.07768595041322,0.657563085322673,-4.17215718751167e-05,-5.76937070811118e-07
"43","Tatar",4.04064257807088,7.45312833827482,7.45355817257022,0.542216703801013,0.000125943429745474,1.90307426791413e-05
"44","Turkish",4.59523986404918,8.08572936138402,8.08570468294869,0.568489224375696,-7.07024325265717e-06,1.47937219643839e-05
"45","Ukrainian",4.52033786021862,7.67137406185823,7.67133988979563,0.589414359943501,-1.08448240518969e-05,3.24298134892639e-05
"46","Vietnamese",2.75159914712154,3.47035959488273,3.47027027027027,0.793127599882316,-0.000124291361627886,-8.09969278959099e-05
