"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Abkhazian",0.665961538461538,0.80960333974359,0.809579831932773,0.823715330876092,-0.000163682566116038,-0.000181373756513501
"2","Arabic",0.351399345335516,0.583866166775777,0.583880725340003,0.602032832430925,6.26224957259977e-05,-5.99109764329349e-06
"3","Assamese",0.360584666298952,0.498271297573083,0.498264675592173,0.724075568035728,-4.80968947073558e-05,4.03370243791296e-05
"4","Breton",0.222612391139472,0.514363997484112,0.514374408703879,0.433199034678977,3.56839449275133e-05,-8.34953881850657e-06
"5","Catalan",0.23810838636078,0.67640086166621,0.676342653453332,0.352276189099656,-0.000132824421203974,2.46621153669967e-06
"6","Czech",0.303406309712567,0.568398245512325,0.568420221678051,0.533989136647032,8.29245738951985e-05,1.19423772963865e-05
"7","Chuvash",0.359302804976809,0.541703321707281,0.541728137323127,0.66339968422247,0.000136031632923588,5.15535165055553e-05
"8","Hakha Chin",0.221617067956796,0.441956707659203,0.441892757102841,0.502660715557022,-0.00029032053700611,-2.52511222415278e-05
"9","Welsh",0.222697402436154,0.579141496870396,0.579093601364085,0.384828185696423,-0.000134388375788235,-9.33741808264513e-06
"10","German",0.248474733280307,0.761925375372533,0.761893779137137,0.32630504314788,-6.15408322917662e-05,2.57128567205002e-06
"11","Dhivehi",0.143726635514019,0.706330850856698,0.706261261261261,0.213348343934966,-0.00012370722130066,2.04430992736077e-05
"12","Modern Greek",0.290892951425554,0.626828720553062,0.626832960605539,0.464488242733566,1.2621457287703e-05,1.7245934308279e-05
"13","English",0.192564301653736,0.669053908520836,0.669127514839068,0.288077680353446,0.000154452371050224,2.9197712854087e-06
"14","Esperanto",0.351753183298421,0.814173841501522,0.81416693684931,0.432349285303316,-1.49317622136644e-05,2.39720760618794e-05
"15","Estonian",0.316387218323474,0.576168387245473,0.576161514063644,0.549343390786936,-2.64582829866035e-05,-1.74036555887656e-05
"16","Basque",0.325092769461503,0.625338359956426,0.625338007111686,0.519990217749763,-1.17518846589075e-06,1.03266157645328e-05
"17","Persian",0.258663910188703,0.540171342855313,0.540239039268014,0.479066852266744,0.000240420426770386,1.29101728998139e-05
"18","French",0.208549830132167,0.631283236640585,0.631221800640278,0.330600695910655,-0.000145351489085354,-5.13402886565465e-06
"19","Western Frisian",0.258386234997543,0.609916805947077,0.609922462125731,0.424133931843929,1.60898883727373e-05,-1.6944326761364e-05
"20","Irish",0.223834594785996,0.466176952872571,0.466292758773878,0.480908948930611,0.000477632509470392,-1.40341667391662e-05
"21","Interlingua",0.320620082612116,0.688486641088054,0.688455911041748,0.466206788777291,-8.3542830608014e-05,9.30438882176327e-05
"22","Indonesian",0.272296199954761,0.522500688101108,0.522505307855626,0.521502126665027,1.84635745546325e-05,-1.91799613860382e-07
"23","Italian",0.263002107706123,0.649831926938541,0.649846625209106,0.404902960446773,3.79952924226242e-05,-2.98620318760796e-06
"24","Georgian",0.439972603796882,0.605051711301898,0.60503996925442,0.727325537349363,-7.11348814848572e-05,-2.35824440978992e-05
"25","Kinyarwanda",0.27020195276857,0.720990139514514,0.720994955722453,0.374885027879139,1.06838569072128e-05,-2.18196377633077e-06
"26","Kirghiz",0.343367747881767,0.567567541405795,0.56756169792695,0.605100200561502,-2.6064391320048e-05,1.74823151420982e-05
"27","Latvian",0.323626595600217,0.589982948524919,0.589914494552476,0.548781336432293,-0.000257067529963886,-1.17343731228173e-05
"28","Maltese",0.259054112259703,0.543190849812976,0.543215438073964,0.477232271641813,8.65292309470634e-05,-1.31114672395242e-05
"29","Mongolian",0.290252574162952,0.480762219771565,0.480745824205915,0.603843954075242,-8.60690110911881e-05,1.40774164114057e-05
"30","Dutch",0.222314122048165,0.554261497098244,0.554314425427873,0.401683603523427,0.000159422533925681,-9.52911436469827e-06
"31","Oriya",0.351955882352941,0.490671970705882,0.490674083769634,0.717662925546933,1.52327793295373e-05,3.12807197672735e-05
"32","Panjabi",0.64530612244898,0.732711451530612,0.732678571428571,0.881654008782391,-0.000376321167882664,-0.000941539568345324
"33","Polish",0.299044542341341,0.569714054301314,0.569711720599842,0.525063649312393,-8.62203347799905e-06,8.52907076525284e-06
"34","Portuguese",0.265339306407394,0.611990433458636,0.611932400729864,0.433871718949489,-0.000167437637168695,-1.2712468991183e-05
"35","Romansh",0.332671835038363,0.657842855451909,0.65788485541918,0.505954169360011,0.000129146020113479,3.5798649841239e-06
"36","Romanian",0.266723403617168,0.571062387986263,0.571096839483108,0.467395162378148,0.000113188250960385,-2.94612764200471e-05
"37","Russian",0.298364281166593,0.597164518589557,0.597140635309643,0.499767489797523,-7.99369815671258e-05,1.37710127952111e-06
"38","Yakut",0.347902068476768,0.537014163467245,0.53703125,0.647942956052444,9.03431856306645e-05,4.19053583764247e-05
"39","Slovenian",0.363643172141119,0.62935355033455,0.629384369210039,0.578099129402039,0.000115973269590348,2.35520289653499e-05
"40","Spanish",0.222462987266035,0.620652353490063,0.620624450073324,0.358781049255691,-7.00806565820449e-05,-1.44532065750839e-06
"41","Swedish",0.218148242283681,0.521983636946991,0.5220384351407,0.418612743217976,0.000180322349972308,4.95594172993298e-05
"42","Tamil",0.454470414660662,0.664823017828855,0.664785123966942,0.684013528834798,-0.000180176945484671,-7.95218437312045e-05
"43","Tatar",0.305518752251379,0.5203716918462,0.520379874444393,0.587180413035608,3.8083195834953e-05,1.09853139017199e-05
"44","Turkish",0.320967024497149,0.544926818096131,0.54490981402644,0.589170037954988,-7.59304183337067e-05,2.37240467091152e-05
"45","Ukrainian",0.365424436899636,0.588875997591918,0.588898653832741,0.62066374517018,0.000101381900487694,2.82950290791289e-05
"46","Vietnamese",0.208694029850746,0.3306160195629,0.330608108108108,0.632474004076914,-6.48936932040994e-05,-0.000203296188888635
