"","language","Lmin","L","Lrand","eta","psi","omega"
"1","Arabic",3.26402938342967,5.53995033477842,5.54110078627591,0.589662926708687,0.000505232947923059,5.81695113282873e-05
"2","Czech",4.70136072222949,7.26869721575298,7.26877917668694,0.647049427947691,3.19234808893582e-05,2.65616655672182e-05
"3","German",4.56916275214148,8.56327843271622,8.56336889751051,0.534209685227339,2.26490048322511e-05,6.18500221814296e-05
"4","English",3.78243325410425,6.99661402299486,6.99722662440571,0.541302133649822,0.000190557009512679,1.81519487164493e-05
"5","Finnish",6.5526751241037,9.31177143329919,9.31112072695803,0.703951427858471,-0.000235896020747456,3.62306268062851e-05
"6","French",3.74248193712166,7.47365629906268,7.47287376902417,0.501543650762431,-0.000209771539766559,-8.20774519311891e-05
"7","Hindi",3.1089632621658,5.85003549432583,5.85008481764207,0.532027877524622,1.79938449424715e-05,4.97388220621721e-05
"8","Indonesian",4.03864524533218,7.16986529433658,7.16971916971917,0.563613309594206,-4.66691687704758e-05,-2.20578375533006e-05
"9","Icelandic",4.44030357253039,7.91189042018881,7.91267605633803,0.562022777905118,0.000226253419782598,-3.45567238316232e-05
"10","Italian",3.8636452527623,7.62074825315342,7.62185305703031,0.507730753798682,0.000293970938925029,-2.16551517977121e-05
"11","Japanese",1.44762905768687,2.71079490237296,2.71104699093157,0.536207121633254,0.000199529033091593,-6.32834862454385e-05
"12","Japanese-romaji",2.74682623109889,6.06743458639929,6.06619921633326,0.453474402618781,-0.0003721697053989,-0.000120222290251284
"13","Japanese-strokes",5.14589481343736,13.9093451780733,13.9068425391591,0.371146394980835,-0.000285658468988971,9.96959800466201e-06
"14","Korean",2.42189982728843,3.24360362072539,3.24355621964886,0.746751675303953,-5.76896583153407e-05,1.4455954896102e-05
"15","Polish",5.16840928519761,7.99016730190044,7.98968641114983,0.647168299744114,-0.00017045144065806,-2.14232439823755e-05
"16","Portuguese",3.52758765926082,7.49624501158261,7.4948261589404,0.471773868276542,-0.000357642385836478,-0.000101267777251872
"17","Russian",5.18979644091666,8.07903821917808,8.08007839843203,0.642731788654164,0.000359888505425488,4.29511746301446e-05
"18","Spanish",3.74915056790603,7.57165219541792,7.57110212691158,0.496062536543502,-0.000143923463666244,1.99853293551235e-05
"19","Swedish",4.29983505406561,7.99181613721058,7.99324324324324,0.538643282102741,0.00038639271901853,3.42198012542187e-05
"20","Thai",3.15837318308792,6.33027955447185,6.33036954709642,0.499469785333076,2.83709734298607e-05,-8.42680945634128e-05
"21","Turkish",5.28546409807355,7.8784732793345,7.87773329226979,0.671123376400733,-0.000285459190106695,-1.81184350954803e-05
"22","Chinese",1.4685346035304,2.1839121894088,2.18329979879276,0.673036337279643,-0.000856771734410593,-7.18108051083136e-05
"23","Chinese-pinyin",3.85374054356963,6.52632397086018,6.52555331991952,0.591021715842565,-0.000288437478662282,-1.41157144480588e-05
"24","Chinese-strokes",10.473858223592,21.595427608854,21.5893360160966,0.485763630602702,-0.000548027972450367,4.61622300295652e-06
