"","language","Lmin","L","Lrand","eta","psi","omega"
"L","Abkhazian",0.665961538461538,0.809718121794872,0.809579831932773,0.823619907841134,-0.000962898658354601,-0.000236191378493605
"L1","Arabic",0.351399345335516,0.583936972820513,0.583880725340003,0.601958540969792,-0.000241944023683168,0.000150045066728214
"L2","Assamese",0.360584666298952,0.498279412851627,0.498264675592173,0.72405192471598,-0.000107039936515021,0.000303691501480975
"L3","Breton",0.222612391139472,0.514493832099799,0.514374408703879,0.433092713548344,-0.000409317830047243,-0.000156456227709173
"L4","Catalan",0.23810838636078,0.67632353505564,0.676342653453332,0.352317955924928,4.36259761673122e-05,-1.35100304713465e-05
"L5","Czech",0.303406309712567,0.568726006521798,0.568420221678051,0.533682062804783,-0.00115384449623342,-7.1333126030314e-05
"L6","Chuvash",0.359302804976809,0.541618295442833,0.541728137323127,0.663501460295031,0.000602119666611766,0.000124805840118728
"L7","Hakha Chin",0.221617067956796,0.441861645645815,0.441892757102841,0.502804819424451,0.000141238722925709,-0.000133981626320322
"L8","Welsh",0.222697402436154,0.579237723227969,0.579093601364085,0.38477128702463,-0.000404386646989337,-4.6536747068179e-05
"L9","German",0.248474733280307,0.762063586650719,0.761893779137137,0.326247314121214,-0.000330738633389288,9.88976487885309e-06
"L10","Dhivehi",0.143726635514019,0.705963684968847,0.706261261261261,0.213135648259514,0.000528991956750368,0.000338668280871671
"L11","Modern Greek",0.290892951425554,0.626779066275079,0.626832960605539,0.464523813438423,0.000160428436588289,-2.23305175089903e-05
"L12","English",0.192564301653736,0.668998352898085,0.669127514839068,0.288100670598676,0.000271027929577019,1.73448013452798e-05
"L13","Esperanto",0.351753183298421,0.813981227305845,0.81416693684931,0.432448587979477,0.000401609039607375,2.77856165119506e-05
"L14","Estonian",0.316387218323474,0.576102645801282,0.576161514063644,0.549407038973586,0.00022661311502803,1.02446631524899e-05
"L15","Basque",0.325092769461503,0.625209266246936,0.625338007111686,0.520096578579096,0.000428785701174791,9.38620143931048e-05
"L16","Persian",0.258663910188703,0.540280340007988,0.540239039268014,0.478973363701182,-0.00014667751412998,1.00424386059904e-05
