repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
25402,,0.6879991331391228,0.67,0.3691187755875247
2674,det,0.16639117427075542,0.1399999999999999,0.08671835366012842
466,var,0.17098712446351932,0.14000000000000012,0.08524826056079479
300,ett,0.15550000000000003,0.13000000000000034,0.07361668741981445
7,tecken,0.43,0.41999999999999993,0.052644359350537934
21,hej,0.3352380952380952,0.3400000000000001,0.13109861964400069
9,lilla,0.24555555555555555,0.22999999999999998,0.037449554547450456
6,bebis,0.605,0.625,0.16660832312142546
2884,jag,0.16677184466019418,0.14000000000000012,0.08202881220115647
268,måste,0.3004850746268657,0.28000000000000014,0.07839902099931573
178,ta,0.15668539325842698,0.14,0.06848867625678821
615,i,0.07586991869918698,0.05999999999999983,0.05642621764928757
756,för,0.16260582010582011,0.14000000000000012,0.07037659970638101
1337,att,0.13023186237845924,0.11999999999999988,0.0461617924967078
479,ska,0.18269311064718163,0.16999999999999993,0.057447913910446555
3,funka,0.44666666666666677,0.4500000000000002,0.028674417556808694
2119,du,0.12439358187824447,0.10000000000000009,0.07128363856652807
80,borde,0.2485,0.22999999999999998,0.07111785992280699
9,prova,0.3522222222222222,0.33999999999999986,0.06876332643007024
50,detta,0.3422,0.33,0.08364902868533503
982,har,0.15670061099796334,0.1399999999999999,0.069373909265629
373,ni,0.1483378016085791,0.13,0.07672186871683327
4,träffat,0.3550000000000001,0.32000000000000006,0.06689544080129828
2,pink,0.235,0.235,0.03500000000000003
2,floyd,0.44499999999999995,0.44499999999999995,0.015000000000000013
8,grattis,0.51,0.505,0.08200609733428361
429,till,0.19230769230769232,0.16000000000000014,0.0791683960250136
163,oss,0.2358895705521472,0.18999999999999995,0.11775366854431243
115,alla,0.30200000000000005,0.29000000000000004,0.09756335734102313
51,beter,0.37137254901960787,0.3699999999999999,0.05484450775380704
603,dig,0.23661691542288557,0.21999999999999997,0.10142515566382264
549,som,0.18389799635701276,0.17000000000000004,0.0544697621334805
1405,en,0.14822775800711743,0.13000000000000012,0.07673537797555804
7,apelsin,0.6742857142857142,0.6200000000000001,0.13014905113063285
556,så,0.19573741007194245,0.16999999999999993,0.10077396230269185
589,vad,0.1729202037351443,0.1499999999999999,0.08464624528816761
2359,är,0.12278083933870283,0.09999999999999987,0.07831783185678612
236,din,0.1896186440677966,0.17999999999999994,0.0756403644699343
30,plan,0.38366666666666666,0.3800000000000001,0.10274509991019308
493,om,0.14908722109533468,0.1399999999999999,0.06370076549246774
3,opportunist,0.9033333333333334,0.9100000000000001,0.03299831645537225
161,varför,0.35763975155279504,0.33000000000000007,0.12182624592513538
142,då,0.20471830985915493,0.18999999999999995,0.1052140250784075
273,bara,0.25318681318681313,0.2300000000000002,0.07778827921277418
22,halsbandet,0.7604545454545455,0.7850000000000001,0.22404296001857385
70,dag,0.31585714285714284,0.3249999999999998,0.09504123702211519
164,gör,0.23664634146341465,0.21999999999999997,0.08782103086519119
15,fem,0.342,0.33000000000000007,0.08510385811857572
2,syskon,0.45999999999999996,0.45999999999999996,0.010000000000000009
2,motstånd,0.7200000000000001,0.7200000000000001,0.030000000000000138
511,här,0.2554207436399217,0.24,0.10055311357653841
2,stals,0.36,0.36,0.029999999999999916
272,av,0.15801470588235295,0.13000000000000023,0.08263865223102657
2,hertiginnan,0.615,0.615,0.03499999999999992
2,kent,0.5949999999999998,0.5949999999999998,0.08499999999999996
78,fick,0.23961538461538462,0.20999999999999996,0.08608943333850198
47,ner,0.3006382978723404,0.27,0.11265470224330756
20,sex,0.3475,0.33999999999999997,0.06495190528383288
12,miljoner,0.4825,0.4700000000000001,0.07959533068382006
1152,vi,0.13025173611111113,0.11000000000000001,0.06913670910303028
2,delar,0.27,0.27,0.010000000000000009
112,upp,0.20875,0.18500000000000005,0.08892337190766314
29,enda,0.2489655172413793,0.24,0.059500497105208654
348,de,0.15054597701149425,0.14,0.06494905749910818
46,gick,0.23043478260869565,0.21500000000000002,0.08569299402490693
571,med,0.16998248686514886,0.14000000000000012,0.08297975007622145
845,på,0.14966863905325445,0.1200000000000001,0.08059326780387793
72,tänker,0.3243055555555555,0.31499999999999995,0.058874310302374215
110,aldrig,0.3660909090909092,0.3500000000000001,0.12770773063056878
5,åldern,0.4440000000000001,0.4299999999999997,0.05043808085167403
159,ingen,0.2841509433962264,0.26,0.11504607710652533
5,påminner,0.45,0.44000000000000017,0.08049844718999245
609,mig,0.25226600985221675,0.25,0.10648490959336272
101,tar,0.20841584158415843,0.19999999999999996,0.0769432434937678
1,cabrioleten,0.7699999999999998,0.7699999999999998,0.0
112,från,0.22616071428571427,0.20000000000000007,0.09942913427334532
3,balkongen,0.5833333333333334,0.6,0.07039570693980964
551,kan,0.1869328493647913,0.17000000000000004,0.0647978360451022
141,se,0.25007092198581565,0.24,0.09087827143106805
3,taken,0.5033333333333333,0.48999999999999977,0.07408703590297631
197,er,0.20746192893401014,0.18999999999999995,0.10576122336590484
3,familjeegendom,1.0266666666666668,1.0300000000000002,0.11841546445554427
16,thomas,0.48937500000000006,0.52,0.11222013801007373
45,hjälpa,0.35488888888888886,0.34999999999999987,0.07154244186253585
145,kolla,0.3682068965517241,0.3500000000000001,0.09823033428186646
16,dålig,0.42375000000000007,0.4149999999999999,0.08550402037331349
7,tiger,0.6057142857142858,0.5800000000000001,0.14627343698480239
2,beställa,0.33000000000000007,0.33000000000000007,0.020000000000000018
86,lite,0.2904651162790698,0.255,0.10426829187295032
5,gräs,0.6100000000000001,0.6100000000000003,0.054772255750516606
11,dags,0.3018181818181818,0.25,0.08054565975758794
8,fatta,0.31625,0.32499999999999996,0.06479535091347217
27,beslut,0.504074074074074,0.48999999999999977,0.10004662836080425
741,och,0.14454790823211877,0.1200000000000001,0.06548246717840017
6,annie,0.41,0.39,0.1215181742237213
3,mötte,0.27666666666666667,0.2799999999999999,0.004714045207910295
5,läraren,0.514,0.53,0.050833060108555386
2,betalade,0.52,0.52,0.040000000000000036
354,men,0.18881355932203392,0.16000000000000014,0.09001414978089586
213,vet,0.2630985915492958,0.2400000000000001,0.08692868291599284
480,den,0.19464583333333335,0.17000000000000004,0.08585282697328933
2,slet,0.22499999999999998,0.22499999999999998,0.025000000000000022
7,sönder,0.4185714285714286,0.4099999999999999,0.07259054866235713
2,miljontals,0.72,0.72,0.030000000000000027
2,bitar,0.43000000000000016,0.43000000000000016,0.06999999999999984
37,därför,0.42162162162162165,0.3799999999999999,0.1253430646538922
14,hatar,0.4764285714285714,0.45,0.12418920719480206
47,berätta,0.42106382978723395,0.3999999999999999,0.09281035439650616
76,ville,0.22447368421052635,0.20999999999999996,0.07515588601178265
1446,inte,0.24767634854771783,0.21999999999999997,0.10337457080317956
12,förstöra,0.4008333333333333,0.38999999999999996,0.07029204949510452
4,snygga,0.43000000000000005,0.465,0.10977249200050077
2,entré,0.3899999999999999,0.3899999999999999,0.020000000000000018
85,fan,0.3638823529411765,0.32999999999999985,0.12538030727864402
32,heter,0.311875,0.30000000000000004,0.06559523134344443
9,sägs,0.2844444444444444,0.28,0.028717439962933525
2,glass,0.6300000000000001,0.6300000000000001,0.1900000000000001
28,dra,0.27499999999999997,0.21999999999999975,0.13486766000152042
93,åt,0.18709677419354837,0.16999999999999993,0.07908863470898841
26,helvete,0.7080769230769233,0.6850000000000003,0.1639188174012516
25,harry,0.44,0.43000000000000016,0.18601075237738277
35,precis,0.47371428571428564,0.43000000000000016,0.15310287324514313
33,hände,0.34212121212121216,0.31999999999999995,0.10008352801709654
36,ger,0.20222222222222222,0.16999999999999998,0.10535946698778721
2,matsmula,0.815,0.815,0.015000000000000069
6,hunden,0.4066666666666667,0.39000000000000007,0.05849976258261419
14,bryter,0.3678571428571429,0.35000000000000003,0.06815723118837287
2,nacken,0.3200000000000003,0.3200000000000003,0.050000000000000266
97,ju,0.12742268041237115,0.10999999999999988,0.07235762202408491
38,komma,0.29157894736842105,0.25,0.09775173482885029
148,när,0.17824324324324323,0.15999999999999992,0.08103816431760938
4,hövding,0.5325,0.5399999999999999,0.04493050188902864
12,dör,0.40416666666666673,0.39500000000000013,0.1426217803220189
24,brun,0.32083333333333336,0.29000000000000004,0.0885492643799045
21,kanin,0.5480952380952381,0.51,0.08255555402959751
34,tycker,0.31882352941176473,0.2999999999999999,0.10554521489647578
44,fel,0.37613636363636366,0.3600000000000002,0.11302083293661376
5,tillverka,0.522,0.53,0.07984985911070852
2,nånting,0.6700000000000002,0.6700000000000002,0.050000000000000044
3,vilar,0.3666666666666667,0.33999999999999997,0.09977753031397181
3,ögonen,0.5466666666666665,0.5599999999999999,0.03399346342395184
2,vor,0.17000000000000004,0.17000000000000004,0.050000000000000044
90,nog,0.23477777777777778,0.21000000000000013,0.10600029117127491
9,bil,0.26888888888888896,0.27,0.05782049702781187
72,blir,0.20736111111111113,0.15999999999999992,0.12774750547200905
2,stulen,0.3999999999999999,0.3999999999999999,0.010000000000000009
2,bensinmack,0.84,0.84,0.030000000000000138
9,azurblå,0.66,0.62,0.14134276698076126
11,björn,0.4627272727272727,0.42999999999999994,0.08760353968470257
10,euro,0.376,0.3599999999999999,0.09656086163658646
4,per,0.25499999999999995,0.21999999999999997,0.09861541461658009
7,person,0.5671428571428573,0.56,0.15002040677514378
6,skapa,0.4383333333333333,0.4049999999999998,0.11275588183721905
2,vänskapsband,0.8950000000000002,0.8950000000000002,0.14500000000000024
18,förr,0.4061111111111111,0.4,0.09184158395416468
33,lebowski,0.6518181818181819,0.6300000000000001,0.08901666665377202
369,vill,0.18523035230352303,0.16000000000000003,0.07477165637026403
13,stannar,0.49999999999999994,0.48,0.09766504768063927
2,allergiska,0.56,0.56,7.850462293418876e-17
36,mot,0.21055555555555555,0.19000000000000017,0.06798465694733566
14,fikon,0.5728571428571428,0.5650000000000001,0.13084497760046165
