repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
53683,sil,0.6499353612875585,0.61,0.279116152068393
20792,b,0.07829453636013851,0.07000000000000028,0.03068955836843662
180473,o,0.12891656923750366,0.1100000000000001,0.0799001740679511
151754,n,0.10502148213556149,0.0900000000000003,0.05138377866955443
236068,a,0.10537641696460345,0.0900000000000003,0.05320888366426148
116050,r,0.08037337354588539,0.07000000000000028,0.035575325807743106
118538,sp,0.43415065211155923,0.33000000000000007,0.3871442940244316
56968,d,0.0731942494031737,0.0600000000000005,0.03140041177057197
198026,i,0.10637103208669567,0.09999999999999998,0.04988062136632615
135456,s,0.1451542936451689,0.1299999999999999,0.06684765927411597
113695,l,0.08068059281410792,0.07000000000000028,0.03374770981742529
52744,j,0.12494937812831791,0.1100000000000001,0.06223263224747378
62235,u,0.10611103077046677,0.09999999999999964,0.053491728633261015
38269,v,0.07858658444171522,0.07000000000000028,0.03011108908123661
177642,e,0.10526570293061326,0.09999999999999987,0.04997950001507157
108813,t,0.08062262781101523,0.07000000000000028,0.027464367151309274
53931,,0.020259379021342092,0.020000000000000462,0.0024100088725603733
22328,f,0.11852517018989611,0.11999999999999988,0.03713683207536838
12301,ĉ,0.134275262173807,0.13,0.03423127009372948
9985,ŭ,0.12210515773660491,0.11000000000000032,0.05999027594744028
71921,k,0.09043770247910903,0.08999999999999986,0.028309925581996225
52621,p,0.080629786587104,0.07000000000000028,0.031280826796820885
8380,h,0.10533770883054891,0.10000000000000009,0.04239397034062968
8232,ŝ,0.16235422740524785,0.16000000000000014,0.036759823582891066
21351,g,0.07449159289962999,0.07000000000000006,0.02506350534762272
63357,m,0.09384061745347791,0.08999999999999986,0.033400668109957586
10437,z,0.10714094088339561,0.10999999999999988,0.031846025910452526
2135,ĵ,0.13424824355971898,0.13999999999999968,0.02855266247455118
14913,c,0.13687453899282506,0.13000000000000078,0.040940317370920264
17193,ĝ,0.11701506427034258,0.1100000000000001,0.036239999792604186
268,ĥ,0.16783582089552238,0.16999999999999993,0.04383418451150673
180,',0.04033333333333334,0.030000000000000027,0.021574161500379194
41,spn,0.7821951219512195,0.79,0.3353084651562989
3,’,0.1233333333333333,0.030000000000000027,0.13199326582148924
3,y,0.08666666666666667,0.09999999999999998,0.033993463423951875
10,ﬁ,0.23600000000000004,0.2250000000000001,0.06545227268781414
4,–,0.0900000000000003,0.07000000000000028,0.06363961030678938
1,ﬂ,0.029999999999999805,0.029999999999999805,0.0
1,ñ,0.2599999999999998,0.2599999999999998,0.0
2,—,0.03000000000000025,0.03000000000000025,0.0
1,é,0.030000000000000027,0.030000000000000027,0.0
1,ǔ,0.03000000000000025,0.03000000000000025,0.0
