repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
55149,,0.8737366717438213,0.8040000000000003,0.42774349453584387
4,表姐放學去左銅鑼灣羅素街公園打韆鞦,4.095,4.17,0.24510201957552302
4,食完好走啦响處磨爛蓆做乜唧,2.9574999999999996,2.96,0.1732591988899867
4,流浪貓喺葵涌石頭街嘅垃圾桶搵野食,4.2,4.369999999999999,0.8247120709678013
3,司機大佬唔該快啲，頭先喺九龍灣啟德橋跌左部手機,4.716666666666667,4.58,0.24444949489732168
3,點解唔見左紅磡大環道東對開嗰個巴士站,4.109999999999999,4.19,0.5499696961348566
3,潮州音樂自己顧自己,3.0,3.49,0.8383714371724903
4,好耐無去西貢北港路探舅父,3.0975,3.205,0.4279237665753096
4,也有通風、保持雙腳乾爽的作用,3.4299999999999997,3.3449999999999998,0.5684628395946386
2,你哋快啲啦姨丈佢哋而家喺天水圍站等緊你哋,4.1,4.1,0.2200000000000002
3,都可以儲積分賺里數,2.4599999999999995,2.3899999999999997,0.14352700094407314
3,秋高氣爽最好去郊遊,2.2199999999999998,2.17,0.2434474618201363
4,有個老婆婆喺大圍翠田街等緊小巴,3.8524999999999996,3.585,0.7628687632876312
1,卡塔爾,0.99,0.99,0.0
3,葡萄牙,1.0166666666666668,1.05,0.14884742374510745
3,何老師問現正在觀塘開源道勸學生早啲返屋企,5.44,4.909999999999999,0.7637189710008959
4,有個老婆婆喺土瓜灣美光街等緊小巴,4.57,4.975,1.2588288207695277
4,有個老人去左汀角沙欄路食齋,3.4400000000000004,3.335,0.4202975136733503
4,馬拉盞爆肥牛,1.5525000000000002,1.5,0.3895109112720721
4,廣播道,1.135,1.135,0.12175795661885921
4,小不忍則亂大謀,2.1875,2.115,0.4038796231552169
4,邊個霸住個屎坑唔痾屎,2.4324999999999997,2.3449999999999998,0.426753734605803
797,<unk>,2.830715181932246,2.7199999999999998,1.3585311521180348
4,火麒麟周身癮,2.09,1.8900000000000001,0.7971198153351855
4,請問我想去西貢近坑口永隆路搭乜嘢車先去到,5.0649999999999995,4.895,0.5889185003037346
4,蟹膏,0.78,0.7749999999999999,0.02738612787525834
4,青衣北,1.0325,1.04,0.13122023472010716
2,裏面走左個塊面有撻嘅大隻佬出嚟,4.140000000000001,4.140000000000001,0.8300000000000003
4,家姐話聚魚道係喺深水埗但係唔知巴士路線,3.9725,4.075,0.4316465568031327
4,不影響吃飯,1.2875,1.2599999999999998,0.10034316120194743
4,船街,1.0775000000000001,1.06,0.13083864108129525
4,山咀村協天宮,1.9725000000000001,1.9100000000000001,0.2274175674832533
4,落緊雨仲要趕住去石硤尾大窩坪道打乒乓波,3.8899999999999997,3.8949999999999996,0.16628289148315886
4,大嫂要去洪水橋沙洲里路嗰度買啲嘢,4.0175,3.5949999999999998,0.8789589012007333
4,加上宜家銀行業好興講話自己重視銀行同顧客嘅關係,5.83,5.635,0.5913966520026976
4,香港滙豐總行大廈,1.93,1.935,0.07582875444051547
4,你成日都加鹽加醋驚人唔死,2.7325,2.285,1.014183785119837
2,你知唔知點去元朗宏業西街嗰間缽仔糕,4.32,4.32,0.040000000000000036
4,嗰次喺土瓜灣合一道見到有雞蛋仔格仔餅賣,4.605,4.805,0.41800119617053744
4,大沽街,0.94,0.925,0.048476798574163316
3,在這種狀態中，每個人都能夠實現自己的能力,5.05,5.51,0.6576219785459321
4,司機大佬唔該快啲，頭先喺屏山唐人新村西路跌左部手機,5.9125,5.645,0.6484741706498415
3,元崗村梁氏宗祠,2.09,2.36,0.818657437515839
