repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
63261,,0.575894405716002,0.5919999999999996,0.38212827737561783
13,мәскәү,0.4661538461538462,0.45999999999999996,0.07840118342302098
14,рәсми,0.3728571428571429,0.37,0.05270247641627631
17,рәвештә,0.44294117647058817,0.44000000000000017,0.03981792470769519
225,татар,0.3345777777777778,0.32999999999999985,0.04314239414821003
1,йогынтысыннан,0.5899999999999999,0.5899999999999999,0.0
201,чыга,0.3402985074626865,0.3500000000000001,0.06505191533932433
1,илгәзәк,0.44000000000000006,0.44000000000000006,0.0
4,бозау,0.355,0.35,0.016583123951776916
397,ике,0.2639294710327456,0.2599999999999998,0.06575410313099482
36,сыер,0.3716666666666667,0.3500000000000001,0.06431260460524912
4,имә,0.3550000000000001,0.30000000000000004,0.12599603168354165
1067,алар,0.3345735707591378,0.32999999999999996,0.05345671526945545
126,беренче,0.41055555555555545,0.4099999999999999,0.0626441899351238
39,тапкыр,0.37230769230769223,0.3599999999999999,0.06036052107902127
66,белем,0.3054545454545454,0.29000000000000004,0.05705345229460515
4,иленә,0.33999999999999997,0.3400000000000001,0.03535533905932756
144,юл,0.2076388888888889,0.19999999999999984,0.05271761922301889
42,тота,0.30214285714285716,0.30499999999999994,0.06519332840120384
145,ай,0.22951724137931034,0.2200000000000002,0.06143492250125199
69,саен,0.3763768115942029,0.3600000000000003,0.06199511468580837
77,бәйрәм,0.4490909090909091,0.4400000000000004,0.07216830649814306
98,булмас,0.5291836734693877,0.5399999999999997,0.07843720313400539
322,көн,0.22251552795031057,0.20999999999999996,0.05626750720956467
47,туй,0.23361702127659575,0.20999999999999996,0.07487366755578936
49,ислам,0.3783673469387755,0.3799999999999999,0.0470929146183052
4,кушканча,0.575,0.56,0.08645808232895291
5,яшәгәннәр,0.724,0.7000000000000002,0.05238320341483527
3,диңгезнең,0.5466666666666666,0.54,0.016996731711975865
1677,дә,0.14480023852116874,0.1299999999999999,0.05432876619213623
8,чиге,0.2962499999999999,0.2999999999999998,0.02341874249399404
772,бар,0.2691062176165803,0.27,0.05978245633706911
4,елганың,0.55,0.53,0.06363961030678918
2030,да,0.1461625615763547,0.1299999999999999,0.05985535255017973
4,яры,0.3375000000000001,0.32500000000000007,0.08166241485530544
2,вәзирләрне,0.6299999999999999,0.6299999999999999,0.030000000000000027
6,чакыртып,0.6100000000000001,0.545,0.194593593591019
553,алып,0.26992766726943945,0.26,0.0650552290986324
88,егетне,0.3981818181818182,0.39000000000000007,0.08081327319176561
2,азаплаулары,0.7150000000000001,0.7150000000000001,0.06500000000000017
475,өчен,0.2977473684210526,0.2899999999999996,0.06188426692685946
157,аларга,0.43503184713375787,0.42000000000000004,0.06574050708949754
8,берәм,0.3162499999999999,0.3250000000000002,0.0526634360823523
2,җәзаларын,0.5150000000000001,0.5150000000000001,0.015000000000000124
25,бирделәр,0.5732,0.5700000000000003,0.06643613474608527
123,ләкин,0.38227642276422763,0.38,0.056393117958284965
101,барысы,0.40653465346534656,0.40000000000000036,0.06211512217727448
539,түгел,0.3592207792207792,0.3600000000000001,0.07502717784969926
47,нәкъ,0.24638297872340426,0.25,0.05718300342312312
328,менә,0.2415548780487805,0.23999999999999994,0.0613841118166722
108,яшь,0.2737962962962963,0.26000000000000023,0.060518096353756705
20,бәрәңге,0.4235000000000001,0.41500000000000004,0.06490570082820152
198,ала,0.2692424242424242,0.27,0.055239897546897516
27,башлаган,0.5496296296296295,0.5499999999999998,0.08888117250457923
17,чак,0.3147058823529412,0.29000000000000004,0.07762031625038433
544,икән,0.35340073529411764,0.3599999999999999,0.0757900622039005
1500,бу,0.19570666666666667,0.18999999999999995,0.0674840768049932
6,зөһрәне,0.5383333333333334,0.545,0.06413960468297951
7,киендереп,0.5771428571428571,0.6100000000000001,0.08514093957572198
3,бизәндереп,0.5666666666666668,0.5699999999999998,0.061282587702834075
8,чыгаралар,0.61375,0.615,0.0683625445693766
265,аны,0.24618867924528307,0.2400000000000002,0.053101915754011866
24,күрде,0.40041666666666664,0.4199999999999997,0.0632112309817031
15,идегәй,0.5439999999999999,0.54,0.09414881836751857
2,юнәлешем,0.625,0.625,0.025000000000000022
216,булсын,0.4475925925925926,0.44999999999999996,0.07015024049443176
2,кыйблада,0.56,0.56,0.0
35,анысы,0.40285714285714286,0.3899999999999999,0.060359467410858125
275,нәрсә,0.3443272727272727,0.32000000000000006,0.0804159763740909
34,ялган,0.38735294117647057,0.36000000000000015,0.07232723120445321
5,уты,0.30200000000000005,0.24,0.12702755606560337
154,ел,0.2144155844155844,0.19500000000000006,0.08042086545966683
1,янар,0.48999999999999977,0.48999999999999977,0.0
1,янса,0.30000000000000027,0.30000000000000027,0.0
1,җылытмас,0.71,0.71,0.0
199,аларны,0.4428140703517588,0.43000000000000016,0.06114584758098509
104,болай,0.29692307692307696,0.29000000000000004,0.07692499997596214
3,язылырга,0.5966666666666667,0.6099999999999999,0.09030811456096051
32,беркем,0.3671874999999999,0.35000000000000003,0.06852163777778524
17,мәҗбүр,0.38294117647058823,0.3899999999999997,0.04280801270272995
1,итмәгән,0.6399999999999997,0.6399999999999997,0.0
526,шул,0.2581558935361217,0.25,0.05945428663356861
105,вакытта,0.4861904761904761,0.45999999999999996,0.08793266853116272
258,болар,0.3257364341085271,0.32000000000000006,0.07430061706211832
193,янына,0.33787564766839384,0.33000000000000007,0.056825750181127246
2,эләгеп,0.4600000000000001,0.4600000000000001,0.07999999999999996
38,аш,0.25026315789473685,0.24,0.0649083095039401
1,китерүче,0.41000000000000014,0.41000000000000014,0.0
51,утыра,0.3613725490196079,0.3700000000000001,0.06349369608490363
124,һәр,0.24508064516129033,0.24,0.04648093552550016
12,укучы,0.4408333333333334,0.42000000000000004,0.08883114443832305
258,үзе,0.24806201550387597,0.24,0.049204170734229134
36,күргән,0.3727777777777777,0.3700000000000001,0.0644468390359713
2,сурәтләү,0.49,0.49,2.220446049250313e-16
1,алымнарына,0.5,0.5,0.0
3,туктала,0.4999999999999997,0.5,0.02449489742783162
9,сандугачның,0.6788888888888889,0.6499999999999999,0.10235498624823572
4,кияве,0.40249999999999997,0.3999999999999999,0.04264680527308005
2,алпамшадан,0.7,0.7,0.05999999999999983
34,куркып,0.3985294117647059,0.3900000000000001,0.0562103378047541
64,башын,0.34953125,0.3400000000000001,0.04887578923595503
3,иеп,0.2966666666666667,0.2600000000000007,0.06649979114419981
253,чыгып,0.3270355731225296,0.31000000000000005,0.059340135650163724
378,китә,0.3418518518518519,0.34999999999999964,0.08159299728264278
1,сыртың,0.43000000000000005,0.43000000000000005,0.0
2,сынса,0.44000000000000017,0.44000000000000017,0.09000000000000008
5,сереңне,0.45199999999999996,0.41999999999999993,0.05418486873657628
5,бирмә,0.4200000000000002,0.41999999999999993,0.026076809620810618
1726,бер,0.18705098493626884,0.17999999999999972,0.0557311535797634
156,кебек,0.33147435897435895,0.30000000000000016,0.08588009296792143
316,аларның,0.48917721518987345,0.49,0.05719127566769251
15,төгәл,0.29399999999999993,0.2999999999999998,0.04332820482472516
20,саны,0.30850000000000005,0.30000000000000016,0.05198797937985277
4,йөздән,0.3525000000000001,0.3650000000000001,0.0443705983732473
3,артып,0.3466666666666666,0.31999999999999984,0.06018490028422594
4,җиденче,0.5150000000000001,0.5200000000000001,0.047696960070847366
5,сыйныфны,0.49000000000000005,0.48,0.02529822128134702
29,казанда,0.52,0.4600000000000001,0.11098306798476214
12,тәмамлый,0.5549999999999998,0.5649999999999995,0.046457866215887704
5,зар,0.254,0.25,0.024166091947189095
1,һәркемдә,0.5599999999999999,0.5599999999999999,0.0
91,арасында,0.526043956043956,0.51,0.07321320845340697
1,объектта,0.7499999999999998,0.7499999999999998,0.0
2,янгын,0.38,0.38,0.039999999999999925
1,куркынычсызлыгы,1.02,1.02,0.0
1,кагыйдәләренең,0.7899999999999991,0.7899999999999991,0.0
52,бөтенләй,0.45826923076923076,0.44999999999999984,0.07642797398270211
1,үтәлмәве,0.4500000000000002,0.4500000000000002,0.0
13,эч,0.29923076923076924,0.31000000000000005,0.06843992744472373
1,пошканга,0.48,0.48,0.0
38,җыр,0.2684210526315789,0.26,0.053337372884876756
20,файда,0.38249999999999995,0.3799999999999999,0.12739211121572638
27,диде,0.28259259259259256,0.28000000000000025,0.0607113750152426
134,берсе,0.3388059701492537,0.32999999999999985,0.06825156251143882
249,патша,0.3544578313253012,0.3400000000000001,0.06368067321787346
341,хәзер,0.3638123167155426,0.3500000000000001,0.06296309928647832
8,озата,0.33,0.32500000000000007,0.02692582403567251
292,бара,0.32664383561643834,0.33,0.054506219291493976
519,инде,0.2801156069364162,0.2899999999999998,0.07801725345940083
23,боларны,0.4426086956521739,0.40000000000000013,0.10522098448769407
68,җавап,0.3716176470588235,0.3600000000000003,0.06798811085765713
89,озак,0.30820224719101125,0.30000000000000004,0.04722791494451471
6,көттермәде,0.6716666666666667,0.67,0.030776975521032326
11,инглиз,0.45454545454545453,0.42000000000000015,0.09782764401683347
15,гарәп,0.38999999999999996,0.3800000000000001,0.06055300708194987
695,һәм,0.2186906474820144,0.20999999999999996,0.0467398815920135
9,төрек,0.32222222222222224,0.33000000000000007,0.056327963802829215
3,телләреннән,0.59,0.6199999999999999,0.04966554808583774
30,тәрҗемә,0.45,0.4300000000000004,0.06308724118235001
192,итә,0.29270833333333335,0.29500000000000015,0.07040772872269697
2,шаярыш,0.775,0.775,0.06499999999999995
1,шөпшә,0.39,0.39,0.0
957,ул,0.18849529780564264,0.18000000000000005,0.053812177993047335
11,азнакай,0.520909090909091,0.5299999999999999,0.0630230182270437
3,телевидениесе,0.7600000000000001,0.78,0.04320493798938567
68,төшеп,0.32176470588235295,0.3199999999999996,0.07703973719624456
2,калганнардан,0.585,0.585,0.06499999999999995
137,бөтен,0.32255474452554744,0.31999999999999984,0.05357345999817082
2,китапханәне,0.62,0.62,0.04000000000000015
13,төяп,0.3453846153846154,0.33999999999999986,0.06332035577617447
224,китте,0.41736607142857135,0.42500000000000004,0.0790215268518326
146,икенче,0.41082191780821914,0.41000000000000003,0.05162439225573572
86,көнне,0.32034883720930235,0.29000000000000004,0.08304450578158909
36,янә,0.29527777777777786,0.265,0.07104326190236761
83,берәү,0.3112048192771084,0.31000000000000005,0.05364761395252045
7,югалды,0.48428571428571426,0.49,0.09882988889387416
18,дәрес,0.41500000000000004,0.38500000000000006,0.10302372973683725
3,зачёт,0.62,0.6499999999999999,0.12027745701779145
115,агач,0.37513043478260877,0.35,0.12533340036732846
