repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
6836,sil,0.860558806319485,0.82,0.3549292336194438
7518,m,0.07588986432561852,0.07000000000000006,0.03654650946449637
19547,a,0.08162684810968435,0.07000000000000006,0.04616298230941312
17672,r,0.05597555454956994,0.04999999999999982,0.03136330201717297
23101,i,0.0807029998701355,0.07000000000000006,0.04385605139172727
9708,k,0.07481252575195714,0.07000000000000006,0.03282527754627152
7438,h,0.06851841892981984,0.06000000000000005,0.03761130827867865
43464,e,0.06927066077673477,0.05999999999999961,0.04195516173306713
25429,n,0.06906956624326557,0.05999999999999961,0.04401378039584642
20432,t,0.07029561472200468,0.06000000000000005,0.03640150036753148
13318,o,0.08892851779546478,0.08000000000000007,0.050315575639112736
2724,c,0.07063142437591775,0.06000000000000005,0.04072630771702613
13257,sp,0.5696183148525308,0.4900000000000002,0.5406219035465906
13361,d,0.059153506474066316,0.04999999999999982,0.03854680674223649
6408,w,0.062421972534332085,0.05999999999999961,0.02943180978669329
6866,,0.020622487620157306,0.020000000000000462,0.001735137793423993
15313,s,0.10754130477372169,0.09999999999999987,0.051710082328571584
10045,l,0.07340169238427079,0.06000000000000005,0.043040564717167336
6472,f,0.09537855377008653,0.0900000000000003,0.03783681159111908
1060,',0.03629245283018869,0.03000000000000025,0.014708787632101617
5635,j,0.06794853593611358,0.06000000000000005,0.030773768994144416
1480,û,0.11666891891891892,0.10999999999999988,0.051148153716053066
4767,g,0.06199286763163415,0.05999999999999994,0.02846343882967023
4282,b,0.0689514245679589,0.06000000000000005,0.0306811657516463
934,ê,0.1576124197002141,0.16000000000000014,0.066757059759728
3695,u,0.083063599458728,0.07000000000000028,0.04755658990440951
839,â,0.1635280095351609,0.16000000000000014,0.053407791967834885
3972,p,0.07483887210473313,0.06999999999999984,0.037042601145629565
909,ú,0.10966996699669966,0.10000000000000053,0.04168746662482946
386,ô,0.2234974093264249,0.21000000000000013,0.0828285340656502
5473,y,0.09291796089895851,0.08000000000000007,0.04905259963042867
1010,z,0.06899999999999999,0.06499999999999995,0.02690448819711156
364,v,0.0696978021978022,0.06000000000000005,0.03124991245006453
1,q,0.029999999999999805,0.029999999999999805,0.0
16,ë,0.09562499999999996,0.08000000000000007,0.06143784969381663
5,é,0.0620000000000001,0.050000000000000266,0.037094473981982665
1,‘,0.07000000000000006,0.07000000000000006,0.0
7,x,0.33285714285714285,0.1100000000000001,0.5222674270008827
1,è,0.04999999999999982,0.04999999999999982,0.0
15,ä,0.1426666666666667,0.14000000000000012,0.04682829154356248
3,ï,0.06333333333333302,0.040000000000000036,0.04027681991198192
1,ü,0.8000000000000003,0.8000000000000003,0.0
1,ó,0.15999999999999998,0.15999999999999998,0.0
3,á,0.11333333333333336,0.030000000000000027,0.11785113019775792
1,à,0.18000000000000016,0.18000000000000016,0.0
